
time,ax,ay,az,wx,wy,wz,
0.004,0.09,-0.22,0.01,0.03,0.01,0.00,
0.005,0.09,-0.22,0.01,0.03,0.00,0.00,
0.005,0.09,-0.22,0.01,0.03,0.01,0.00,
0.006,0.09,-0.23,0.03,0.03,0.01,0.00,
0.006,0.09,-0.23,0.03,0.03,0.01,0.00,
0.006,0.09,-0.23,0.03,0.03,0.01,0.00,
0.006,0.08,-0.21,0.01,0.03,0.01,0.00,
0.007,0.08,-0.21,0.01,0.03,0.01,0.00,
0.009,0.08,-0.21,0.01,0.03,0.01,0.00,
0.012,0.10,-0.18,0.01,0.03,0.01,0.00,
0.013,0.10,-0.18,0.01,0.03,0.01,0.00,
0.013,0.10,-0.18,0.01,0.03,0.01,0.00,
0.023,0.10,-0.18,0.01,0.03,0.02,0.00,
0.023,0.12,-0.11,0.01,0.03,0.02,0.00,
0.023,0.12,-0.11,0.01,0.03,0.02,0.00,
0.024,0.15,-0.05,-0.02,0.03,0.02,0.00,
0.024,0.15,-0.05,-0.02,0.03,0.01,0.00,
0.024,0.15,-0.05,-0.02,0.03,0.01,0.00,
0.024,0.15,-0.05,-0.02,0.02,0.01,0.00,
0.025,0.18,0.01,-0.04,0.02,0.01,0.00,
0.028,0.18,0.01,-0.04,0.02,0.01,0.00,
0.031,0.18,0.01,-0.04,0.02,0.01,0.00,
0.032,0.18,0.06,-0.05,0.02,0.01,0.00,
0.038,0.18,0.06,-0.05,0.02,0.01,0.00,
0.039,0.18,0.06,-0.05,0.02,0.01,0.00,
0.039,0.18,0.08,-0.06,0.02,0.01,0.00,
0.039,0.18,0.08,-0.06,0.02,0.00,0.00,
0.039,0.18,0.08,-0.06,0.02,0.00,0.00,
0.04,0.21,0.10,-0.07,0.02,0.00,0.00,
0.042,0.21,0.10,-0.07,0.02,0.00,0.00,
0.044,0.21,0.10,-0.07,0.02,0.00,0.00,
0.044,0.20,0.10,-0.09,0.02,0.00,0.00,
0.055,0.20,0.10,-0.09,0.02,-0.00,0.00,
0.056,0.22,0.11,-0.10,0.02,-0.00,0.00,
0.056,0.22,0.11,-0.10,0.02,0.00,0.00,
0.056,0.22,0.11,-0.10,0.02,-0.00,0.00,
0.056,0.19,0.08,-0.09,0.02,-0.00,0.00,
0.057,0.19,0.08,-0.09,0.02,-0.01,0.00,
0.057,0.19,0.08,-0.09,0.02,-0.01,0.00,
0.059,0.15,0.05,-0.08,0.02,-0.01,0.00,
0.059,0.15,0.05,-0.08,0.02,-0.01,0.00,
0.061,0.15,0.05,-0.08,0.02,-0.01,0.00,
0.072,0.15,0.02,-0.07,0.02,-0.01,0.00,
0.072,0.15,0.02,-0.07,0.02,-0.01,0.00,
0.073,0.15,0.02,-0.07,0.02,-0.01,0.00,
0.073,0.15,0.02,-0.07,0.02,-0.01,0.01,
0.073,0.08,-0.02,-0.08,0.02,-0.01,0.01,
0.073,0.08,-0.02,-0.08,0.02,-0.01,0.01,
