
time,ax,ay,az,wx,wy,wz,
0.002,0.03,0.11,-0.25,-0.01,-0.04,0.01,
0.003,0.03,0.11,-0.25,-0.01,-0.04,0.00,
0.003,0.03,0.11,-0.25,-0.01,-0.04,0.00,
0.003,0.03,0.11,-0.25,-0.01,-0.03,0.00,
0.004,0.09,0.02,-0.22,-0.01,-0.03,0.00,
0.004,0.09,0.02,-0.22,-0.01,-0.04,0.00,
0.011,0.11,-0.04,-0.21,-0.01,-0.04,0.00,
0.012,0.11,-0.04,-0.21,-0.01,-0.04,-0.00,
0.012,0.11,-0.04,-0.21,-0.00,-0.04,-0.00,
0.012,0.09,-0.10,-0.18,-0.00,-0.04,-0.00,
0.013,0.09,-0.10,-0.18,-0.00,-0.03,-0.00,
0.013,0.09,-0.10,-0.18,0.00,-0.03,-0.01,
0.016,0.08,-0.17,-0.13,0.00,-0.03,-0.01,
0.016,0.08,-0.17,-0.13,0.00,-0.03,-0.01,
0.018,0.08,-0.17,-0.13,0.01,-0.03,-0.01,
0.026,0.01,-0.16,-0.11,0.01,-0.03,-0.01,
0.026,0.01,-0.16,-0.11,0.01,-0.03,-0.01,
0.026,0.01,-0.16,-0.11,0.01,-0.02,-0.00,
0.026,0.01,-0.16,-0.11,0.01,-0.01,-0.01,
0.026,0.03,-0.15,-0.05,0.01,-0.01,-0.01,
0.028,0.03,-0.15,-0.05,0.01,-0.01,-0.01,
0.03,0.03,-0.15,-0.05,0.01,-0.01,-0.02,
0.03,0.11,-0.11,-0.19,0.01,-0.01,-0.02,
0.033,0.11,-0.11,-0.19,0.02,-0.01,-0.02,
0.035,0.11,-0.11,-0.19,0.02,-0.01,-0.02,
0.036,0.00,-0.09,-0.06,0.02,-0.01,-0.02,
0.045,0.00,-0.09,-0.06,0.02,-0.01,-0.02,
0.045,-0.02,-0.03,-0.13,0.02,-0.01,-0.02,
0.045,-0.02,-0.03,-0.13,0.02,0.00,-0.02,
0.046,-0.02,-0.03,-0.13,0.02,0.01,-0.02,
0.046,-0.02,-0.03,-0.13,0.02,0.01,-0.02,
0.046,0.01,0.04,-0.18,0.02,0.01,-0.02,
0.048,0.01,0.04,-0.18,0.02,0.01,-0.02,
0.05,-0.04,0.11,-0.11,0.02,0.01,-0.02,
0.05,-0.04,0.11,-0.11,0.02,0.02,-0.02,
0.052,-0.04,0.11,-0.11,0.02,0.02,-0.02,
0.069,-0.04,0.11,-0.11,0.01,0.02,-0.02,
0.07,-0.01,0.12,-0.20,0.01,0.02,-0.02,
0.07,-0.01,0.12,-0.20,0.01,0.03,-0.02,
0.071,-0.04,0.15,-0.20,0.01,0.03,-0.02,
0.071,-0.04,0.15,-0.20,0.01,0.03,-0.02,
0.071,-0.04,0.15,-0.20,0.01,0.03,-0.02,
0.072,-0.05,0.14,-0.20,0.01,0.03,-0.02,
0.072,-0.05,0.14,-0.20,0.01,0.03,-0.01,
0.072,-0.05,0.14,-0.20,0.01,0.03,-0.02,
0.073,-0.03,0.13,-0.21,0.01,0.03,-0.02,
0.073,-0.03,0.13,-0.21,0.01,0.03,-0.01,
0.073,-0.03,0.13,-0.21,0.01,0.03,-0.01,
0.08,-0.03,0.12,-0.20,0.01,0.03,-0.01,
0.08,-0.03,0.12,-0.20,0.01,0.03,-0.01,
0.081,-0.03,0.12,-0.20,0.01,0.02,-0.01,
0.081,-0.03,0.12,-0.20,0.01,0.03,-0.01,
0.081,-0.07,0.13,-0.16,0.01,0.03,-0.01,
0.083,-0.07,0.13,-0.16,0.01,0.03,-0.00,
0.084,-0.10,0.18,-0.20,0.01,0.03,-0.00,
0.084,-0.10,0.18,-0.20,0.01,0.03,0.00,
