
time,ax,ay,az,wx,wy,wz,
0.001,0.05,-0.37,0.06,-0.01,0.02,0.02,
0.001,0.05,-0.37,0.06,-0.01,0.03,0.01,
0.002,0.05,-0.37,0.06,-0.01,0.02,0.02,
0.002,0.05,-0.37,0.06,-0.00,0.02,0.01,
0.002,0.14,-0.39,0.04,-0.00,0.02,0.01,
0.005,0.14,-0.39,0.04,0.00,0.02,0.01,
0.012,0.18,-0.37,0.02,0.00,0.02,0.01,
0.013,0.18,-0.37,0.02,0.00,0.02,0.01,
0.013,0.18,-0.37,0.02,0.01,0.02,0.01,
0.013,0.18,-0.37,0.02,0.01,0.02,0.00,
0.013,0.18,-0.32,-0.02,0.01,0.02,0.00,
0.014,0.18,-0.32,-0.02,0.01,0.02,0.00,
0.016,0.18,-0.32,-0.02,0.01,0.01,0.00,
0.017,0.16,-0.27,-0.03,0.01,0.01,0.00,
0.019,0.16,-0.27,-0.03,0.01,0.01,-0.00,
0.022,0.16,-0.27,-0.03,0.02,0.01,-0.00,
0.022,0.14,-0.19,-0.05,0.02,0.01,-0.00,
0.029,0.14,-0.19,-0.05,0.02,0.00,-0.00,
0.029,0.14,-0.19,-0.05,0.02,-0.00,-0.00,
0.029,0.09,-0.11,-0.09,0.02,-0.00,-0.00,
0.03,0.09,-0.11,-0.09,0.02,-0.00,-0.00,
0.031,0.04,-0.04,-0.12,0.02,-0.00,-0.00,
0.031,0.04,-0.04,-0.12,0.02,-0.01,-0.00,
0.034,0.04,-0.04,-0.12,0.02,-0.01,-0.00,
0.036,0.04,-0.04,-0.12,0.02,-0.01,-0.01,
0.036,-0.02,-0.01,-0.14,0.02,-0.01,-0.01,
0.038,-0.02,-0.01,-0.14,0.02,-0.01,-0.01,
0.048,-0.02,-0.01,-0.14,0.02,-0.01,-0.01,
0.049,-0.06,0.05,-0.15,0.02,-0.01,-0.01,
0.049,-0.06,0.05,-0.15,0.02,-0.02,-0.00,
0.049,-0.30,0.21,-0.14,0.02,-0.02,-0.00,
0.05,-0.30,0.21,-0.14,0.01,0.00,-0.01,
0.05,-0.30,0.21,-0.14,0.02,0.02,0.00,
0.051,-0.30,0.21,-0.14,0.02,0.02,0.01,
0.051,-0.38,0.29,-0.30,0.02,0.02,0.01,
0.053,-0.38,0.29,-0.30,0.01,0.02,0.00,
0.063,-0.38,0.29,-0.30,0.01,0.02,0.00,
0.063,-0.21,0.37,-0.21,0.01,0.02,0.00,
0.063,-0.21,0.37,-0.21,0.01,0.02,0.00,
0.064,-0.21,0.37,-0.21,0.00,0.02,0.01,
0.064,-0.18,0.57,-0.28,0.00,0.02,0.01,
0.064,-0.18,0.57,-0.28,0.00,0.02,0.01,
0.065,-0.03,0.43,-0.34,0.00,0.02,0.01,
0.066,-0.03,0.43,-0.34,-0.00,0.00,0.01,
0.068,-0.03,0.43,-0.34,-0.01,0.00,-0.00,
0.07,-0.06,0.14,-0.24,-0.01,0.00,-0.00,
0.071,-0.06,0.14,-0.24,-0.01,-0.01,-0.01,
0.075,-0.06,0.14,-0.24,-0.01,-0.01,-0.01,
0.075,-0.06,0.14,-0.24,-0.01,-0.03,-0.01,
0.076,-0.13,-0.09,-0.09,-0.01,-0.03,-0.01,
0.08,-0.13,-0.09,-0.09,-0.01,-0.03,-0.01,
0.08,-0.13,-0.09,-0.09,-0.01,-0.03,-0.02,
0.08,-0.24,-0.23,-0.05,-0.01,-0.03,-0.02,
0.083,-0.24,-0.23,-0.05,-0.01,-0.02,-0.02,
0.085,-0.29,-0.32,-0.00,-0.01,-0.02,-0.02,
0.086,-0.29,-0.32,-0.00,-0.01,-0.02,-0.02,
0.088,-0.29,-0.32,-0.00,-0.01,-0.03,-0.02,
0.095,-0.31,-0.37,0.01,-0.01,-0.03,-0.02,
0.095,-0.31,-0.37,0.01,-0.01,-0.02,-0.02,
0.095,-0.31,-0.37,0.01,-0.01,-0.02,-0.02,
0.095,-0.29,-0.40,0.00,-0.01,-0.02,-0.02,
0.096,-0.29,-0.40,0.00,-0.01,-0.02,-0.02,
0.097,-0.29,-0.40,0.00,-0.00,-0.02,-0.02,
0.099,-0.29,-0.40,0.00,-0.01,-0.02,-0.03,
0.1,-0.23,-0.36,0.01,-0.01,-0.02,-0.03,
0.102,-0.23,-0.36,0.01,-0.01,-0.03,-0.03,
0.104,-0.19,-0.29,-0.03,-0.01,-0.03,-0.03,
0.105,-0.19,-0.29,-0.03,-0.00,-0.03,-0.03,
0.111,-0.19,-0.29,-0.03,-0.00,-0.03,-0.03,
0.112,-0.19,-0.29,-0.03,-0.00,-0.03,-0.03,
0.112,-0.12,-0.23,0.01,-0.00,-0.03,-0.03,
0.112,-0.12,-0.23,0.01,-0.00,-0.03,-0.03,
0.114,-0.06,-0.18,-0.01,-0.00,-0.03,-0.03,
0.114,-0.06,-0.18,-0.01,-0.00,-0.04,-0.03,
0.117,-0.06,-0.18,-0.01,-0.00,-0.04,-0.03,
0.119,-0.06,-0.18,-0.01,-0.00,-0.05,-0.03,
0.12,-0.03,-0.11,-0.01,-0.00,-0.05,-0.03,
0.135,-0.03,-0.11,-0.01,-0.00,-0.04,-0.03,
0.135,-0.03,-0.11,-0.01,-0.00,-0.05,-0.03,
0.135,0.00,-0.06,0.01,-0.00,-0.05,-0.03,
0.135,0.00,-0.06,0.01,-0.00,-0.05,-0.03,
0.136,0.01,-0.01,0.00,-0.00,-0.05,-0.03,
