
time,ax,ay,az,wx,wy,wz,
0.002,-0.15,0.34,-0.14,0.01,-0.03,0.00,
0.002,-0.17,0.32,-0.10,0.01,-0.03,0.00,
0.002,-0.17,0.32,-0.10,0.01,-0.03,0.00,
0.002,-0.17,0.26,-0.04,0.01,-0.03,0.00,
0.003,-0.17,0.26,-0.04,0.01,-0.03,0.00,
0.005,-0.17,0.26,-0.04,0.00,-0.03,0.01,
0.007,-0.17,0.26,-0.04,-0.00,-0.02,0.00,
0.007,-0.12,0.17,-0.01,-0.00,-0.02,0.00,
0.011,-0.12,0.17,-0.01,-0.00,-0.02,0.00,
0.012,-0.12,0.17,-0.01,-0.01,-0.02,0.01,
0.012,-0.07,0.06,0.02,-0.01,-0.02,0.01,
0.014,-0.07,0.06,0.02,-0.01,-0.01,0.01,
0.017,0.02,0.01,0.01,-0.01,-0.01,0.01,
0.017,0.02,0.01,0.01,-0.01,-0.01,0.01,
0.019,0.02,0.01,0.01,-0.01,-0.01,0.02,
0.022,-0.05,0.17,-0.04,-0.01,-0.01,0.02,
0.022,-0.05,0.17,-0.04,-0.02,-0.01,0.02,
0.024,-0.05,0.17,-0.04,-0.02,-0.01,0.02,
0.038,0.12,0.05,0.00,-0.02,-0.01,0.02,
0.038,0.12,0.05,0.00,-0.02,-0.01,0.02,
0.038,0.12,0.05,0.00,-0.02,-0.00,0.02,
0.039,0.14,-0.10,-0.01,-0.02,-0.00,0.02,
0.039,0.14,-0.10,-0.01,-0.02,-0.01,0.02,
0.039,0.14,-0.10,-0.01,-0.02,-0.01,0.02,
0.039,0.18,-0.22,0.05,-0.02,-0.01,0.02,
0.04,0.18,-0.22,0.05,-0.02,-0.01,0.02,
0.04,0.18,-0.22,0.05,-0.02,-0.00,0.02,
0.041,0.18,-0.22,0.05,-0.02,-0.01,0.03,
0.041,0.19,-0.31,0.07,-0.02,-0.01,0.03,
0.046,0.19,-0.31,0.07,-0.01,-0.00,0.03,
0.046,0.19,-0.31,0.07,-0.01,-0.00,0.03,
0.047,0.24,-0.32,0.09,-0.01,-0.00,0.03,
0.05,0.24,-0.32,0.09,-0.01,-0.00,0.03,
0.051,0.26,-0.28,0.09,-0.01,-0.00,0.03,
0.051,0.26,-0.28,0.09,-0.01,-0.00,0.03,
0.054,0.26,-0.28,0.09,-0.01,-0.00,0.04,
0.056,0.26,-0.28,0.09,-0.01,-0.00,0.04,
0.056,0.24,-0.23,0.03,-0.01,-0.00,0.04,
0.059,0.24,-0.23,0.03,-0.00,-0.01,0.04,
0.061,0.20,-0.14,0.04,-0.00,-0.01,0.04,
0.062,0.20,-0.14,0.04,-0.00,-0.00,0.04,
0.064,0.20,-0.14,0.04,-0.00,0.00,0.03,
0.066,0.20,-0.14,0.04,-0.01,0.01,0.03,
0.066,0.06,-0.04,0.05,-0.01,0.01,0.03,
0.068,0.06,-0.04,0.05,-0.01,0.01,0.03,
0.07,-0.07,-0.09,0.08,-0.01,0.01,0.03,
0.07,-0.07,-0.09,0.08,-0.00,0.01,0.02,
