
time,ax,ay,az,wx,wy,wz,
0.002,-0.09,0.10,-0.02,0.00,-0.03,-0.02,
0.002,-0.06,0.13,-0.04,0.00,-0.03,-0.02,
0.002,-0.06,0.13,-0.04,0.01,-0.03,-0.02,
0.003,-0.06,0.13,-0.04,0.01,-0.03,-0.02,
0.006,-0.06,0.13,-0.04,0.00,-0.03,-0.02,
0.006,0.01,0.15,0.05,0.00,-0.03,-0.02,
0.008,0.01,0.15,0.05,0.00,-0.03,-0.02,
0.011,0.01,0.15,0.05,0.00,-0.03,-0.02,
0.011,0.04,0.12,0.00,0.00,-0.03,-0.02,
0.014,0.04,0.12,0.00,0.00,-0.03,-0.01,
0.016,0.04,0.12,0.00,0.00,-0.03,-0.01,
0.016,-0.07,0.06,-0.04,0.00,-0.03,-0.01,
0.018,-0.07,0.06,-0.04,-0.00,-0.02,-0.01,
0.021,-0.03,0.05,-0.02,-0.00,-0.02,-0.01,
0.021,-0.03,0.05,-0.02,0.00,-0.02,-0.01,
0.023,-0.03,0.05,-0.02,-0.00,-0.02,-0.01,
0.026,-0.03,0.05,-0.02,-0.00,-0.02,-0.01,
0.026,-0.07,0.01,-0.05,-0.00,-0.02,-0.01,
0.028,-0.07,0.01,-0.05,-0.00,-0.01,-0.01,
0.031,-0.07,0.01,-0.05,-0.01,-0.01,-0.01,
0.031,-0.01,-0.01,-0.03,-0.01,-0.01,-0.01,
0.033,-0.01,-0.01,-0.03,-0.00,-0.01,-0.01,
0.036,0.00,-0.02,-0.03,-0.00,-0.01,-0.01,
0.037,0.00,-0.02,-0.03,-0.01,-0.01,-0.01,
0.038,0.00,-0.02,-0.03,-0.00,-0.01,-0.01,
0.04,0.00,-0.02,-0.03,-0.00,-0.01,-0.01,
0.041,-0.00,-0.04,0.03,-0.00,-0.01,-0.01,
0.043,-0.00,-0.04,0.03,-0.00,-0.01,-0.01,
0.045,0.03,-0.08,0.02,-0.00,-0.01,-0.01,
0.046,0.03,-0.08,0.02,-0.00,-0.01,-0.01,
0.056,0.03,-0.08,0.02,-0.00,-0.01,-0.01,
0.056,0.03,-0.15,0.06,-0.00,-0.01,-0.01,
0.057,0.03,-0.15,0.06,-0.00,-0.01,-0.01,
0.057,0.03,-0.15,0.06,-0.00,-0.01,-0.01,
0.057,0.03,-0.15,0.06,0.00,-0.01,-0.01,
0.057,0.04,-0.18,0.13,0.00,-0.01,-0.01,
0.058,0.04,-0.18,0.13,0.00,-0.02,-0.01,
0.06,0.05,-0.18,0.06,0.00,-0.02,-0.01,
0.06,0.05,-0.18,0.06,0.01,-0.02,-0.01,
0.062,0.05,-0.18,0.06,0.01,-0.01,-0.01,
0.065,0.05,-0.18,0.06,0.01,-0.02,-0.01,
0.065,0.08,-0.17,0.04,0.01,-0.02,-0.01,
0.07,0.08,-0.17,0.04,0.01,-0.02,-0.01,
0.072,0.08,-0.17,0.04,0.01,-0.02,-0.01,
0.072,0.10,-0.13,-0.03,0.01,-0.02,-0.01,
0.073,0.10,-0.13,-0.03,0.01,-0.01,-0.01,
0.074,0.10,-0.13,-0.03,0.01,-0.01,-0.01,
0.075,0.08,-0.07,-0.06,0.01,-0.01,-0.01,
0.078,0.08,-0.07,-0.06,0.01,-0.01,-0.01,
0.08,0.08,-0.07,-0.06,0.01,-0.01,-0.01,
0.08,0.09,-0.02,-0.09,0.01,-0.01,-0.01,
0.082,0.09,-0.02,-0.09,0.01,-0.01,-0.01,
0.084,0.09,-0.02,-0.09,0.01,-0.01,-0.01,
0.084,0.10,0.02,-0.12,0.01,-0.01,-0.01,
0.086,0.10,0.02,-0.12,0.01,-0.01,-0.01,
0.09,0.10,0.02,-0.12,0.01,-0.01,-0.01,
0.09,0.09,0.08,-0.10,0.01,-0.01,-0.01,
0.092,0.09,0.08,-0.10,0.01,-0.01,-0.01,
0.094,0.09,0.08,-0.10,0.01,-0.01,-0.01,
0.095,0.09,0.11,-0.08,0.01,-0.01,-0.01,
0.097,0.09,0.11,-0.08,0.01,-0.01,-0.01,
0.099,0.07,0.11,-0.04,0.01,-0.01,-0.01,
0.099,0.07,0.11,-0.04,0.01,-0.01,-0.01,
0.101,0.07,0.11,-0.04,0.01,-0.01,-0.01,
0.104,0.07,0.11,-0.04,0.01,-0.02,-0.01,
0.104,0.05,0.12,-0.06,0.01,-0.02,-0.01,
0.106,0.05,0.12,-0.06,0.01,-0.01,-0.02,
0.109,0.05,0.12,-0.06,0.01,0.00,-0.01,
0.109,-0.12,0.19,-0.03,0.01,0.00,-0.01,
0.111,-0.12,0.19,-0.03,0.01,0.01,-0.01,
0.114,-0.12,0.19,-0.03,0.01,0.01,-0.01,
0.114,-0.09,0.13,-0.05,0.01,0.01,-0.01,
0.116,-0.09,0.13,-0.05,0.01,0.01,-0.01,
0.118,-0.09,0.13,-0.05,0.02,0.00,-0.01,
0.119,-0.06,0.04,-0.06,0.02,0.00,-0.01,
0.121,-0.06,0.04,-0.06,0.01,0.01,-0.02,
0.123,-0.06,0.04,-0.06,0.01,0.02,-0.02,
0.123,-0.06,-0.03,-0.06,0.01,0.02,-0.02,
0.125,-0.06,-0.03,-0.06,0.01,0.02,-0.02,
0.128,-0.06,-0.03,-0.06,0.01,0.02,-0.01,
0.128,-0.06,-0.10,-0.04,0.01,0.02,-0.01,
0.13,-0.06,-0.10,-0.04,0.01,0.02,-0.02,
0.133,-0.01,-0.10,-0.00,0.01,0.02,-0.02,
0.133,-0.01,-0.10,-0.00,0.01,0.02,-0.02,
0.135,-0.01,-0.10,-0.00,0.01,0.02,-0.02,
0.138,-0.01,-0.10,-0.00,0.01,0.02,-0.02,
0.138,-0.02,-0.11,-0.00,0.01,0.02,-0.02,
0.14,-0.02,-0.11,-0.00,0.01,0.02,-0.02,
0.143,-0.02,-0.11,-0.00,0.01,0.02,-0.02,
0.143,-0.02,-0.09,0.05,0.01,0.02,-0.02,
0.145,-0.02,-0.09,0.05,0.01,0.01,-0.01,
0.154,-0.01,-0.08,0.02,0.01,0.01,-0.01,
0.155,-0.01,-0.08,0.02,0.01,0.01,-0.02,
0.155,-0.01,-0.08,0.02,0.01,0.01,-0.02,
0.155,0.01,-0.04,0.02,0.01,0.01,-0.02,
0.156,0.01,-0.04,0.02,0.02,0.02,-0.02,
0.156,0.01,-0.04,0.02,0.02,0.02,-0.02,
0.158,0.01,-0.04,0.02,0.02,0.01,-0.01,
0.158,0.03,-0.04,0.01,0.02,0.01,-0.01,
0.16,0.03,-0.04,0.01,0.02,0.01,-0.01,
0.163,0.05,-0.01,-0.02,0.02,0.01,-0.01,
0.163,0.05,-0.01,-0.02,0.02,0.01,-0.01,
0.166,0.05,-0.01,-0.02,0.02,0.01,-0.01,
0.167,0.05,-0.01,-0.02,0.02,0.02,-0.01,
0.168,0.06,0.01,-0.03,0.02,0.02,-0.01,
0.17,0.06,0.01,-0.03,0.02,0.01,-0.01,
0.172,0.06,0.01,-0.03,0.02,0.01,-0.01,
0.172,0.11,0.02,-0.05,0.02,0.01,-0.01,
0.175,0.11,0.02,-0.05,0.01,0.02,-0.01,
0.177,0.01,0.01,-0.02,0.01,0.02,-0.01,
0.177,0.01,0.01,-0.02,0.02,0.02,-0.01,
0.179,0.01,0.01,-0.02,0.02,0.02,-0.01,
0.182,0.01,0.01,-0.02,0.02,0.02,-0.01,
0.182,0.05,0.03,-0.03,0.02,0.02,-0.01,
0.184,0.05,0.03,-0.03,0.02,0.02,-0.01,
0.187,0.05,0.03,-0.03,0.01,0.01,-0.01,
0.187,0.06,0.02,-0.05,0.01,0.01,-0.01,
0.189,0.06,0.02,-0.05,0.01,0.01,-0.01,
0.192,0.06,0.02,-0.05,0.01,0.02,-0.01,
0.192,0.06,0.03,-0.05,0.01,0.02,-0.01,
0.194,0.06,0.03,-0.05,0.01,0.02,-0.01,
0.197,0.06,0.03,-0.05,0.01,0.02,-0.00,
0.198,0.05,0.02,-0.03,0.01,0.02,-0.00,
0.199,0.05,0.02,-0.03,0.01,0.02,-0.00,
0.201,0.05,0.02,-0.03,0.01,0.02,-0.01,
0.202,0.04,0.03,-0.03,0.01,0.02,-0.01,
0.204,0.04,0.03,-0.03,0.01,0.02,-0.01,
0.207,0.04,0.02,-0.03,0.01,0.02,-0.01,
0.207,0.04,0.02,-0.03,0.01,0.02,-0.00,
0.208,0.04,0.02,-0.03,0.00,0.02,-0.00,
0.211,0.04,0.02,-0.03,0.00,0.03,-0.00,
0.211,0.05,0.00,-0.01,0.00,0.03,-0.00,
0.215,0.05,0.00,-0.01,0.00,0.03,-0.00,
0.216,0.05,0.00,-0.01,0.00,0.03,-0.00,
0.216,0.05,0.02,-0.00,0.00,0.03,-0.00,
0.218,0.05,0.02,-0.00,0.00,0.03,0.00,
0.221,0.05,0.00,0.00,0.00,0.03,0.00,
0.222,0.05,0.00,0.00,0.00,0.03,-0.00,
0.223,0.05,0.00,0.00,0.00,0.03,0.00,
0.226,0.05,0.00,0.00,0.00,0.03,0.00,
0.226,0.08,0.01,0.01,0.00,0.03,0.00,
0.231,0.08,0.01,0.01,-0.00,0.04,0.01,
0.254,0.09,-0.00,0.01,-0.00,0.04,0.01,
0.254,0.09,-0.00,0.01,-0.00,0.04,0.00,
0.254,0.09,-0.00,0.01,-0.00,0.04,0.00,
0.255,0.09,-0.00,0.01,-0.00,0.04,0.00,
0.255,0.11,0.00,0.00,-0.00,0.04,0.00,
0.255,0.11,0.00,0.00,-0.00,0.04,0.01,
0.256,0.11,0.00,0.00,-0.01,0.05,0.01,
0.256,0.13,-0.03,0.01,-0.01,0.05,0.01,
0.257,0.13,-0.03,0.01,-0.01,0.05,0.01,
0.257,0.14,-0.03,-0.00,-0.01,0.05,0.01,
0.257,0.14,-0.03,-0.00,-0.01,0.05,0.01,
0.258,0.14,-0.03,-0.00,-0.01,0.05,0.01,
0.258,0.14,-0.03,-0.00,-0.01,0.05,0.01,
0.258,0.16,-0.04,-0.00,-0.01,0.05,0.01,
0.259,0.16,-0.04,-0.00,-0.01,0.05,0.01,
0.259,0.16,-0.04,-0.00,-0.01,0.05,0.01,
0.259,0.16,-0.07,0.06,-0.01,0.05,0.01,
0.26,0.16,-0.07,0.06,-0.01,0.05,0.01,
0.26,0.14,-0.09,0.08,-0.01,0.05,0.01,
0.26,0.14,-0.09,0.08,-0.01,0.05,0.01,
0.263,0.14,-0.09,0.08,-0.01,0.05,0.01,
0.265,0.14,-0.10,0.09,-0.01,0.05,0.01,
0.265,0.14,-0.10,0.09,-0.01,0.05,0.01,
0.268,0.14,-0.10,0.09,-0.01,0.05,0.01,
0.27,0.13,-0.10,0.14,-0.01,0.05,0.01,
0.27,0.13,-0.10,0.14,-0.00,0.05,0.01,
0.272,0.13,-0.10,0.14,-0.01,0.05,0.01,
0.275,0.12,-0.07,0.15,-0.01,0.05,0.01,
0.275,0.12,-0.07,0.15,-0.00,0.05,0.01,
0.277,0.12,-0.07,0.15,-0.00,0.05,0.01,
0.287,0.13,-0.04,0.15,-0.00,0.05,0.01,
0.288,0.13,-0.04,0.15,-0.00,0.05,0.01,
0.288,0.13,-0.04,0.15,-0.00,0.05,0.01,
0.288,0.13,-0.04,0.15,-0.00,0.05,0.01,
0.289,0.14,-0.05,0.17,-0.00,0.05,0.01,
0.289,0.14,-0.05,0.17,-0.00,0.06,0.01,
0.29,0.14,-0.05,0.17,-0.00,0.06,0.01,
0.29,0.15,-0.04,0.16,-0.00,0.06,0.01,
0.292,0.15,-0.04,0.16,-0.01,0.06,0.01,
0.295,0.15,-0.04,0.15,-0.01,0.06,0.01,
0.295,0.15,-0.04,0.15,-0.01,0.06,0.01,
0.302,0.15,-0.04,0.15,-0.01,0.06,0.01,
0.302,0.13,-0.05,0.16,-0.01,0.06,0.01,
0.303,0.13,-0.05,0.16,-0.01,0.06,0.01,
0.303,0.13,-0.05,0.16,-0.01,0.07,0.01,
0.304,0.13,-0.05,0.16,-0.01,0.07,0.01,
0.305,0.13,-0.03,0.17,-0.01,0.07,0.01,
0.306,0.13,-0.03,0.17,-0.01,0.07,0.01,
0.309,0.13,-0.03,0.17,-0.02,0.07,0.01,
0.309,0.11,-0.04,0.16,-0.02,0.07,0.01,
0.311,0.11,-0.04,0.16,-0.02,0.07,0.01,
0.314,0.11,-0.04,0.16,-0.02,0.07,0.01,
0.315,0.12,-0.04,0.15,-0.02,0.07,0.01,
0.316,0.12,-0.04,0.15,-0.02,0.07,0.01,
0.319,0.11,-0.04,0.13,-0.02,0.07,0.01,
0.319,0.11,-0.04,0.13,-0.01,0.07,0.01,
0.321,0.11,-0.04,0.13,-0.02,0.07,0.01,
0.324,0.08,-0.04,0.14,-0.02,0.07,0.01,
0.324,0.08,-0.04,0.14,-0.02,0.07,0.01,
0.326,0.08,-0.04,0.14,-0.02,0.07,0.01,
0.329,0.08,-0.04,0.14,-0.01,0.07,0.01,
0.329,0.05,-0.05,0.12,-0.01,0.07,0.01,
0.331,0.05,-0.05,0.12,-0.01,0.07,0.01,
0.333,0.03,-0.05,0.12,-0.01,0.07,0.01,
0.334,0.03,-0.05,0.12,-0.01,0.07,0.00,
0.335,0.03,-0.05,0.12,-0.01,0.06,0.00,
0.338,0.02,-0.06,0.10,-0.01,0.06,0.00,
0.338,0.02,-0.06,0.10,-0.01,0.06,-0.00,
0.341,0.02,-0.06,0.10,-0.00,0.06,-0.00,
0.343,-0.01,-0.04,0.08,-0.00,0.06,-0.00,
0.343,-0.01,-0.04,0.08,-0.00,0.06,-0.00,
0.346,-0.01,-0.04,0.08,-0.00,0.06,-0.01,
0.348,-0.01,-0.04,0.08,0.00,0.06,-0.01,
0.348,-0.02,-0.03,0.08,0.00,0.06,-0.01,
0.351,-0.02,-0.03,0.08,0.00,0.06,-0.01,
0.353,-0.02,0.00,0.09,0.00,0.06,-0.01,
0.353,-0.02,0.00,0.09,0.00,0.06,-0.01,
0.355,-0.02,0.00,0.09,0.01,0.05,-0.01,
0.358,-0.03,0.05,0.10,0.01,0.05,-0.01,
0.358,-0.03,0.05,0.10,0.01,0.05,-0.01,
0.36,-0.03,0.05,0.10,0.01,0.05,-0.01,
0.363,-0.03,0.05,0.10,0.01,0.06,-0.01,
0.363,-0.03,0.09,0.10,0.01,0.06,-0.01,
0.365,-0.03,0.09,0.10,0.01,0.06,-0.01,
0.368,-0.04,0.11,0.14,0.01,0.06,-0.01,
0.368,-0.04,0.11,0.14,0.01,0.05,-0.01,
0.37,-0.04,0.11,0.14,0.01,0.06,-0.01,
0.372,-0.04,0.11,0.14,0.01,0.06,-0.01,
0.372,-0.02,0.12,0.17,0.01,0.06,-0.01,
0.375,-0.02,0.12,0.17,0.01,0.06,-0.01,
0.377,0.00,0.12,0.21,0.01,0.06,-0.01,
0.378,0.00,0.12,0.21,0.01,0.06,-0.01,
0.38,0.00,0.12,0.21,0.01,0.06,-0.01,
0.382,0.01,0.06,0.20,0.01,0.06,-0.01,
0.383,0.01,0.06,0.20,0.01,0.06,-0.00,
0.384,0.01,0.06,0.20,0.01,0.06,-0.00,
0.387,0.03,0.00,0.17,0.01,0.06,-0.00,
0.387,0.03,0.00,0.17,0.01,0.06,-0.00,
0.389,0.03,0.00,0.17,0.01,0.06,-0.00,
0.392,0.03,0.00,0.17,0.01,0.06,-0.00,
0.416,0.06,-0.10,0.14,0.01,0.06,-0.00,
0.416,0.06,-0.10,0.14,0.02,0.06,-0.00,
0.416,0.05,-0.18,0.14,0.02,0.06,-0.00,
0.416,0.05,-0.18,0.14,0.02,0.06,-0.00,
0.416,0.05,-0.18,0.14,0.02,0.07,-0.00,
0.417,0.05,-0.18,0.14,0.02,0.06,0.00,
0.417,0.06,-0.24,0.18,0.02,0.06,0.00,
0.417,0.06,-0.24,0.18,0.02,0.07,-0.00,
0.417,0.06,-0.24,0.18,0.02,0.07,-0.00,
0.417,0.06,-0.26,0.15,0.02,0.07,-0.00,
0.418,0.06,-0.26,0.15,0.03,0.07,-0.00,
0.418,0.06,-0.26,0.15,0.03,0.07,-0.00,
0.418,0.05,-0.23,0.07,0.03,0.07,-0.00,
0.418,0.05,-0.23,0.07,0.04,0.07,-0.00,
0.418,0.05,-0.19,-0.02,0.04,0.07,-0.00,
0.418,0.05,-0.19,-0.02,0.04,0.07,-0.01,
0.419,0.05,-0.19,-0.02,0.05,0.08,-0.01,
0.421,0.07,-0.16,-0.10,0.05,0.08,-0.01,
0.421,0.07,-0.16,-0.10,0.05,0.08,-0.01,
0.423,0.07,-0.16,-0.10,0.05,0.08,-0.01,
0.427,0.07,-0.16,-0.10,0.06,0.08,-0.01,
0.427,0.06,-0.16,-0.12,0.06,0.08,-0.01,
0.432,0.06,-0.16,-0.12,0.06,0.08,-0.01,
0.433,0.08,-0.15,-0.11,0.06,0.08,-0.01,
0.433,0.08,-0.15,-0.11,0.07,0.08,-0.01,
0.433,0.08,-0.15,-0.11,0.07,0.08,-0.00,
0.436,0.08,-0.17,-0.08,0.07,0.08,-0.00,
0.436,0.08,-0.17,-0.08,0.07,0.09,-0.00,
0.438,0.08,-0.17,-0.08,0.08,0.10,-0.00,
0.441,0.08,-0.17,-0.08,0.08,0.10,-0.00,
0.441,0.11,-0.20,-0.02,0.08,0.10,-0.00,
0.443,0.11,-0.20,-0.02,0.08,0.10,-0.00,
0.446,0.11,-0.20,-0.02,0.08,0.10,0.00,
0.446,0.14,-0.24,0.04,0.08,0.10,0.00,
0.448,0.14,-0.24,0.04,0.09,0.11,0.00,
0.45,0.18,-0.29,0.10,0.09,0.11,0.00,
0.451,0.18,-0.29,0.10,0.09,0.11,0.00,
0.454,0.18,-0.29,0.10,0.09,0.11,0.00,
0.456,0.18,-0.29,0.10,0.09,0.12,-0.00,
0.457,0.21,-0.33,0.17,0.09,0.12,-0.00,
0.459,0.21,-0.33,0.17,0.09,0.12,-0.00,
0.461,0.21,-0.33,0.17,0.09,0.13,-0.00,
0.462,0.24,-0.36,0.23,0.09,0.13,-0.00,
0.463,0.24,-0.36,0.23,0.09,0.13,-0.00,
0.465,0.24,-0.36,0.23,0.09,0.13,-0.00,
0.465,0.27,-0.39,0.33,0.09,0.13,-0.00,
0.468,0.27,-0.39,0.33,0.09,0.14,-0.01,
0.471,0.29,-0.39,0.42,0.09,0.14,-0.01,
0.471,0.29,-0.39,0.42,0.09,0.14,-0.01,
0.472,0.29,-0.39,0.42,0.09,0.14,-0.01,
0.475,0.29,-0.34,0.50,0.09,0.14,-0.01,
0.475,0.29,-0.34,0.50,0.09,0.14,-0.01,
0.478,0.29,-0.34,0.50,0.08,0.14,-0.01,
0.48,0.29,-0.34,0.50,0.08,0.14,-0.01,
0.48,0.32,-0.29,0.54,0.08,0.14,-0.01,
0.482,0.32,-0.29,0.54,0.08,0.14,-0.02,
0.485,0.32,-0.21,0.54,0.08,0.14,-0.02,
0.485,0.32,-0.21,0.54,0.08,0.14,-0.02,
0.487,0.32,-0.21,0.54,0.07,0.14,-0.02,
0.49,0.35,-0.17,0.49,0.07,0.14,-0.02,
0.49,0.35,-0.17,0.49,0.07,0.13,-0.02,
0.492,0.35,-0.17,0.49,0.07,0.12,-0.02,
0.495,0.35,-0.17,0.49,0.07,0.11,-0.03,
0.495,0.33,-0.16,0.48,0.07,0.11,-0.03,
0.497,0.33,-0.16,0.48,0.06,0.11,-0.03,
0.5,0.33,-0.16,0.48,0.06,0.10,-0.03,
0.5,0.33,-0.15,0.44,0.06,0.10,-0.03,
0.502,0.33,-0.15,0.44,0.06,0.09,-0.03,
0.504,0.33,-0.15,0.44,0.05,0.07,-0.03,
0.504,0.34,-0.16,0.37,0.05,0.07,-0.03,
0.506,0.34,-0.16,0.37,0.06,0.06,-0.03,
0.509,0.34,-0.16,0.37,0.06,0.05,-0.03,
0.509,0.32,-0.19,0.29,0.06,0.05,-0.03,
0.512,0.32,-0.19,0.29,0.06,0.04,-0.04,
0.514,0.32,-0.19,0.29,0.06,0.03,-0.04,
0.514,0.31,-0.28,0.24,0.06,0.03,-0.04,
0.517,0.31,-0.28,0.24,0.06,0.02,-0.04,
0.519,0.28,-0.39,0.20,0.06,0.02,-0.04,
0.519,0.28,-0.39,0.20,0.06,0.01,-0.04,
0.522,0.28,-0.39,0.20,0.07,-0.00,-0.04,
0.524,0.26,-0.53,0.20,0.07,-0.00,-0.04,
0.524,0.26,-0.53,0.20,0.07,-0.01,-0.04,
0.526,0.26,-0.53,0.20,0.08,-0.01,-0.04,
0.529,0.26,-0.53,0.20,0.09,-0.02,-0.04,
0.529,0.27,-0.69,0.24,0.09,-0.02,-0.04,
0.531,0.27,-0.69,0.24,0.09,-0.02,-0.04,
0.534,0.27,-0.85,0.28,0.09,-0.02,-0.04,
0.534,0.27,-0.85,0.28,0.10,-0.02,-0.05,
0.536,0.27,-0.85,0.28,0.11,-0.02,-0.05,
0.538,0.28,-0.96,0.34,0.11,-0.02,-0.05,
0.538,0.28,-0.96,0.34,0.12,-0.02,-0.05,
0.541,0.28,-0.96,0.34,0.13,-0.01,-0.05,
0.543,0.28,-0.96,0.34,0.14,-0.01,-0.05,
0.543,0.32,-1.03,0.39,0.14,-0.01,-0.05,
0.549,0.32,-1.03,0.39,0.15,-0.00,-0.05,
0.549,0.32,-1.03,0.39,0.16,0.01,-0.05,
0.549,0.34,-1.03,0.46,0.16,0.01,-0.05,
0.552,0.34,-1.03,0.46,0.17,0.01,-0.05,
0.554,0.34,-1.03,0.46,0.18,0.02,-0.05,
0.555,0.38,-0.96,0.54,0.18,0.02,-0.05,
0.576,0.38,-0.96,0.54,0.18,0.03,-0.06,
0.577,0.38,-0.96,0.54,0.18,0.04,-0.06,
0.577,0.41,-0.83,0.61,0.18,0.04,-0.06,
0.577,0.41,-0.83,0.61,0.19,0.05,-0.06,
0.577,0.45,-0.68,0.67,0.19,0.05,-0.06,
0.578,0.45,-0.68,0.67,0.19,0.05,-0.06,
0.578,0.45,-0.68,0.67,0.19,0.06,-0.06,
0.578,0.48,-0.50,0.73,0.19,0.06,-0.06,
0.578,0.48,-0.50,0.73,0.19,0.07,-0.06,
0.579,0.48,-0.50,0.73,0.19,0.08,-0.06,
0.579,0.49,-0.30,0.80,0.19,0.08,-0.06,
0.579,0.49,-0.30,0.80,0.19,0.09,-0.07,
0.579,0.49,-0.30,0.80,0.18,0.09,-0.07,
0.58,0.49,-0.30,0.80,0.18,0.10,-0.07,
0.58,0.51,-0.10,0.87,0.18,0.10,-0.07,
0.58,0.51,-0.10,0.87,0.18,0.11,-0.07,
0.583,0.51,-0.10,0.87,0.17,0.11,-0.07,
0.583,0.53,0.09,0.89,0.17,0.11,-0.07,
0.585,0.53,0.09,0.89,0.17,0.12,-0.07,
