
time,ax,ay,az,wx,wy,wz,
0.002,0.10,-0.21,-0.06,-0.02,-0.03,0.03,
0.002,0.16,-0.31,-0.07,-0.02,-0.03,0.03,
0.003,0.16,-0.31,-0.07,-0.02,-0.03,0.03,
0.003,0.16,-0.31,-0.07,-0.02,-0.02,0.03,
0.004,0.20,-0.38,-0.05,-0.02,-0.02,0.03,
0.005,0.20,-0.38,-0.05,-0.02,-0.02,0.03,
0.006,0.20,-0.38,-0.05,-0.01,-0.02,0.02,
0.008,0.20,-0.38,-0.05,-0.01,-0.01,0.02,
0.008,0.18,-0.39,-0.01,-0.01,-0.01,0.02,
0.01,0.18,-0.39,-0.01,-0.01,-0.01,0.02,
0.019,0.16,-0.31,-0.02,-0.01,-0.01,0.02,
0.02,0.16,-0.31,-0.02,-0.01,-0.01,0.02,
0.02,0.16,-0.31,-0.02,-0.01,0.00,0.02,
0.02,0.16,-0.31,-0.02,-0.01,0.01,0.03,
0.02,0.09,0.16,-0.20,-0.01,0.01,0.03,
0.021,0.09,0.16,-0.20,-0.01,0.02,0.04,
0.023,0.17,0.21,-0.10,-0.01,0.02,0.04,
0.023,0.17,0.21,-0.10,-0.02,0.02,0.04,
0.025,0.17,0.21,-0.10,-0.02,0.02,0.03,
0.027,0.13,0.10,-0.09,-0.02,0.02,0.03,
0.029,0.13,0.10,-0.09,-0.02,0.02,0.03,
0.03,0.13,0.10,-0.09,-0.02,0.03,0.03,
0.033,0.13,0.10,-0.09,-0.02,0.03,0.03,
0.033,0.09,0.02,-0.04,-0.02,0.03,0.03,
0.035,0.09,0.02,-0.04,-0.02,0.03,0.03,
0.038,0.09,0.02,-0.04,-0.02,0.04,0.04,
0.038,0.05,-0.09,0.02,-0.02,0.04,0.04,
0.04,0.05,-0.09,0.02,-0.02,0.04,0.04,
0.042,0.04,-0.16,-0.01,-0.02,0.04,0.04,
0.042,0.04,-0.16,-0.01,-0.02,0.05,0.04,
0.045,0.04,-0.16,-0.01,-0.02,0.05,0.04,
0.047,0.04,-0.16,-0.01,-0.01,0.05,0.04,
0.047,0.04,-0.18,0.04,-0.01,0.05,0.04,
0.05,0.04,-0.18,0.04,-0.02,0.06,0.03,
0.052,0.18,-0.18,0.07,-0.02,0.06,0.03,
0.052,0.18,-0.18,0.07,-0.01,0.06,0.04,
0.054,0.18,-0.18,0.07,-0.01,0.06,0.03,
0.057,0.18,-0.18,0.07,-0.01,0.06,0.03,
0.057,0.13,-0.22,0.03,-0.01,0.06,0.03,
0.059,0.13,-0.22,0.03,-0.01,0.06,0.03,
0.062,0.15,-0.21,0.06,-0.01,0.06,0.03,
0.062,0.15,-0.21,0.06,-0.01,0.06,0.03,
0.064,0.15,-0.21,0.06,-0.00,0.06,0.04,
0.067,0.19,-0.20,0.05,-0.00,0.06,0.04,
0.067,0.19,-0.20,0.05,-0.00,0.06,0.04,
0.069,0.19,-0.20,0.05,-0.00,0.06,0.03,
0.072,0.19,-0.20,0.05,0.00,0.06,0.03,
0.072,0.08,-0.19,0.06,0.00,0.06,0.03,
0.074,0.08,-0.19,0.06,0.00,0.06,0.03,
0.076,0.08,-0.19,0.06,0.01,0.05,0.03,
0.076,0.09,-0.14,0.09,0.01,0.05,0.03,
0.079,0.09,-0.14,0.09,0.01,0.05,0.03,
0.081,0.09,-0.14,0.09,0.01,0.05,0.03,
0.081,0.04,-0.11,0.06,0.01,0.05,0.03,
0.084,0.04,-0.11,0.06,0.01,0.06,0.03,
0.086,0.04,-0.11,0.06,0.01,0.05,0.03,
0.087,-0.09,-0.06,0.11,0.01,0.05,0.03,
0.089,-0.09,-0.06,0.11,0.01,0.07,0.02,
0.091,-0.06,-0.09,0.02,0.01,0.07,0.02,
0.091,-0.06,-0.09,0.02,0.01,0.07,0.02,
0.093,-0.06,-0.09,0.02,0.01,0.07,0.02,
0.096,-0.06,-0.09,0.02,0.01,0.06,0.02,
0.096,-0.03,-0.08,0.01,0.01,0.06,0.02,
0.098,-0.03,-0.08,0.01,0.01,0.06,0.02,
0.101,-0.03,-0.08,0.01,0.02,0.05,0.02,
0.101,-0.04,-0.07,0.05,0.02,0.05,0.02,
0.103,-0.04,-0.07,0.05,0.02,0.05,0.02,
0.106,0.02,-0.03,-0.06,0.02,0.05,0.02,
0.106,0.02,-0.03,-0.06,0.02,0.05,0.02,
0.108,0.02,-0.03,-0.06,0.02,0.05,0.02,
0.112,0.02,-0.03,-0.06,0.02,0.05,0.01,
0.112,-0.04,0.01,0.03,0.02,0.05,0.01,
0.114,-0.04,0.01,0.03,0.02,0.04,0.01,
0.116,-0.07,0.04,-0.02,0.02,0.04,0.01,
0.116,-0.07,0.04,-0.02,0.02,0.04,0.01,
0.118,-0.07,0.04,-0.02,0.02,0.04,0.02,
