
time,ax,ay,az,wx,wy,wz,
0.002,0.06,0.12,-0.01,-0.04,-0.08,0.01,
0.002,0.06,0.08,-0.11,-0.04,-0.08,0.01,
0.002,0.06,0.08,-0.11,-0.04,-0.07,0.01,
0.003,0.06,0.08,-0.11,-0.04,-0.07,0.01,
0.011,0.06,0.08,-0.11,-0.04,-0.07,0.01,
0.011,0.09,-0.14,-0.06,-0.04,-0.07,0.01,
0.012,0.09,-0.14,-0.06,-0.03,-0.07,0.01,
0.012,0.09,-0.14,-0.06,-0.03,-0.07,0.00,
0.012,0.05,-0.38,0.04,-0.03,-0.07,0.00,
0.012,0.05,-0.38,0.04,-0.03,-0.07,0.00,
0.013,0.02,-0.52,0.07,-0.03,-0.07,0.00,
0.014,0.02,-0.52,0.07,-0.02,-0.08,0.00,
0.016,0.02,-0.52,0.07,-0.02,-0.08,-0.00,
0.018,0.00,-0.67,0.07,-0.02,-0.08,-0.00,
0.018,0.00,-0.67,0.07,-0.01,-0.08,-0.00,
0.027,0.00,-0.67,0.07,-0.00,-0.08,-0.00,
0.027,0.00,-0.67,0.07,-0.00,-0.07,-0.00,
0.028,-0.07,-0.74,0.12,-0.00,-0.07,-0.00,
0.028,-0.07,-0.74,0.12,0.00,-0.06,0.00,
0.028,-0.07,-0.74,0.12,0.01,-0.06,-0.00,
0.028,-0.01,-0.54,0.04,0.01,-0.06,-0.00,
0.031,-0.01,-0.54,0.04,0.01,-0.06,0.00,
0.032,-0.01,-0.54,0.04,0.02,-0.06,0.00,
0.033,0.03,-0.39,0.06,0.02,-0.06,0.00,
0.035,0.03,-0.39,0.06,0.02,-0.06,0.00,
0.044,0.03,-0.39,0.06,0.03,-0.05,0.00,
0.045,0.01,-0.29,-0.01,0.03,-0.05,0.00,
0.045,0.01,-0.29,-0.01,0.03,-0.06,-0.00,
0.045,0.07,-0.20,-0.01,0.03,-0.06,-0.00,
0.045,0.07,-0.20,-0.01,0.03,-0.05,-0.00,
0.046,0.07,-0.20,-0.01,0.03,-0.05,-0.01,
0.048,0.07,-0.20,-0.01,0.03,-0.05,-0.01,
0.048,0.08,-0.09,-0.06,0.03,-0.05,-0.01,
0.05,0.08,-0.09,-0.06,0.03,-0.05,-0.01,
0.062,0.08,-0.09,-0.06,0.03,-0.04,-0.01,
0.062,0.02,0.00,-0.07,0.03,-0.04,-0.01,
0.062,0.02,0.00,-0.07,0.03,-0.03,-0.01,
0.063,0.02,0.00,-0.07,0.03,-0.03,-0.01,
