
time,ax,ay,az,wx,wy,wz,
0.005,0.04,0.00,-0.06,-0.00,-0.03,0.02,
0.006,0.04,0.00,-0.06,-0.01,-0.02,0.02,
0.006,0.04,0.00,-0.06,-0.01,-0.02,0.02,
0.006,0.04,0.00,-0.06,-0.01,-0.02,0.02,
0.007,-0.02,0.05,-0.06,-0.01,-0.02,0.02,
0.007,-0.02,0.05,-0.06,-0.01,-0.02,0.02,
0.008,-0.02,0.05,-0.06,-0.01,-0.02,0.02,
0.008,-0.06,0.10,-0.05,-0.01,-0.02,0.02,
0.008,-0.06,0.10,-0.05,-0.01,-0.02,0.02,
0.011,-0.04,0.17,-0.05,-0.01,-0.02,0.02,
0.011,-0.04,0.17,-0.05,-0.02,-0.01,0.02,
0.013,-0.04,0.17,-0.05,-0.02,-0.01,0.02,
0.018,-0.08,0.06,-0.02,-0.02,-0.01,0.02,
0.019,-0.08,0.06,-0.02,-0.02,-0.01,0.02,
0.019,-0.08,0.06,-0.02,-0.02,-0.01,0.02,
0.02,-0.08,0.06,-0.02,-0.02,-0.00,0.02,
0.02,-0.11,-0.04,0.01,-0.02,-0.00,0.02,
0.022,-0.11,-0.04,0.01,-0.02,0.00,0.02,
0.025,-0.11,-0.04,0.01,-0.02,0.00,0.02,
0.025,-0.13,-0.16,0.02,-0.02,0.00,0.02,
0.027,-0.13,-0.16,0.02,-0.02,0.01,0.02,
0.03,-0.15,-0.20,0.06,-0.02,0.01,0.02,
0.03,-0.15,-0.20,0.06,-0.02,0.01,0.02,
0.032,-0.15,-0.20,0.06,-0.02,0.01,0.02,
0.035,-0.15,-0.20,0.06,-0.02,0.02,0.02,
0.035,-0.12,-0.23,0.04,-0.02,0.02,0.02,
0.037,-0.12,-0.23,0.04,-0.01,0.02,0.02,
0.04,-0.06,-0.25,0.03,-0.01,0.02,0.02,
0.04,-0.06,-0.25,0.03,-0.01,0.02,0.02,
0.042,-0.06,-0.25,0.03,-0.01,0.02,0.02,
0.044,-0.06,-0.25,0.03,-0.01,0.03,0.02,
0.045,-0.02,-0.24,0.02,-0.01,0.03,0.02,
0.046,-0.02,-0.24,0.02,-0.01,0.03,0.01,
0.049,-0.02,-0.24,0.02,-0.01,0.03,0.01,
0.05,-0.01,-0.24,-0.03,-0.01,0.03,0.01,
