
time,ax,ay,az,wx,wy,wz,
0.006,0.07,-0.10,0.24,0.01,-0.02,0.03,
0.007,0.14,0.03,0.22,0.01,-0.02,0.03,
0.008,0.14,0.03,0.22,0.01,-0.02,0.03,
0.008,0.14,0.03,0.22,0.01,-0.01,0.03,
0.008,0.14,0.03,0.22,0.00,-0.01,0.03,
0.009,0.12,0.18,0.11,0.00,-0.01,0.03,
0.009,0.12,0.18,0.11,-0.00,-0.00,0.03,
0.01,0.10,0.30,0.10,-0.00,-0.00,0.03,
0.01,0.10,0.30,0.10,-0.01,0.00,0.04,
0.011,0.10,0.30,0.10,-0.01,0.01,0.04,
0.014,0.13,0.35,0.02,-0.01,0.01,0.04,
0.014,0.13,0.35,0.02,-0.02,0.02,0.04,
0.015,0.13,0.35,0.02,-0.02,0.02,0.04,
0.022,0.13,0.35,0.02,-0.03,0.02,0.04,
0.023,0.14,0.34,0.03,-0.03,0.02,0.04,
0.024,0.14,0.34,0.03,-0.03,0.02,0.05,
0.024,0.09,0.26,0.10,-0.03,0.02,0.05,
0.024,0.09,0.26,0.10,-0.03,0.02,0.05,
0.025,0.09,0.26,0.10,-0.03,0.02,0.05,
0.036,0.09,0.26,0.10,-0.03,0.02,0.05,
0.037,0.17,0.20,0.07,-0.03,0.02,0.05,
0.037,0.17,0.20,0.07,-0.03,0.02,0.05,
0.037,0.32,0.10,0.09,-0.03,0.02,0.05,
0.039,0.32,0.10,0.09,-0.03,0.02,0.04,
0.039,0.32,0.10,0.09,-0.03,0.02,0.04,
0.039,0.32,0.10,0.09,-0.03,0.01,0.04,
0.04,0.25,-0.03,0.07,-0.03,0.01,0.04,
0.04,0.25,-0.03,0.07,-0.03,0.01,0.04,
0.041,0.25,-0.13,0.12,-0.03,0.01,0.04,
0.042,0.25,-0.13,0.12,-0.02,0.01,0.03,
0.044,0.25,-0.13,0.12,-0.02,0.01,0.03,
0.045,0.25,-0.13,0.12,-0.01,0.01,0.03,
0.046,0.14,-0.26,0.11,-0.01,0.01,0.03,
0.048,0.14,-0.26,0.11,-0.01,0.02,0.03,
0.05,0.06,-0.28,0.12,-0.01,0.02,0.03,
0.05,0.06,-0.28,0.12,-0.01,0.04,0.03,
0.053,0.06,-0.28,0.12,-0.00,0.04,0.03,
0.055,0.07,-0.26,0.01,-0.00,0.04,0.03,
0.055,0.07,-0.26,0.01,0.00,0.03,0.02,
0.058,0.07,-0.26,0.01,0.01,0.03,0.02,
0.06,0.07,-0.26,0.01,0.01,0.03,0.02,
0.06,-0.06,-0.23,0.12,0.01,0.03,0.02,
0.064,-0.06,-0.23,0.12,0.02,0.02,0.02,
0.066,-0.04,-0.19,0.05,0.02,0.02,0.02,
0.067,-0.04,-0.19,0.05,0.02,0.02,0.02,
0.068,-0.04,-0.19,0.05,0.02,0.02,0.02,
0.07,-0.04,-0.19,0.05,0.02,0.02,0.01,
0.07,0.01,-0.11,0.01,0.02,0.02,0.01,
0.072,0.01,-0.11,0.01,0.02,0.02,0.01,
0.075,0.01,-0.11,0.01,0.02,0.02,0.01,
0.075,0.02,-0.06,-0.02,0.02,0.02,0.01,
0.077,0.02,-0.06,-0.02,0.02,0.02,0.01,
0.079,0.02,-0.06,-0.02,0.02,0.02,0.01,
0.08,0.03,0.00,-0.04,0.02,0.02,0.01,
0.082,0.03,0.00,-0.04,0.02,0.01,0.01,
0.085,0.03,0.00,-0.04,0.02,0.01,0.01,
0.085,0.01,0.04,-0.06,0.02,0.01,0.01,
0.087,0.01,0.04,-0.06,0.01,0.02,0.00,
0.089,0.01,0.04,-0.06,0.01,0.01,0.01,
0.09,0.02,0.11,-0.07,0.01,0.01,0.01,
0.091,0.02,0.11,-0.07,0.01,0.02,0.00,
0.095,0.02,0.11,-0.07,0.00,0.02,0.00,
0.095,-0.01,0.12,-0.08,0.00,0.02,0.00,
