
time,ax,ay,az,wx,wy,wz,
0.002,0.14,0.29,-0.21,0.04,-0.09,-0.03,
0.002,0.14,0.29,-0.21,0.04,-0.09,-0.03,
0.002,0.14,0.29,-0.21,0.04,-0.10,-0.03,
0.005,0.14,0.28,-0.21,0.04,-0.10,-0.03,
0.005,0.14,0.28,-0.21,0.04,-0.10,-0.03,
0.007,0.14,0.28,-0.21,0.04,-0.10,-0.03,
0.009,0.14,0.28,-0.21,0.04,-0.11,-0.02,
0.009,0.10,0.28,-0.22,0.04,-0.11,-0.02,
0.012,0.10,0.28,-0.22,0.03,-0.10,-0.01,
0.014,0.10,0.28,-0.22,0.03,-0.10,-0.00,
0.015,-0.06,0.58,-0.30,0.03,-0.10,-0.00,
0.017,-0.06,0.58,-0.30,0.03,-0.10,0.00,
0.019,0.17,0.38,-0.18,0.03,-0.10,0.00,
0.02,0.17,0.38,-0.18,0.02,-0.10,-0.01,
0.021,0.17,0.38,-0.18,0.02,-0.10,-0.01,
0.024,0.17,0.38,-0.18,0.02,-0.10,-0.02,
0.024,0.12,0.05,-0.08,0.02,-0.10,-0.02,
0.026,0.12,0.05,-0.08,0.02,-0.09,-0.02,
0.029,0.12,0.05,-0.08,0.02,-0.09,-0.02,
0.029,0.04,-0.24,-0.01,0.02,-0.09,-0.02,
0.031,0.04,-0.24,-0.01,0.03,-0.08,-0.02,
0.034,0.04,-0.24,-0.01,0.03,-0.07,-0.02,
0.034,-0.05,-0.33,0.04,0.03,-0.07,-0.02,
0.036,-0.05,-0.33,0.04,0.03,-0.07,-0.01,
0.039,-0.05,-0.33,0.04,0.03,-0.07,0.00,
0.039,-0.35,-0.04,0.05,0.03,-0.07,0.00,
0.041,-0.35,-0.04,0.05,0.03,-0.06,0.01,
0.043,-0.35,-0.04,0.05,0.03,-0.06,0.00,
0.043,-0.09,-0.18,0.04,0.03,-0.06,0.00,
0.046,-0.09,-0.18,0.04,0.03,-0.06,0.00,
0.055,-0.09,-0.18,0.04,0.03,-0.06,-0.01,
0.056,-0.02,-0.42,0.18,0.03,-0.06,-0.01,
0.056,-0.02,-0.42,0.18,0.04,-0.06,-0.01,
0.056,-0.02,-0.42,0.18,0.04,-0.06,-0.02,
0.057,-0.02,-0.53,0.25,0.04,-0.06,-0.02,
0.057,-0.02,-0.53,0.25,0.04,-0.05,-0.02,
0.058,-0.82,-0.52,0.43,0.04,-0.05,-0.02,
0.059,-0.82,-0.52,0.43,0.05,-0.05,-0.01,
0.06,-0.82,-0.52,0.43,0.06,-0.05,0.02,
0.065,-0.42,-0.22,0.30,0.06,-0.05,0.02,
0.065,-0.42,-0.22,0.30,0.06,-0.03,0.03,
0.066,-0.42,-0.22,0.30,0.05,-0.02,0.03,
0.069,-0.42,-0.22,0.30,0.05,-0.01,0.02,
0.07,-0.16,-0.14,0.12,0.05,-0.01,0.02,
0.071,-0.16,-0.14,0.12,0.04,-0.00,0.02,
0.073,-0.15,-0.13,0.19,0.04,-0.00,0.02,
0.074,-0.15,-0.13,0.19,0.04,0.00,0.01,
0.076,-0.15,-0.13,0.19,0.04,0.00,0.01,
