
time,ax,ay,az,wx,wy,wz,
0.002,-0.10,0.01,-0.03,-0.00,-0.02,-0.02,
0.003,-0.10,0.01,-0.03,-0.00,-0.02,-0.02,
0.003,-0.09,0.02,-0.04,-0.00,-0.02,-0.02,
0.003,-0.09,0.02,-0.04,-0.00,-0.01,-0.02,
0.003,-0.09,0.02,-0.04,0.00,-0.02,-0.02,
0.003,-0.04,0.02,-0.04,0.00,-0.02,-0.02,
0.005,-0.04,0.02,-0.04,-0.00,-0.02,-0.02,
0.007,-0.04,0.02,-0.04,-0.00,-0.01,-0.02,
0.008,0.04,-0.03,-0.02,-0.00,-0.01,-0.02,
0.009,0.04,-0.03,-0.02,-0.00,-0.02,-0.02,
0.013,0.06,-0.08,-0.01,-0.00,-0.02,-0.02,
0.013,0.06,-0.08,-0.01,0.00,-0.02,-0.02,
0.013,0.06,-0.08,-0.01,0.00,-0.02,-0.02,
0.025,0.06,-0.08,-0.01,0.00,-0.02,-0.02,
0.025,0.10,-0.08,0.06,0.00,-0.02,-0.02,
0.026,0.10,-0.08,0.06,0.00,-0.02,-0.02,
0.026,0.10,-0.08,0.06,0.00,-0.02,-0.02,
0.026,0.11,-0.12,0.01,0.00,-0.02,-0.02,
0.027,0.11,-0.12,0.01,0.01,-0.02,-0.02,
0.028,0.11,-0.11,0.01,0.01,-0.02,-0.02,
0.028,0.11,-0.11,0.01,0.00,-0.02,-0.02,
0.029,0.11,-0.11,0.01,0.01,-0.02,-0.02,
0.031,0.11,-0.11,0.01,0.00,-0.02,-0.02,
0.031,0.22,-0.09,0.04,0.00,-0.02,-0.02,
0.039,0.22,-0.09,0.04,0.00,-0.02,-0.02,
0.039,0.22,-0.09,0.04,0.00,-0.02,-0.02,
0.04,0.16,-0.11,0.04,0.00,-0.02,-0.02,
0.04,0.16,-0.11,0.04,0.00,-0.02,-0.02,
0.041,0.16,-0.11,0.04,0.00,-0.02,-0.02,
0.041,0.12,-0.12,0.05,0.00,-0.02,-0.02,
0.043,0.12,-0.12,0.05,0.00,-0.02,-0.02,
0.045,0.18,-0.13,0.04,0.00,-0.02,-0.02,
0.046,0.18,-0.13,0.04,0.01,-0.02,-0.02,
0.048,0.18,-0.13,0.04,0.00,-0.01,-0.02,
0.058,0.18,-0.13,0.04,0.00,-0.01,-0.02,
0.058,0.11,-0.13,0.01,0.00,-0.01,-0.02,
0.059,0.11,-0.13,0.01,0.00,-0.01,-0.02,
0.059,0.11,-0.13,0.01,0.00,-0.01,-0.02,
0.059,0.08,-0.11,0.05,0.00,-0.01,-0.02,
0.059,0.08,-0.11,0.05,0.00,-0.01,-0.01,
0.06,0.08,-0.11,0.05,0.00,0.00,-0.01,
0.061,0.02,-0.07,-0.01,0.00,0.00,-0.01,
0.063,0.02,-0.07,-0.01,-0.00,0.01,-0.01,
0.074,-0.01,-0.01,0.02,-0.00,0.01,-0.01,
0.074,-0.01,-0.01,0.02,-0.00,0.01,-0.01,
0.074,-0.01,-0.01,0.02,-0.00,0.01,-0.01,
0.074,-0.01,-0.01,0.02,-0.00,0.01,-0.01,
0.075,-0.03,0.01,0.02,-0.00,0.01,-0.01,
0.075,-0.03,0.01,0.02,-0.00,0.01,-0.01,
0.075,-0.09,0.05,-0.00,-0.00,0.01,-0.01,
0.075,-0.09,0.05,-0.00,-0.00,0.01,-0.01,
