
time,ax,ay,az,wx,wy,wz,
0.002,0.06,0.21,-0.21,0.04,-0.07,-0.01,
0.002,0.04,0.22,-0.14,0.04,-0.07,-0.01,
0.003,0.04,0.22,-0.14,0.04,-0.07,-0.00,
0.003,0.04,0.22,-0.14,0.04,-0.08,0.00,
0.003,0.00,0.18,-0.06,0.04,-0.08,0.00,
0.005,0.00,0.18,-0.06,0.04,-0.07,0.00,
0.007,0.01,0.19,-0.05,0.04,-0.07,0.00,
0.007,0.01,0.19,-0.05,0.04,-0.07,0.00,
0.013,0.01,0.19,-0.05,0.04,-0.07,0.01,
0.014,0.01,0.19,-0.05,0.04,-0.08,0.01,
0.014,0.02,0.21,-0.05,0.04,-0.08,0.01,
0.014,0.02,0.21,-0.05,0.04,-0.08,0.01,
0.017,0.02,0.21,-0.05,0.04,-0.08,0.01,
0.017,0.02,0.17,-0.01,0.04,-0.08,0.01,
0.019,0.02,0.17,-0.01,0.04,-0.07,0.01,
0.022,0.02,0.17,-0.01,0.04,-0.07,0.01,
0.022,-0.02,0.14,0.04,0.04,-0.07,0.01,
0.033,-0.02,0.14,0.04,0.03,-0.07,0.01,
0.033,-0.02,0.14,0.04,0.03,-0.06,0.01,
0.033,-0.00,0.12,0.03,0.03,-0.06,0.01,
0.034,-0.00,0.12,0.03,0.03,-0.07,0.01,
0.034,-0.00,0.12,0.03,0.03,-0.06,0.01,
0.034,0.02,0.07,0.04,0.03,-0.06,0.01,
0.034,0.02,0.07,0.04,0.03,-0.05,0.01,
0.036,0.03,0.02,0.02,0.03,-0.05,0.01,
0.036,0.03,0.02,0.02,0.02,-0.05,0.01,
0.038,0.03,0.02,0.02,0.02,-0.05,0.01,
0.047,0.03,0.02,0.02,0.02,-0.04,0.02,
0.048,-0.16,0.19,0.06,0.02,-0.04,0.02,
0.048,-0.16,0.19,0.06,0.02,-0.04,0.03,
0.048,-0.16,0.19,0.06,0.02,-0.04,0.02,
0.048,0.02,0.28,0.01,0.02,-0.04,0.02,
0.049,0.02,0.28,0.01,0.02,-0.03,0.02,
0.051,0.02,0.28,0.01,0.02,-0.03,0.01,
