
time,ax,ay,az,wx,wy,wz,
0.001,-0.02,0.13,0.02,-0.01,0.01,0.01,
0.002,-0.01,0.06,0.02,-0.01,0.01,0.01,
0.002,-0.01,0.06,0.02,-0.01,0.01,0.01,
0.003,-0.01,0.06,0.02,-0.01,0.01,0.01,
0.004,0.02,0.01,0.04,-0.01,0.01,0.01,
0.006,0.02,0.01,0.04,-0.01,0.01,0.01,
0.008,0.02,0.01,0.04,-0.01,0.01,0.01,
0.008,0.04,-0.05,0.05,-0.01,0.01,0.01,
0.01,0.04,-0.05,0.05,-0.01,0.01,0.01,
0.013,0.04,-0.05,0.05,-0.01,0.01,0.02,
0.013,0.06,-0.09,0.08,-0.01,0.01,0.02,
0.015,0.06,-0.09,0.08,-0.01,0.01,0.02,
0.018,0.06,-0.09,0.08,-0.01,0.01,0.02,
0.018,0.07,-0.09,0.08,-0.01,0.01,0.02,
0.02,0.07,-0.09,0.08,-0.01,0.02,0.02,
0.023,0.07,-0.09,0.08,0.00,0.01,0.02,
0.023,0.10,-0.12,0.06,0.00,0.01,0.02,
0.025,0.10,-0.12,0.06,0.00,0.01,0.01,
0.028,0.12,-0.11,0.04,0.00,0.01,0.01,
0.028,0.12,-0.11,0.04,0.00,0.01,0.02,
0.03,0.12,-0.11,0.04,0.01,0.01,0.02,
0.033,0.12,-0.11,0.04,0.00,0.01,0.01,
0.033,0.09,-0.09,0.05,0.00,0.01,0.01,
0.035,0.09,-0.09,0.05,0.01,0.01,0.02,
0.037,0.11,-0.04,0.05,0.01,0.01,0.02,
0.038,0.11,-0.04,0.05,0.01,0.01,0.01,
0.04,0.11,-0.04,0.05,0.01,0.02,0.01,
0.042,0.11,-0.04,0.05,0.01,0.01,0.01,
0.043,0.07,-0.02,0.01,0.01,0.01,0.01,
0.044,0.07,-0.02,0.01,0.01,0.01,0.01,
0.048,0.07,-0.02,0.01,0.01,0.02,0.01,
0.048,0.06,-0.00,-0.02,0.01,0.02,0.01,
0.051,0.06,-0.00,-0.02,0.00,0.01,0.01,
0.052,0.02,0.02,-0.04,0.00,0.01,0.01,
0.053,0.02,0.02,-0.04,-0.00,0.02,0.01,
0.055,0.02,0.02,-0.04,0.00,0.01,0.01,
0.057,0.02,0.02,-0.04,0.00,0.01,0.00,
0.058,-0.02,0.03,-0.06,0.00,0.01,0.00,
0.059,-0.02,0.03,-0.06,-0.00,0.01,0.00,
0.062,-0.02,0.03,-0.06,-0.00,0.01,-0.00,
0.062,-0.06,0.03,-0.06,-0.00,0.01,-0.00,
0.064,-0.06,0.03,-0.06,0.00,0.01,0.00,
0.067,-0.06,0.03,-0.06,-0.00,0.01,0.00,
0.067,-0.09,0.02,-0.04,-0.00,0.01,0.00,
0.069,-0.09,0.02,-0.04,-0.00,0.01,-0.00,
0.072,-0.11,0.02,-0.05,-0.00,0.01,-0.00,
