
time,ax,ay,az,wx,wy,wz,
0.001,0.27,-0.24,-0.20,0.01,-0.01,0.02,
0.001,0.27,-0.24,-0.20,0.01,-0.00,0.01,
0.002,0.16,-0.08,-0.25,0.01,-0.00,0.01,
0.002,0.16,-0.08,-0.25,0.00,-0.01,-0.00,
0.004,0.16,-0.08,-0.25,0.01,-0.01,0.00,
0.004,0.27,-0.04,-0.19,0.01,-0.01,0.00,
0.006,0.27,-0.04,-0.19,0.01,-0.01,0.01,
0.017,0.02,0.00,-0.26,0.01,-0.01,0.01,
0.017,0.02,0.00,-0.26,0.00,0.00,0.00,
0.018,0.02,0.00,-0.26,0.01,-0.03,0.01,
0.018,0.02,0.00,-0.26,0.01,-0.02,-0.00,
0.018,0.07,0.04,-0.18,0.01,-0.02,-0.00,
0.018,0.07,0.04,-0.18,0.00,-0.01,-0.00,
0.019,0.07,0.04,-0.18,0.00,-0.01,-0.01,
0.019,-0.03,0.06,-0.18,0.00,-0.01,-0.01,
0.021,-0.03,0.06,-0.18,0.01,-0.02,-0.01,
0.023,-0.03,0.06,-0.18,0.01,-0.02,-0.01,
0.024,-0.09,0.05,-0.11,0.01,-0.02,-0.01,
0.033,-0.09,0.05,-0.11,0.00,-0.02,-0.01,
0.033,-0.13,0.07,-0.13,0.00,-0.02,-0.01,
0.034,-0.13,0.07,-0.13,0.00,-0.02,-0.01,
0.034,-0.13,0.07,-0.13,0.01,-0.02,-0.01,
0.034,-0.17,0.08,-0.07,0.01,-0.02,-0.01,
0.034,-0.17,0.08,-0.07,0.00,-0.02,-0.01,
0.036,-0.17,0.08,-0.07,0.00,-0.02,-0.01,
0.038,-0.16,0.13,-0.10,0.00,-0.02,-0.01,
0.038,-0.16,0.13,-0.10,0.00,-0.02,-0.01,
0.04,-0.16,0.13,-0.10,-0.00,-0.02,-0.01,
0.052,-0.17,0.17,-0.07,-0.00,-0.02,-0.01,
0.052,-0.17,0.17,-0.07,-0.00,-0.02,-0.01,
0.053,-0.17,0.17,-0.07,-0.00,-0.02,-0.01,
0.053,-0.17,0.17,-0.07,-0.01,-0.02,-0.01,
0.053,-0.11,0.18,-0.11,-0.01,-0.02,-0.01,
0.054,-0.11,0.18,-0.11,-0.01,-0.03,-0.02,
0.054,-0.16,0.15,-0.04,-0.01,-0.03,-0.02,
0.054,-0.16,0.15,-0.04,-0.01,-0.03,-0.01,
0.055,-0.16,0.15,-0.04,-0.01,-0.03,-0.01,
0.058,-0.16,0.15,-0.04,-0.02,-0.04,-0.01,
0.058,-0.10,0.12,-0.05,-0.02,-0.04,-0.01,
0.081,-0.10,0.12,-0.05,-0.02,-0.04,-0.01,
0.082,-0.10,0.12,-0.05,-0.02,-0.04,-0.00,
0.082,-0.13,0.04,0.04,-0.02,-0.04,-0.00,
0.082,-0.13,0.04,0.04,-0.02,-0.03,-0.00,
0.083,-0.06,-0.04,0.05,-0.02,-0.03,-0.00,
0.083,-0.06,-0.04,0.05,-0.02,-0.03,-0.00,
0.084,-0.06,-0.04,0.05,-0.03,-0.03,-0.00,
0.084,-0.06,-0.04,0.05,-0.03,-0.03,-0.00,
0.085,-0.07,-0.11,0.10,-0.03,-0.03,-0.00,
0.085,-0.07,-0.11,0.10,-0.03,-0.03,0.00,
0.085,-0.07,-0.18,0.15,-0.03,-0.03,0.00,
0.086,-0.07,-0.18,0.15,-0.03,-0.02,0.01,
0.086,-0.07,-0.18,0.15,-0.03,-0.00,0.02,
0.087,-0.21,-0.14,0.04,-0.03,-0.00,0.02,
0.087,-0.21,-0.14,0.04,-0.03,0.02,0.02,
0.087,-0.21,-0.14,0.04,-0.03,0.01,0.01,
0.088,0.04,-0.05,0.11,-0.03,0.01,0.01,
0.088,0.04,-0.05,0.11,-0.03,0.01,0.01,
0.091,0.04,-0.05,0.11,-0.03,0.01,0.00,
0.094,0.07,-0.10,0.12,-0.03,0.01,0.00,
0.094,0.07,-0.10,0.12,-0.04,0.01,0.00,
0.094,0.07,-0.10,0.12,-0.03,0.01,0.01,
0.097,0.07,-0.10,0.12,-0.03,0.01,0.01,
0.097,0.10,-0.09,0.14,-0.03,0.01,0.01,
0.1,0.10,-0.09,0.14,-0.02,0.01,0.01,
0.102,0.10,-0.09,0.14,-0.02,0.01,0.01,
0.102,0.15,-0.03,0.12,-0.02,0.01,0.01,
0.105,0.15,-0.03,0.12,-0.02,0.01,0.01,
0.108,0.15,-0.03,0.12,-0.02,0.01,0.01,
0.108,0.18,0.02,0.08,-0.02,0.01,0.01,
0.109,0.18,0.02,0.08,-0.02,0.01,0.01,
0.112,0.18,0.02,0.08,-0.02,0.01,0.01,
0.112,0.14,0.05,0.08,-0.02,0.01,0.01,
0.114,0.14,0.05,0.08,-0.02,0.01,0.01,
0.118,0.08,0.08,0.05,-0.02,0.01,0.01,
0.118,0.08,0.08,0.05,-0.02,0.01,0.02,
0.119,0.08,0.08,0.05,-0.02,0.01,0.02,
0.121,0.08,0.08,0.05,-0.02,0.01,0.02,
0.121,0.03,0.11,0.05,-0.02,0.01,0.02,
0.136,0.03,0.11,0.05,-0.02,0.01,0.02,
0.137,-0.02,0.11,0.05,-0.02,0.01,0.02,
0.137,-0.02,0.11,0.05,-0.02,0.01,0.02,
0.137,-0.02,0.11,0.05,-0.02,0.02,0.02,
0.138,-0.02,0.11,0.05,-0.02,0.02,0.02,
0.138,-0.03,0.10,0.03,-0.02,0.02,0.02,
0.139,-0.03,0.10,0.03,-0.02,0.02,0.02,
0.139,-0.05,0.06,0.01,-0.02,0.02,0.02,
0.14,-0.05,0.06,0.01,-0.02,0.02,0.02,
0.14,-0.05,0.06,0.01,-0.02,0.02,0.02,
0.142,-0.03,0.01,0.06,-0.02,0.02,0.02,
0.142,-0.03,0.01,0.06,-0.02,0.02,0.02,
0.144,-0.03,0.01,0.06,-0.02,0.02,0.02,
0.145,0.03,-0.02,0.08,-0.02,0.02,0.02,
0.146,0.03,-0.02,0.08,-0.02,0.01,0.02,
0.149,0.03,-0.02,0.08,-0.01,0.01,0.02,
0.151,0.03,-0.02,0.08,-0.01,0.01,0.02,
0.152,0.08,-0.05,0.08,-0.01,0.01,0.02,
0.152,0.08,-0.05,0.08,-0.01,0.01,0.02,
0.156,0.08,-0.05,0.08,-0.01,0.01,0.02,
0.156,0.11,-0.06,0.08,-0.01,0.01,0.02,
0.158,0.11,-0.06,0.08,-0.01,0.01,0.02,
0.16,0.14,-0.06,0.06,-0.01,0.01,0.02,
0.161,0.14,-0.06,0.06,-0.00,0.01,0.02,
0.162,0.14,-0.06,0.06,-0.00,0.01,0.02,
0.165,0.13,-0.04,0.05,-0.00,0.01,0.02,
0.165,0.13,-0.04,0.05,-0.00,0.01,0.02,
0.168,0.13,-0.04,0.05,0.00,0.01,0.02,
0.17,0.13,-0.04,0.05,0.00,0.01,0.02,
0.17,0.11,-0.03,-0.00,0.00,0.01,0.02,
0.172,0.11,-0.03,-0.00,0.00,0.00,0.02,
0.183,0.11,-0.03,-0.00,0.00,0.01,0.02,
0.183,0.10,0.00,-0.02,0.00,0.01,0.02,
0.184,0.10,0.00,-0.02,0.00,0.01,0.01,
0.184,0.10,0.00,-0.02,0.00,0.01,0.01,
0.184,0.06,0.02,-0.03,0.00,0.01,0.01,
0.185,0.06,0.02,-0.03,-0.00,0.01,0.01,
0.185,0.06,0.02,-0.03,0.00,0.01,0.01,
0.185,0.02,0.03,-0.05,0.00,0.01,0.01,
0.187,0.02,0.03,-0.05,0.00,0.01,0.01,
0.189,0.02,0.03,-0.05,0.00,0.01,0.01,
0.19,-0.01,0.03,-0.07,0.00,0.01,0.01,
0.192,-0.01,0.03,-0.07,-0.00,0.01,0.01,
0.197,-0.04,0.03,-0.05,-0.00,0.01,0.01,
0.197,-0.04,0.03,-0.05,-0.00,0.02,0.01,
0.198,-0.04,0.03,-0.05,-0.00,0.02,0.00,
0.199,-0.07,0.03,-0.05,-0.00,0.02,0.00,
0.2,-0.07,0.03,-0.05,-0.00,0.02,0.01,
0.202,-0.07,0.03,-0.05,-0.00,0.02,0.01,
0.204,-0.07,0.03,-0.05,-0.00,0.02,0.01,
0.204,-0.09,0.01,-0.08,-0.00,0.02,0.01,
0.206,-0.09,0.01,-0.08,-0.00,0.02,0.01,
0.212,-0.12,-0.00,-0.09,-0.00,0.02,0.01,
0.213,-0.12,-0.00,-0.09,-0.00,0.01,0.01,
0.213,-0.12,-0.00,-0.09,-0.00,0.01,0.00,
0.214,-0.12,-0.00,-0.09,-0.00,0.01,0.00,
0.214,-0.12,-0.04,-0.10,-0.00,0.01,0.00,
0.216,-0.12,-0.04,-0.10,-0.00,0.01,0.00,
0.219,-0.12,-0.04,-0.10,-0.00,0.01,0.00,
0.219,-0.14,-0.07,-0.09,-0.00,0.01,0.00,
0.221,-0.14,-0.07,-0.09,-0.00,0.01,-0.00,
0.223,-0.11,-0.09,-0.06,-0.00,0.01,-0.00,
0.224,-0.11,-0.09,-0.06,-0.00,0.00,0.00,
0.226,-0.11,-0.09,-0.06,0.00,0.00,-0.00,
0.228,-0.11,-0.09,-0.06,0.00,-0.00,-0.00,
0.229,-0.11,-0.11,-0.05,0.00,-0.00,-0.00,
0.231,-0.11,-0.11,-0.05,0.00,-0.00,-0.00,
0.233,-0.11,-0.11,-0.05,0.00,-0.00,-0.00,
0.234,-0.08,-0.08,-0.01,0.00,-0.00,-0.00,
0.236,-0.08,-0.08,-0.01,0.00,-0.00,-0.01,
0.238,-0.08,-0.08,-0.01,0.00,-0.00,-0.01,
0.238,-0.09,-0.05,0.03,0.00,-0.00,-0.01,
0.241,-0.09,-0.05,0.03,0.00,-0.01,-0.00,
0.244,-0.07,-0.03,0.04,0.00,-0.01,-0.00,
0.244,-0.07,-0.03,0.04,0.00,-0.01,-0.01,
0.247,-0.07,-0.03,0.04,0.00,-0.01,-0.01,
0.248,-0.07,0.01,0.05,0.00,-0.01,-0.01,
0.249,-0.07,0.01,0.05,0.00,-0.01,-0.01,
0.251,-0.07,0.01,0.05,0.00,-0.01,-0.01,
0.253,-0.07,0.01,0.05,0.00,-0.01,-0.01,
0.253,-0.08,0.04,0.07,0.00,-0.01,-0.01,
0.255,-0.08,0.04,0.07,0.00,-0.02,-0.01,
0.259,-0.05,0.05,0.09,0.00,-0.02,-0.01,
0.26,-0.05,0.05,0.09,-0.00,-0.01,-0.01,
0.26,-0.05,0.05,0.09,-0.00,-0.02,-0.01,
0.263,-0.04,0.06,0.10,-0.00,-0.02,-0.01,
0.263,-0.04,0.06,0.10,0.00,-0.01,-0.01,
0.265,-0.04,0.06,0.10,-0.00,-0.02,-0.01,
0.268,-0.04,0.06,0.10,0.00,-0.01,-0.01,
0.268,-0.04,0.06,0.09,0.00,-0.01,-0.01,
0.27,-0.04,0.06,0.09,-0.00,-0.01,-0.01,
0.272,-0.01,0.05,0.09,-0.00,-0.01,-0.01,
0.273,-0.01,0.05,0.09,-0.00,-0.01,-0.01,
0.275,-0.01,0.05,0.09,-0.00,-0.01,-0.01,
0.278,-0.01,0.05,0.09,-0.00,-0.01,-0.01,
0.278,-0.00,0.03,0.09,-0.00,-0.01,-0.01,
0.28,-0.00,0.03,0.09,-0.00,-0.01,-0.00,
0.282,0.01,0.00,0.05,-0.00,-0.01,-0.00,
0.283,0.01,0.00,0.05,-0.00,-0.01,-0.00,
0.285,0.01,0.00,0.05,-0.00,-0.01,-0.00,
0.301,0.01,0.00,0.05,-0.00,-0.01,-0.00,
0.302,0.02,-0.02,0.04,-0.00,-0.01,-0.00,
0.302,0.02,-0.02,0.04,-0.00,-0.01,-0.00,
0.302,0.03,-0.05,0.03,-0.00,-0.01,-0.00,
0.302,0.03,-0.05,0.03,-0.00,-0.01,-0.00,
0.302,0.03,-0.05,0.03,-0.00,-0.01,-0.00,
0.302,0.03,-0.05,0.03,0.00,-0.01,-0.00,
0.303,0.01,-0.06,0.04,0.00,-0.01,-0.00,
0.303,0.01,-0.06,0.04,-0.00,-0.01,-0.00,
0.303,-0.01,-0.06,0.03,-0.00,-0.01,-0.00,
0.303,-0.01,-0.06,0.03,0.00,-0.01,0.00,
0.305,-0.01,-0.06,0.03,-0.00,-0.01,-0.00,
0.307,-0.02,-0.05,0.02,-0.00,-0.01,-0.00,
0.307,-0.02,-0.05,0.02,0.00,-0.01,-0.00,
0.309,-0.02,-0.05,0.02,0.00,-0.01,-0.00,
0.312,-0.02,-0.05,0.02,0.00,-0.01,0.00,
0.312,-0.02,-0.02,0.01,0.00,-0.01,0.00,
0.314,-0.02,-0.02,0.01,0.00,-0.01,0.00,
0.317,-0.03,0.01,0.00,0.00,-0.01,0.00,
0.317,-0.03,0.01,0.00,0.00,-0.01,-0.00,
0.319,-0.03,0.01,0.00,0.00,-0.01,0.00,
0.321,-0.03,0.01,0.00,0.00,-0.00,-0.00,
0.321,-0.05,0.06,-0.02,0.00,-0.00,-0.00,
0.324,-0.05,0.06,-0.02,0.00,-0.01,0.00,
0.326,-0.04,0.07,-0.01,0.00,-0.01,0.00,
0.327,-0.04,0.07,-0.01,0.00,-0.01,0.00,
0.329,-0.04,0.07,-0.01,-0.00,-0.01,0.00,
0.331,-0.04,0.07,-0.01,-0.00,-0.01,-0.00,
0.331,-0.06,0.11,0.01,-0.00,-0.01,-0.00,
