
time,ax,ay,az,wx,wy,wz,
0.002,-0.67,0.09,0.01,-0.05,-0.06,0.06,
0.002,-0.54,-0.01,0.09,-0.05,-0.06,0.06,
0.002,-0.54,-0.01,0.09,-0.05,-0.07,0.06,
0.002,-0.54,-0.01,0.09,-0.05,-0.07,0.06,
0.003,-0.42,-0.11,0.18,-0.05,-0.07,0.06,
0.003,-0.42,-0.11,0.18,-0.06,-0.07,0.06,
0.006,-0.42,-0.11,0.18,-0.06,-0.07,0.06,
0.007,-0.29,-0.16,0.21,-0.06,-0.07,0.06,
0.013,-0.29,-0.16,0.21,-0.06,-0.07,0.07,
0.014,-0.23,-0.23,0.29,-0.06,-0.07,0.07,
0.014,-0.23,-0.23,0.29,-0.05,-0.07,0.07,
0.014,-0.23,-0.23,0.29,-0.05,-0.06,0.07,
0.014,-0.16,-0.30,0.32,-0.05,-0.06,0.07,
0.015,-0.16,-0.30,0.32,-0.05,-0.06,0.07,
0.017,-0.16,-0.30,0.32,-0.05,-0.05,0.07,
0.019,-0.16,-0.30,0.32,-0.05,-0.05,0.07,
0.02,-0.11,-0.33,0.30,-0.05,-0.05,0.07,
0.021,-0.11,-0.33,0.30,-0.05,-0.04,0.07,
0.031,-0.11,-0.33,0.30,-0.05,-0.03,0.08,
0.031,-0.06,-0.33,0.30,-0.05,-0.03,0.08,
0.032,-0.06,-0.33,0.30,-0.05,-0.02,0.09,
0.032,-0.19,0.29,0.13,-0.05,-0.02,0.09,
0.032,-0.19,0.29,0.13,-0.06,-0.01,0.09,
0.032,-0.19,0.29,0.13,-0.06,-0.01,0.08,
0.034,0.31,0.15,0.09,-0.06,-0.01,0.08,
0.034,0.31,0.15,0.09,-0.06,-0.01,0.07,
0.037,0.31,0.15,0.09,-0.07,0.00,0.06,
0.054,0.09,-0.37,0.20,-0.07,0.00,0.06,
0.055,0.09,-0.37,0.20,-0.06,0.00,0.06,
0.055,0.09,-0.37,0.20,-0.06,0.01,0.07,
0.055,-0.12,-0.74,0.31,-0.06,0.01,0.07,
0.055,-0.12,-0.74,0.31,-0.05,0.02,0.07,
0.055,-0.12,-0.74,0.31,-0.04,0.03,0.07,
0.056,-0.23,-0.83,0.30,-0.04,0.03,0.07,
0.056,-0.23,-0.83,0.30,-0.03,0.04,0.07,
0.056,-0.23,-0.83,0.30,-0.03,0.04,0.07,
0.056,-0.12,-0.70,0.21,-0.03,0.04,0.07,
0.056,-0.12,-0.70,0.21,-0.02,0.04,0.06,
0.056,-0.12,-0.70,0.21,-0.02,0.04,0.06,
0.064,-0.15,-0.54,0.14,-0.02,0.04,0.06,
0.064,-0.15,-0.54,0.14,-0.01,0.04,0.05,
0.064,-0.15,-0.54,0.14,-0.01,0.04,0.05,
0.065,-0.13,-0.34,0.10,-0.01,0.04,0.05,
0.065,-0.13,-0.34,0.10,-0.00,0.03,0.05,
0.066,-0.13,-0.34,0.10,0.00,0.03,0.05,
0.069,-0.13,-0.34,0.10,0.00,0.03,0.05,
0.069,-0.15,-0.18,0.01,0.00,0.03,0.05,
0.07,-0.15,-0.18,0.01,0.00,0.02,0.05,
0.081,-0.12,-0.05,-0.02,0.00,0.02,0.05,
0.081,-0.12,-0.05,-0.02,0.00,0.02,0.05,
0.082,-0.12,-0.05,-0.02,0.00,0.02,0.05,
0.082,-0.12,-0.05,-0.02,0.00,0.01,0.05,
0.082,-0.12,0.04,-0.04,0.00,0.01,0.05,
0.082,-0.12,0.04,-0.04,-0.00,0.02,0.05,
0.083,-0.12,0.04,-0.04,-0.00,0.02,0.05,
0.083,-0.16,0.05,-0.02,-0.00,0.02,0.05,
0.086,-0.16,0.05,-0.02,-0.01,0.02,0.05,
0.088,-0.25,0.04,0.02,-0.01,0.02,0.05,
0.088,-0.25,0.04,0.02,-0.01,0.02,0.04,
0.097,-0.25,0.04,0.02,-0.01,0.02,0.04,
0.097,-0.25,0.04,0.02,-0.01,0.03,0.04,
0.097,-0.25,0.02,0.05,-0.01,0.03,0.04,
0.098,-0.25,0.02,0.05,-0.01,0.03,0.04,
0.098,-0.25,0.02,0.05,-0.01,0.03,0.04,
0.098,-0.23,0.04,0.04,-0.01,0.03,0.04,
0.1,-0.23,0.04,0.04,-0.02,0.04,0.04,
0.103,-0.23,0.04,0.04,-0.02,0.04,0.04,
0.103,-0.18,0.05,0.07,-0.02,0.04,0.04,
0.105,-0.18,0.05,0.07,-0.02,0.04,0.03,
0.113,-0.18,0.05,0.07,-0.02,0.04,0.03,
0.114,-0.11,0.07,0.04,-0.02,0.04,0.03,
0.114,-0.11,0.07,0.04,-0.02,0.04,0.03,
0.114,-0.05,0.10,0.03,-0.02,0.04,0.03,
0.114,-0.05,0.10,0.03,-0.02,0.05,0.03,
0.115,-0.05,0.10,0.03,-0.03,0.04,0.03,
0.118,-0.05,0.10,0.03,-0.03,0.04,0.03,
0.118,-0.03,0.14,0.02,-0.03,0.04,0.03,
0.12,-0.03,0.14,0.02,-0.03,0.04,0.03,
0.122,-0.03,0.16,0.02,-0.03,0.04,0.03,
0.134,-0.03,0.16,0.02,-0.03,0.03,0.03,
0.135,-0.03,0.16,0.02,-0.03,0.03,0.03,
0.136,-0.03,0.16,0.02,-0.03,0.02,0.03,
0.157,-0.02,0.18,0.03,-0.03,0.02,0.03,
0.158,-0.02,0.18,0.03,-0.03,0.02,0.03,
0.158,-0.02,0.18,0.03,-0.03,0.02,0.02,
0.159,-0.02,0.14,0.02,-0.03,0.02,0.02,
0.16,-0.02,0.14,0.02,-0.03,0.02,0.02,
0.16,-0.10,0.05,0.03,-0.03,0.02,0.02,
0.161,-0.10,0.05,0.03,-0.03,0.02,0.02,
0.161,-0.10,0.05,0.03,-0.02,0.02,0.02,
0.162,-0.10,0.05,0.03,-0.02,0.02,0.02,
0.163,-0.23,0.00,0.07,-0.02,0.02,0.02,
0.163,-0.23,0.00,0.07,-0.02,0.01,0.01,
0.163,-0.20,0.04,-0.02,-0.02,0.01,0.01,
