
time,ax,ay,az,wx,wy,wz,
0.002,0.02,-0.17,0.05,0.01,-0.02,0.00,
0.003,0.02,-0.17,0.05,0.01,-0.02,0.00,
0.003,0.02,-0.17,0.05,0.01,-0.01,0.00,
0.003,0.01,0.07,0.04,0.01,-0.01,0.00,
0.003,0.01,0.07,0.04,0.01,-0.01,0.01,
0.004,0.06,0.06,-0.02,0.01,-0.01,0.01,
0.004,0.06,0.06,-0.02,0.01,-0.01,0.00,
0.004,0.06,0.06,-0.02,0.00,-0.01,0.00,
0.004,0.06,0.06,-0.02,0.01,-0.00,0.00,
0.008,0.06,0.06,-0.02,0.00,-0.00,0.00,
0.008,-0.05,0.03,-0.02,0.00,-0.00,0.00,
0.011,-0.05,0.03,-0.02,0.01,-0.01,-0.00,
0.013,-0.06,-0.03,0.04,0.01,-0.01,-0.00,
0.014,-0.06,-0.03,0.04,0.00,-0.01,-0.00,
0.015,-0.06,-0.03,0.04,0.00,0.00,-0.00,
0.024,-0.03,-0.01,0.02,0.00,0.00,-0.00,
0.024,-0.03,-0.01,0.02,-0.00,0.00,-0.00,
0.024,-0.03,-0.01,0.02,-0.00,0.00,-0.01,
0.025,-0.04,-0.02,0.02,-0.00,0.00,-0.01,
0.025,-0.04,-0.02,0.02,-0.00,-0.00,-0.01,
0.025,-0.04,-0.02,0.02,-0.00,-0.00,-0.01,
0.026,-0.04,-0.02,0.02,-0.00,-0.01,-0.01,
0.027,0.08,0.02,0.02,-0.00,-0.01,-0.01,
0.029,0.08,0.02,0.02,0.00,-0.01,-0.01,
0.031,0.04,0.04,0.04,0.00,-0.01,-0.01,
0.032,0.04,0.04,0.04,0.00,-0.02,-0.01,
0.041,0.04,0.04,0.04,0.00,-0.02,-0.01,
0.042,0.08,0.06,0.02,0.00,-0.02,-0.01,
0.042,0.08,0.06,0.02,-0.00,-0.01,-0.02,
0.042,0.08,0.06,0.02,0.00,-0.03,-0.01,
0.042,0.02,0.04,0.03,0.00,-0.03,-0.01,
0.043,0.02,0.04,0.03,0.00,-0.02,-0.01,
0.044,0.02,0.04,0.03,0.00,-0.02,-0.01,
0.046,0.04,0.04,0.03,0.00,-0.02,-0.01,
0.046,0.04,0.04,0.03,-0.00,-0.02,-0.01,
0.048,0.04,0.04,0.03,0.00,-0.03,-0.01,
0.056,0.03,0.01,0.02,0.00,-0.03,-0.01,
0.057,0.03,0.01,0.02,-0.00,-0.03,-0.02,
0.057,0.03,0.01,0.02,-0.00,-0.02,-0.02,
0.057,0.02,-0.02,0.05,-0.00,-0.02,-0.02,
0.058,0.02,-0.02,0.05,0.01,-0.04,-0.01,
0.058,0.02,-0.02,0.05,0.01,-0.04,-0.01,
0.061,0.03,-0.03,0.04,0.01,-0.04,-0.01,
0.061,0.03,-0.03,0.04,0.01,-0.03,-0.02,
0.063,0.03,-0.03,0.04,0.01,-0.04,-0.01,
0.072,-0.00,-0.07,0.04,0.01,-0.04,-0.01,
0.072,-0.00,-0.07,0.04,0.01,-0.04,-0.02,
0.072,-0.00,-0.07,0.04,0.01,-0.04,-0.01,
0.073,0.02,-0.07,0.03,0.01,-0.04,-0.01,
0.073,0.02,-0.07,0.03,0.01,-0.04,-0.01,
0.073,0.02,-0.07,0.03,0.01,-0.03,-0.01,
0.075,-0.04,-0.06,0.04,0.01,-0.03,-0.01,
0.075,-0.04,-0.06,0.04,0.01,-0.04,-0.01,
0.077,-0.04,-0.06,0.04,0.02,-0.04,-0.01,
0.08,-0.04,-0.06,0.04,0.02,-0.04,-0.01,
0.08,0.01,-0.07,0.04,0.02,-0.04,-0.01,
0.094,0.01,-0.07,0.04,0.02,-0.04,-0.01,
0.095,0.01,-0.07,0.04,0.02,-0.04,-0.01,
0.095,0.02,-0.04,0.04,0.02,-0.04,-0.01,
0.095,0.02,-0.04,0.04,0.02,-0.04,-0.01,
0.095,0.02,-0.04,0.04,0.03,-0.04,-0.01,
0.095,0.02,-0.03,0.03,0.03,-0.04,-0.01,
0.096,0.02,-0.03,0.03,0.03,-0.03,-0.01,
0.096,-0.02,-0.03,0.02,0.03,-0.03,-0.01,
0.096,-0.02,-0.03,0.02,0.03,-0.03,-0.01,
0.097,-0.02,-0.03,0.02,0.03,-0.03,-0.01,
0.107,-0.05,0.01,0.01,0.03,-0.03,-0.01,
0.107,-0.05,0.01,0.01,0.03,-0.03,-0.01,
0.107,-0.05,0.01,0.01,0.03,-0.03,-0.01,
0.108,-0.05,0.01,0.01,0.03,-0.03,-0.01,
0.108,-0.05,0.03,-0.01,0.03,-0.03,-0.01,
0.108,-0.05,0.03,-0.01,0.03,-0.03,-0.01,
0.11,-0.05,0.03,-0.01,0.03,-0.03,-0.00,
0.111,-0.07,0.10,-0.02,0.03,-0.03,-0.00,
0.113,-0.07,0.10,-0.02,0.02,-0.02,-0.01,
0.114,-0.07,0.10,-0.02,0.02,-0.02,-0.01,
0.114,-0.04,0.13,-0.04,0.02,-0.02,-0.01,
0.121,-0.04,0.13,-0.04,0.02,-0.02,-0.01,
0.122,-0.01,0.15,-0.06,0.02,-0.02,-0.01,
0.122,-0.01,0.15,-0.06,0.02,-0.01,-0.00,
0.122,-0.01,0.15,-0.06,0.01,-0.01,-0.00,
0.125,-0.02,0.17,-0.06,0.01,-0.01,-0.00,
0.125,-0.02,0.17,-0.06,0.01,-0.01,-0.00,
0.127,-0.02,0.17,-0.06,0.01,-0.00,-0.00,
0.129,-0.00,0.20,-0.07,0.01,-0.00,-0.00,
0.129,-0.00,0.20,-0.07,0.01,-0.00,0.00,
0.131,-0.00,0.20,-0.07,0.00,-0.00,0.00,
0.137,-0.00,0.20,-0.07,0.00,-0.01,0.00,
0.138,-0.04,0.26,-0.11,0.00,-0.01,0.00,
0.138,-0.04,0.26,-0.11,-0.00,-0.01,0.01,
0.138,-0.04,0.26,-0.11,-0.00,-0.00,0.01,
0.138,-0.11,0.37,-0.09,-0.00,-0.00,0.01,
