
time,ax,ay,az,wx,wy,wz,
0.001,0.02,-0.05,0.04,0.02,0.02,-0.01,
0.002,0.06,-0.11,0.07,0.02,0.02,-0.01,
0.002,0.06,-0.11,0.07,0.02,0.02,-0.01,
0.002,0.06,-0.11,0.07,0.02,0.02,-0.02,
0.003,0.08,-0.15,0.09,0.02,0.02,-0.02,
0.012,0.08,-0.15,0.09,0.02,0.03,-0.02,
0.013,0.08,-0.15,0.09,0.02,0.03,-0.01,
0.013,0.08,-0.15,0.09,0.02,0.03,-0.01,
0.013,0.10,-0.16,0.11,0.02,0.03,-0.01,
0.013,0.10,-0.16,0.11,0.02,0.03,-0.01,
0.014,0.10,-0.16,0.11,0.02,0.03,-0.01,
0.014,0.09,-0.14,0.11,0.02,0.03,-0.01,
0.017,0.09,-0.14,0.11,0.02,0.03,-0.01,
0.018,0.09,-0.14,0.11,0.02,0.03,-0.01,
0.018,0.13,-0.10,0.06,0.02,0.03,-0.01,
0.026,0.13,-0.10,0.06,0.02,0.04,-0.01,
0.027,0.13,-0.10,0.06,0.02,0.03,-0.01,
0.027,0.13,-0.02,0.04,0.02,0.03,-0.01,
0.027,0.13,-0.02,0.04,0.02,0.03,-0.01,
0.028,0.13,-0.02,0.04,0.02,0.03,-0.00,
0.028,0.12,0.05,0.01,0.02,0.03,-0.00,
0.031,0.12,0.05,0.01,0.02,0.03,-0.00,
0.033,0.06,0.07,-0.05,0.02,0.03,-0.00,
0.033,0.06,0.07,-0.05,0.02,0.04,-0.00,
0.035,0.06,0.07,-0.05,0.02,0.03,0.00,
0.046,0.06,0.07,-0.05,0.01,0.04,-0.00,
0.046,0.06,0.08,-0.09,0.01,0.04,-0.00,
0.046,0.06,0.08,-0.09,0.01,0.04,0.00,
0.047,0.06,0.08,-0.09,0.01,0.04,-0.00,
0.047,0.06,0.02,-0.09,0.01,0.04,-0.00,
0.047,0.06,0.02,-0.09,0.01,0.04,-0.00,
0.048,0.06,0.02,-0.09,0.01,0.04,-0.00,
0.048,0.01,-0.03,-0.06,0.01,0.04,-0.00,
0.05,0.01,-0.03,-0.06,0.01,0.04,-0.00,
0.053,0.01,-0.03,-0.06,0.01,0.04,-0.00,
0.053,0.03,-0.02,-0.06,0.01,0.04,-0.00,
0.063,0.03,-0.02,-0.06,0.01,0.03,-0.00,
0.063,0.06,-0.01,-0.08,0.01,0.03,-0.00,
0.064,0.06,-0.01,-0.08,0.01,0.03,-0.00,
0.064,0.06,-0.01,-0.08,0.01,0.02,-0.00,
0.064,0.04,0.03,-0.05,0.01,0.02,-0.00,
0.064,0.04,0.03,-0.05,0.01,0.02,-0.00,
0.065,0.04,0.03,-0.05,0.00,0.01,0.00,
0.067,0.04,0.03,-0.05,0.00,0.00,0.01,
0.067,-0.07,0.21,-0.01,0.00,0.00,0.01,
0.07,-0.07,0.21,-0.01,-0.00,0.00,0.00,
0.083,-0.07,0.21,-0.01,-0.01,-0.01,0.00,
0.084,0.06,0.28,-0.07,-0.01,-0.01,0.00,
0.084,0.06,0.28,-0.07,-0.01,-0.00,-0.00,
0.085,0.06,0.28,-0.07,-0.01,-0.01,-0.00,
0.085,-0.06,0.21,-0.00,-0.01,-0.01,-0.00,
0.085,-0.06,0.21,-0.00,-0.01,-0.00,-0.01,
0.086,-0.06,0.21,-0.00,-0.01,-0.01,-0.01,
0.086,-0.12,0.13,0.07,-0.01,-0.01,-0.01,
0.087,-0.12,0.13,0.07,-0.01,0.00,-0.01,
0.087,-0.17,0.09,0.09,-0.01,0.00,-0.01,
0.088,-0.17,0.09,0.09,-0.01,0.00,-0.01,
0.105,-0.17,0.09,0.09,-0.01,0.00,-0.01,
0.106,-0.17,0.09,0.09,-0.01,0.00,-0.01,
0.106,-0.16,0.06,0.08,-0.01,0.00,-0.01,
0.106,-0.16,0.06,0.08,-0.01,0.00,-0.01,
0.107,-0.16,0.04,0.10,-0.01,0.00,-0.01,
0.107,-0.16,0.04,0.10,-0.01,0.01,-0.02,
0.107,-0.16,0.04,0.10,-0.01,0.01,-0.02,
0.107,-0.16,0.04,0.10,-0.01,0.01,-0.02,
0.108,-0.16,0.04,0.08,-0.01,0.01,-0.02,
0.108,-0.16,0.04,0.08,-0.01,0.01,-0.02,
0.108,-0.13,0.05,0.08,-0.01,0.01,-0.02,
0.108,-0.13,0.05,0.08,-0.01,0.01,-0.02,
0.109,-0.13,0.05,0.08,-0.01,0.01,-0.02,
0.111,-0.13,0.05,0.08,-0.01,0.01,-0.02,
0.112,-0.13,0.04,0.07,-0.01,0.01,-0.02,
0.114,-0.13,0.04,0.07,-0.01,0.01,-0.02,
0.116,-0.13,0.04,0.07,-0.01,0.00,-0.02,
0.117,-0.11,0.06,0.06,-0.01,0.00,-0.02,
0.118,-0.11,0.06,0.06,-0.01,-0.00,-0.02,
0.128,-0.11,0.06,0.06,-0.00,0.00,-0.02,
0.128,-0.10,0.05,0.04,-0.00,0.00,-0.02,
0.128,-0.10,0.05,0.04,-0.00,0.00,-0.02,
0.129,-0.10,0.05,0.04,-0.00,-0.00,-0.02,
0.129,-0.10,0.04,0.06,-0.00,-0.00,-0.02,
0.129,-0.10,0.04,0.06,0.00,-0.00,-0.02,
0.146,-0.10,0.04,0.06,0.00,0.00,-0.02,
0.147,-0.11,0.03,0.04,0.00,0.00,-0.02,
0.147,-0.11,0.03,0.04,0.00,0.00,-0.02,
0.147,-0.11,0.03,0.04,0.01,0.00,-0.02,
0.148,-0.08,0.02,0.01,0.01,0.00,-0.02,
0.148,-0.08,0.02,0.01,0.00,0.01,-0.02,
0.148,-0.08,0.02,0.01,0.00,0.01,-0.02,
0.148,-0.09,-0.03,0.01,0.00,0.01,-0.02,
0.149,-0.09,-0.03,0.01,0.01,0.01,-0.02,
0.149,-0.08,-0.06,-0.02,0.01,0.01,-0.02,
0.149,-0.08,-0.06,-0.02,0.01,0.01,-0.02,
0.15,-0.08,-0.06,-0.02,0.01,0.01,-0.02,
0.15,-0.07,-0.09,-0.02,0.01,0.01,-0.02,
0.15,-0.07,-0.09,-0.02,0.01,0.01,-0.02,
0.152,-0.07,-0.09,-0.02,0.01,0.02,-0.02,
0.16,-0.03,-0.11,-0.07,0.01,0.02,-0.02,
0.161,-0.03,-0.11,-0.07,0.01,0.02,-0.01,
0.161,-0.03,-0.11,-0.07,0.01,0.02,-0.02,
0.161,-0.03,-0.11,-0.07,0.01,0.02,-0.02,
0.161,-0.03,-0.11,-0.07,0.02,0.02,-0.01,
0.162,-0.03,-0.11,-0.07,0.02,0.02,-0.01,
0.164,-0.03,-0.11,-0.07,0.02,0.02,-0.01,
0.165,-0.02,-0.12,-0.07,0.02,0.02,-0.01,
0.167,-0.02,-0.12,-0.07,0.02,0.02,-0.01,
0.183,-0.02,-0.12,-0.07,0.02,0.02,-0.01,
0.183,-0.02,-0.12,-0.11,0.02,0.02,-0.01,
0.183,-0.02,-0.12,-0.11,0.02,0.02,-0.01,
0.184,-0.03,-0.08,-0.09,0.02,0.02,-0.01,
0.184,-0.03,-0.08,-0.09,0.01,0.03,-0.01,
0.184,-0.03,-0.08,-0.09,0.02,0.02,-0.00,
0.184,-0.04,-0.07,-0.10,0.02,0.02,-0.00,
0.185,-0.04,-0.07,-0.10,0.01,0.02,-0.00,
0.185,-0.04,-0.07,-0.10,0.02,0.02,-0.00,
0.185,-0.04,-0.07,-0.10,0.02,0.02,0.00,
0.185,-0.04,-0.04,-0.09,0.02,0.02,0.00,
0.193,-0.04,-0.04,-0.09,0.01,0.03,-0.00,
0.193,-0.05,-0.01,-0.06,0.01,0.03,-0.00,
0.193,-0.05,-0.01,-0.06,0.01,0.02,-0.00,
0.193,-0.05,-0.01,-0.06,0.01,0.02,0.00,
0.194,-0.05,-0.01,-0.06,0.01,0.03,-0.00,
0.194,-0.02,-0.01,-0.06,0.01,0.03,-0.00,
0.197,-0.02,-0.01,-0.06,0.01,0.03,-0.00,
0.2,-0.02,-0.01,-0.06,0.00,0.03,0.00,
0.2,-0.01,-0.03,-0.06,0.00,0.03,0.00,
0.202,-0.01,-0.03,-0.06,0.00,0.03,0.00,
0.21,-0.01,-0.03,-0.06,0.00,0.03,0.00,
0.21,0.00,-0.02,-0.05,0.00,0.03,0.00,
0.21,0.00,-0.02,-0.05,0.00,0.03,0.00,
0.211,0.01,-0.04,-0.03,0.00,0.03,0.00,
0.211,0.01,-0.04,-0.03,-0.00,0.03,0.00,
0.213,0.01,-0.04,-0.03,0.00,0.03,0.01,
0.213,0.01,-0.04,-0.03,0.00,0.03,0.00,
0.214,0.02,-0.06,-0.03,0.00,0.03,0.00,
0.216,0.02,-0.06,-0.03,0.00,0.02,0.01,
0.219,0.02,-0.06,-0.03,0.00,0.03,0.01,
0.219,0.05,-0.08,-0.01,0.00,0.03,0.01,
0.226,0.05,-0.08,-0.01,0.00,0.04,0.01,
0.227,0.06,-0.10,-0.00,0.00,0.04,0.01,
0.227,0.06,-0.10,-0.00,0.00,0.03,0.01,
0.227,0.06,-0.10,-0.00,0.00,0.03,0.01,
0.228,0.06,-0.10,-0.00,0.00,0.03,0.01,
0.228,0.08,-0.10,-0.00,0.00,0.03,0.01,
0.23,0.08,-0.10,-0.00,0.01,0.04,0.01,
0.233,0.08,-0.10,-0.00,0.01,0.04,0.01,
0.233,0.07,-0.13,0.02,0.01,0.04,0.01,
0.235,0.07,-0.13,0.02,0.01,0.04,0.01,
0.243,0.06,-0.11,0.00,0.01,0.04,0.01,
0.243,0.06,-0.11,0.00,0.01,0.04,0.01,
0.243,0.06,-0.11,0.00,0.01,0.04,0.01,
0.244,0.06,-0.09,0.01,0.01,0.04,0.01,
0.244,0.06,-0.09,0.01,0.01,0.04,0.01,
0.245,0.06,-0.09,0.01,0.01,0.04,0.01,
0.248,0.05,-0.07,0.00,0.01,0.04,0.01,
0.248,0.05,-0.07,0.00,0.01,0.04,0.01,
0.25,0.05,-0.07,0.00,0.01,0.04,0.01,
0.26,0.05,-0.07,0.00,0.02,0.04,0.01,
0.26,0.03,-0.05,-0.01,0.02,0.04,0.01,
0.26,0.03,-0.05,-0.01,0.02,0.04,0.01,
0.26,0.03,-0.05,-0.01,0.02,0.04,0.01,
0.261,0.04,-0.00,-0.01,0.02,0.04,0.01,
0.261,0.04,-0.00,-0.01,0.02,0.04,0.01,
0.262,0.04,-0.00,-0.01,0.02,0.04,0.01,
0.263,0.01,0.03,-0.03,0.02,0.04,0.01,
0.265,0.01,0.03,-0.03,0.02,0.04,0.01,
0.267,0.01,0.03,-0.03,0.01,0.04,0.00,
0.267,-0.01,0.07,-0.01,0.01,0.04,0.00,
0.276,-0.01,0.07,-0.01,0.01,0.04,0.00,
0.276,-0.01,0.07,-0.01,0.01,0.04,0.00,
0.277,-0.03,0.11,0.01,0.01,0.04,0.00,
0.277,-0.03,0.11,0.01,0.01,0.03,0.00,
0.277,-0.06,0.14,-0.01,0.01,0.03,0.00,
0.277,-0.06,0.14,-0.01,0.01,0.04,-0.00,
0.28,-0.06,0.14,-0.01,0.01,0.03,0.00,
0.282,-0.06,0.14,-0.01,0.01,0.03,-0.00,
0.282,-0.07,0.13,-0.01,0.01,0.03,-0.00,
0.284,-0.07,0.13,-0.01,0.01,0.04,-0.00,
0.292,-0.07,0.13,-0.01,0.01,0.04,-0.01,
0.293,-0.10,0.13,0.02,0.01,0.04,-0.01,
0.293,-0.10,0.13,0.02,0.01,0.03,-0.00,
0.293,-0.10,0.13,0.02,0.01,0.03,-0.00,
0.311,-0.08,0.13,0.01,0.01,0.03,-0.00,
0.311,-0.08,0.13,0.01,0.00,0.03,-0.00,
0.311,-0.08,0.09,0.02,0.00,0.03,-0.00,
0.311,-0.08,0.09,0.02,0.00,0.03,-0.00,
0.312,-0.08,0.09,0.02,0.00,0.03,-0.00,
0.312,-0.09,0.08,0.01,0.00,0.03,-0.00,
0.312,-0.09,0.08,0.01,0.00,0.02,-0.00,
0.312,-0.09,0.08,0.01,0.00,0.03,-0.00,
0.313,-0.06,0.05,0.01,0.00,0.03,-0.00,
0.313,-0.06,0.05,0.01,0.00,0.02,-0.00,
0.313,-0.06,0.05,0.01,0.00,0.02,-0.00,
0.313,-0.03,0.04,0.01,0.00,0.02,-0.00,
0.314,-0.03,0.04,0.01,0.00,0.02,-0.00,
0.32,-0.03,0.04,0.01,0.00,0.02,-0.00,
0.321,-0.01,0.00,0.00,0.00,0.02,-0.00,
0.321,-0.01,0.00,0.00,0.00,0.02,-0.00,
0.321,-0.01,0.00,0.00,0.01,0.01,-0.00,
0.321,-0.00,-0.01,0.01,0.01,0.01,-0.00,
0.321,-0.00,-0.01,0.01,0.01,0.01,-0.00,
0.329,-0.00,-0.01,0.01,0.01,0.01,-0.00,
0.329,-0.00,-0.01,0.01,0.01,0.01,-0.00,
0.33,-0.02,-0.03,0.04,0.01,0.01,-0.00,
0.33,-0.02,-0.03,0.04,0.00,0.01,-0.01,
0.33,-0.02,-0.03,0.04,0.01,0.01,-0.00,
0.33,-0.01,-0.03,0.03,0.01,0.01,-0.00,
0.333,-0.01,-0.03,0.03,0.01,0.01,-0.01,
0.337,-0.03,0.00,0.07,0.01,0.01,-0.01,
0.338,-0.03,0.00,0.07,0.01,0.01,-0.01,
0.338,-0.03,0.00,0.07,0.01,0.01,-0.01,
0.34,-0.03,0.00,0.07,0.01,0.00,-0.01,
0.34,-0.05,0.01,0.06,0.01,0.00,-0.01,
0.343,-0.05,0.01,0.06,0.01,0.00,-0.01,
0.346,-0.05,0.01,0.06,0.00,0.00,-0.01,
0.346,-0.08,0.05,0.07,0.00,0.00,-0.01,
0.349,-0.08,0.05,0.07,0.01,-0.00,-0.01,
0.351,-0.11,0.06,0.06,0.01,-0.00,-0.01,
0.351,-0.11,0.06,0.06,0.01,-0.00,-0.02,
0.353,-0.11,0.06,0.06,0.00,-0.00,-0.02,
0.355,-0.11,0.06,0.06,0.00,-0.00,-0.02,
0.356,-0.12,0.08,0.03,0.00,-0.00,-0.02,
0.357,-0.12,0.08,0.03,0.00,-0.01,-0.02,
0.361,-0.13,0.08,-0.00,0.00,-0.01,-0.02,
0.361,-0.13,0.08,-0.00,0.00,-0.01,-0.02,
0.362,-0.13,0.08,-0.00,-0.00,-0.01,-0.02,
0.365,-0.13,0.08,-0.00,-0.00,-0.01,-0.02,
0.366,-0.13,0.08,-0.00,0.00,-0.02,-0.02,
0.367,-0.13,0.08,-0.00,-0.00,-0.02,-0.02,
0.37,-0.13,0.08,-0.00,-0.00,-0.02,-0.02,
0.37,-0.11,0.06,0.00,-0.00,-0.02,-0.02,
0.372,-0.11,0.06,0.00,-0.00,-0.02,-0.02,
0.375,-0.10,0.03,0.00,-0.00,-0.02,-0.02,
0.375,-0.10,0.03,0.00,-0.00,-0.02,-0.02,
0.377,-0.10,0.03,0.00,-0.00,-0.03,-0.02,
0.379,-0.10,0.03,0.00,-0.00,-0.03,-0.01,
0.38,-0.08,0.01,0.02,-0.00,-0.03,-0.01,
0.382,-0.08,0.01,0.02,-0.00,-0.03,-0.01,
0.384,-0.06,-0.03,0.05,-0.00,-0.03,-0.01,
0.385,-0.06,-0.03,0.05,-0.00,-0.03,-0.01,
0.386,-0.06,-0.03,0.05,-0.01,-0.03,-0.01,
0.39,-0.02,-0.04,0.03,-0.01,-0.03,-0.01,
0.39,-0.02,-0.04,0.03,-0.00,-0.03,-0.01,
0.391,-0.02,-0.04,0.03,-0.01,-0.03,-0.01,
0.394,0.01,-0.08,0.13,-0.01,-0.03,-0.01,
0.394,0.01,-0.08,0.13,-0.01,-0.03,-0.01,
0.397,0.01,-0.08,0.13,-0.00,-0.04,-0.01,
0.399,0.01,-0.08,0.13,-0.00,-0.04,-0.01,
0.399,0.03,-0.09,0.30,-0.00,-0.04,-0.01,
0.401,0.03,-0.09,0.30,0.00,-0.05,-0.01,
0.404,0.06,-0.10,0.33,0.00,-0.05,-0.01,
0.404,0.06,-0.10,0.33,0.00,-0.05,-0.01,
0.406,0.06,-0.10,0.33,0.01,-0.05,-0.01,
0.408,0.06,-0.10,0.33,0.01,-0.06,-0.01,
0.409,0.05,-0.17,0.22,0.01,-0.06,-0.01,
0.411,0.05,-0.17,0.22,0.02,-0.06,-0.01,
0.413,0.05,-0.17,0.22,0.02,-0.06,-0.02,
0.414,0.05,-0.23,0.08,0.02,-0.06,-0.02,
0.416,0.05,-0.23,0.08,0.02,-0.06,-0.02,
0.423,-0.01,-0.30,-0.05,0.02,-0.06,-0.02,
0.423,-0.01,-0.30,-0.05,0.03,-0.06,-0.02,
0.423,-0.01,-0.30,-0.05,0.03,-0.06,-0.02,
0.424,-0.01,-0.30,-0.05,0.04,-0.07,-0.02,
0.424,-0.05,-0.35,-0.11,0.04,-0.07,-0.02,
0.426,-0.05,-0.35,-0.11,0.04,-0.07,-0.02,
0.429,-0.11,-0.34,-0.13,0.04,-0.07,-0.02,
0.43,-0.11,-0.34,-0.13,0.05,-0.06,-0.02,
0.431,-0.11,-0.34,-0.13,0.06,-0.06,-0.02,
0.434,-0.17,-0.32,-0.12,0.06,-0.06,-0.02,
0.434,-0.17,-0.32,-0.12,0.06,-0.06,-0.02,
0.436,-0.17,-0.32,-0.12,0.07,-0.05,-0.02,
0.438,-0.21,-0.24,-0.12,0.07,-0.05,-0.02,
0.438,-0.21,-0.24,-0.12,0.08,-0.04,-0.02,
0.44,-0.21,-0.24,-0.12,0.09,-0.04,-0.02,
0.443,-0.19,-0.17,-0.15,0.09,-0.04,-0.02,
0.443,-0.19,-0.17,-0.15,0.09,-0.03,-0.02,
0.445,-0.19,-0.17,-0.15,0.09,-0.02,-0.01,
0.448,-0.19,-0.17,-0.15,0.10,-0.02,-0.01,
0.448,-0.11,-0.12,-0.16,0.10,-0.02,-0.01,
0.45,-0.11,-0.12,-0.16,0.09,-0.02,-0.01,
0.456,-0.11,-0.12,-0.16,0.09,-0.01,-0.01,
0.456,-0.04,-0.08,-0.15,0.09,-0.01,-0.01,
0.475,-0.04,-0.08,-0.15,0.10,-0.01,-0.00,
0.476,-0.04,-0.08,-0.15,0.09,-0.02,-0.00,
0.476,0.03,-0.06,-0.13,0.09,-0.02,-0.00,
0.476,0.03,-0.06,-0.13,0.09,-0.02,0.00,
0.477,0.08,-0.04,-0.10,0.09,-0.02,0.00,
0.477,0.08,-0.04,-0.10,0.09,-0.01,0.01,
0.477,0.08,-0.04,-0.10,0.09,-0.02,0.01,
0.477,0.08,-0.04,-0.10,0.09,-0.02,0.01,
0.478,0.14,-0.02,-0.03,0.09,-0.02,0.01,
0.478,0.14,-0.02,-0.03,0.09,-0.02,0.01,
0.478,0.14,-0.02,-0.03,0.09,-0.04,0.03,
0.478,0.18,-0.01,0.02,0.09,-0.04,0.03,
0.479,0.18,-0.01,0.02,0.09,-0.04,0.02,
0.479,0.18,-0.01,0.02,0.09,-0.03,0.02,
0.479,0.22,0.02,0.05,0.09,-0.03,0.02,
0.48,0.22,0.02,0.05,0.09,-0.04,0.02,
0.482,0.22,0.02,0.12,0.09,-0.04,0.02,
0.482,0.22,0.02,0.12,0.09,-0.05,0.02,
0.484,0.22,0.02,0.12,0.09,-0.05,0.02,
0.487,0.26,0.04,0.20,0.09,-0.05,0.02,
0.487,0.26,0.04,0.20,0.09,-0.05,0.02,
0.489,0.26,0.04,0.20,0.09,-0.06,0.01,
0.492,0.24,0.05,0.30,0.09,-0.06,0.01,
0.492,0.24,0.05,0.30,0.09,-0.06,0.01,
0.494,0.24,0.05,0.30,0.09,-0.07,0.01,
0.497,0.20,0.06,0.41,0.09,-0.07,0.01,
0.498,0.20,0.06,0.41,0.09,-0.07,0.00,
0.5,0.20,0.06,0.41,0.10,-0.08,-0.00,
0.502,0.20,0.06,0.41,0.10,-0.08,-0.01,
0.502,0.15,0.06,0.49,0.10,-0.08,-0.01,
0.506,0.15,0.06,0.49,0.10,-0.08,-0.01,
0.507,0.15,0.06,0.49,0.11,-0.08,-0.01,
0.507,0.08,0.11,0.51,0.11,-0.08,-0.01,
0.509,0.08,0.11,0.51,0.11,-0.09,-0.02,
0.512,0.01,0.12,0.53,0.11,-0.09,-0.02,
0.512,0.01,0.12,0.53,0.11,-0.09,-0.02,
0.514,0.01,0.12,0.53,0.12,-0.09,-0.02,
0.516,0.01,0.12,0.53,0.12,-0.10,-0.02,
0.516,-0.05,0.14,0.49,0.12,-0.10,-0.02,
0.522,-0.05,0.14,0.49,0.13,-0.10,-0.03,
0.523,-0.05,0.14,0.49,0.13,-0.10,-0.03,
0.523,-0.13,0.13,0.44,0.13,-0.10,-0.03,
0.524,-0.13,0.13,0.44,0.13,-0.10,-0.04,
0.527,-0.19,0.11,0.40,0.13,-0.10,-0.04,
0.527,-0.19,0.11,0.40,0.14,-0.11,-0.04,
0.528,-0.19,0.11,0.40,0.15,-0.11,-0.04,
0.532,-0.26,0.04,0.36,0.15,-0.11,-0.04,
0.533,-0.26,0.04,0.36,0.15,-0.11,-0.05,
0.533,-0.26,0.04,0.36,0.16,-0.12,-0.05,
0.538,-0.26,0.04,0.36,0.17,-0.12,-0.05,
0.538,-0.31,-0.08,0.30,0.17,-0.12,-0.05,
0.538,-0.31,-0.08,0.30,0.17,-0.12,-0.05,
0.541,-0.37,-0.20,0.29,0.17,-0.12,-0.05,
0.542,-0.37,-0.20,0.29,0.18,-0.13,-0.06,
0.543,-0.37,-0.20,0.29,0.19,-0.13,-0.06,
0.545,-0.37,-0.20,0.29,0.20,-0.13,-0.06,
0.546,-0.40,-0.33,0.33,0.20,-0.13,-0.06,
0.548,-0.40,-0.33,0.33,0.20,-0.13,-0.06,
0.551,-0.40,-0.33,0.33,0.21,-0.13,-0.06,
0.551,-0.38,-0.39,0.37,0.21,-0.13,-0.06,
0.553,-0.38,-0.39,0.37,0.22,-0.13,-0.06,
0.555,-0.38,-0.39,0.37,0.22,-0.12,-0.06,
0.555,-0.32,-0.44,0.43,0.22,-0.12,-0.06,
0.559,-0.32,-0.44,0.43,0.23,-0.12,-0.06,
0.56,-0.23,-0.44,0.49,0.23,-0.12,-0.06,
0.56,-0.23,-0.44,0.49,0.23,-0.11,-0.06,
0.563,-0.23,-0.44,0.49,0.24,-0.11,-0.05,
0.565,-0.13,-0.39,0.54,0.24,-0.11,-0.05,
0.565,-0.13,-0.39,0.54,0.24,-0.11,-0.05,
0.568,-0.13,-0.39,0.54,0.24,-0.10,-0.05,
0.57,0.00,-0.35,0.59,0.24,-0.10,-0.05,
0.57,0.00,-0.35,0.59,0.24,-0.10,-0.04,
0.572,0.00,-0.35,0.59,0.24,-0.09,-0.04,
0.575,0.09,-0.28,0.66,0.24,-0.09,-0.04,
0.575,0.09,-0.28,0.66,0.24,-0.09,-0.03,
0.577,0.09,-0.28,0.66,0.24,-0.09,-0.03,
0.579,0.09,-0.28,0.66,0.24,-0.08,-0.03,
0.58,0.16,-0.22,0.71,0.24,-0.08,-0.03,
0.582,0.16,-0.22,0.71,0.24,-0.08,-0.02,
0.585,0.21,-0.13,0.78,0.24,-0.08,-0.02,
0.585,0.21,-0.13,0.78,0.24,-0.08,-0.02,
0.587,0.21,-0.13,0.78,0.24,-0.08,-0.02,
0.589,0.21,-0.05,0.85,0.24,-0.08,-0.02,
0.59,0.21,-0.05,0.85,0.23,-0.07,-0.01,
0.592,0.21,-0.05,0.85,0.23,-0.07,-0.01,
0.594,0.21,-0.05,0.85,0.24,-0.07,-0.00,
0.595,0.25,0.01,0.91,0.24,-0.07,-0.00,
0.597,0.25,0.01,0.91,0.23,-0.06,-0.00,
0.599,0.25,0.05,0.98,0.23,-0.06,-0.00,
0.6,0.25,0.05,0.98,0.23,-0.06,0.00,
0.602,0.25,0.05,0.98,0.23,-0.05,0.00,
0.604,0.25,0.05,0.98,0.23,-0.05,0.01,
0.604,0.24,0.08,1.02,0.23,-0.05,0.01,
