
time,ax,ay,az,wx,wy,wz,
0.003,-0.05,0.12,-0.12,0.04,0.02,-0.01,
0.003,-0.05,0.12,-0.12,0.03,0.01,-0.00,
0.004,-0.05,0.12,-0.12,0.03,0.01,-0.01,
0.004,-0.23,0.08,-0.00,0.03,0.01,-0.01,
0.004,-0.23,0.08,-0.00,0.03,0.01,-0.01,
0.004,-0.23,0.08,-0.00,0.03,0.02,-0.00,
0.007,0.04,0.17,-0.06,0.03,0.02,-0.00,
0.007,0.04,0.17,-0.06,0.02,0.01,-0.00,
0.008,0.04,0.17,-0.06,0.03,0.00,-0.01,
0.011,-0.14,0.10,-0.02,0.03,0.00,-0.01,
0.011,-0.14,0.10,-0.02,0.03,0.01,-0.01,
0.013,-0.14,0.10,-0.02,0.02,0.01,-0.00,
0.015,-0.14,0.10,-0.02,0.02,0.01,-0.01,
0.016,0.11,0.12,-0.05,0.02,0.01,-0.01,
0.018,0.11,0.12,-0.05,0.02,0.00,-0.01,
0.02,0.11,0.12,-0.05,0.02,0.00,-0.01,
0.02,-0.07,0.04,-0.05,0.02,0.00,-0.01,
0.023,-0.07,0.04,-0.05,0.02,0.00,-0.01,
0.025,-0.07,0.04,-0.05,0.02,-0.00,-0.01,
0.025,0.07,0.03,-0.03,0.02,-0.00,-0.01,
0.028,0.07,0.03,-0.03,0.03,-0.00,-0.01,
0.03,0.07,0.03,-0.03,0.03,-0.00,-0.01,
0.031,0.03,-0.00,-0.08,0.03,-0.00,-0.01,
0.032,0.03,-0.00,-0.08,0.02,-0.01,-0.01,
0.035,0.02,-0.05,-0.02,0.02,-0.01,-0.01,
0.036,0.02,-0.05,-0.02,0.03,-0.01,-0.01,
0.037,0.02,-0.05,-0.02,0.03,-0.00,-0.01,
0.04,0.05,-0.07,-0.06,0.03,-0.00,-0.01,
0.04,0.05,-0.07,-0.06,0.03,-0.01,-0.01,
0.043,0.05,-0.07,-0.06,0.03,-0.01,-0.01,
0.045,0.01,-0.10,-0.02,0.03,-0.01,-0.01,
0.046,0.01,-0.10,-0.02,0.03,-0.01,-0.01,
0.047,0.01,-0.10,-0.02,0.03,-0.00,-0.01,
0.05,0.06,-0.09,-0.03,0.03,-0.00,-0.01,
0.05,0.06,-0.09,-0.03,0.03,-0.01,-0.01,
0.052,0.06,-0.09,-0.03,0.03,-0.01,-0.01,
0.054,-0.01,-0.13,-0.04,0.03,-0.01,-0.01,
0.055,-0.01,-0.13,-0.04,0.04,-0.01,-0.01,
0.056,-0.01,-0.13,-0.04,0.04,-0.01,-0.01,
0.061,-0.01,-0.13,-0.04,0.04,-0.01,-0.01,
0.064,0.02,-0.09,-0.03,0.04,-0.01,-0.01,
0.065,-0.04,-0.10,-0.02,0.04,-0.01,-0.01,
0.065,-0.04,-0.10,-0.02,0.04,-0.01,-0.02,
0.065,-0.04,-0.10,-0.02,0.04,-0.01,-0.01,
0.069,-0.04,-0.10,-0.02,0.04,-0.01,-0.01,
0.07,-0.03,-0.05,-0.03,0.04,-0.01,-0.01,
0.07,-0.03,-0.05,-0.03,0.04,-0.01,-0.02,
0.072,-0.03,-0.05,-0.03,0.04,-0.01,-0.01,
0.073,-0.03,-0.05,-0.03,0.04,-0.01,-0.02,
0.074,-0.04,-0.06,-0.04,0.04,-0.01,-0.02,
0.083,-0.04,-0.06,-0.04,0.04,-0.01,-0.02,
0.084,-0.10,0.01,0.01,0.04,-0.01,-0.02,
0.084,-0.10,0.01,0.01,0.04,-0.01,-0.02,
0.084,-0.10,0.01,0.01,0.04,-0.01,-0.01,
0.085,-0.12,0.05,0.01,0.04,-0.01,-0.01,
0.085,-0.12,0.05,0.01,0.04,-0.02,-0.02,
0.086,-0.12,0.05,0.01,0.04,-0.02,-0.02,
0.088,-0.11,0.06,0.00,0.04,-0.02,-0.02,
0.089,-0.11,0.06,0.00,0.04,-0.02,-0.01,
0.091,-0.11,0.06,0.00,0.04,-0.02,-0.01,
0.095,0.01,0.10,-0.07,0.04,-0.02,-0.01,
0.095,0.01,0.10,-0.07,0.03,-0.02,-0.02,
0.095,0.01,0.10,-0.07,0.03,-0.03,-0.02,
0.098,0.01,0.10,-0.07,0.03,-0.03,-0.02,
0.098,-0.03,0.13,0.02,0.03,-0.03,-0.02,
0.1,-0.03,0.13,0.02,0.03,-0.03,-0.02,
0.104,-0.03,0.13,0.02,0.02,-0.02,-0.02,
0.104,-0.11,0.14,0.00,0.02,-0.02,-0.02,
0.107,-0.11,0.14,0.00,0.03,-0.02,-0.01,
0.109,-0.11,0.14,0.00,0.02,-0.02,-0.01,
0.109,-0.07,0.13,-0.03,0.02,-0.02,-0.01,
0.111,-0.07,0.13,-0.03,0.02,-0.02,-0.01,
0.113,-0.02,0.05,-0.01,0.02,-0.02,-0.01,
0.113,-0.02,0.05,-0.01,0.02,-0.02,-0.01,
0.115,-0.02,0.05,-0.01,0.02,-0.02,-0.01,
0.118,-0.02,0.05,-0.01,0.02,-0.01,-0.01,
0.118,0.04,-0.02,-0.00,0.02,-0.01,-0.01,
0.12,0.04,-0.02,-0.00,0.02,-0.01,-0.01,
0.122,0.04,-0.02,-0.00,0.02,-0.01,-0.01,
0.123,0.08,-0.11,0.00,0.02,-0.01,-0.01,
0.125,0.08,-0.11,0.00,0.02,-0.01,-0.01,
0.127,0.09,-0.15,-0.00,0.02,-0.01,-0.01,
0.127,0.09,-0.15,-0.00,0.02,-0.00,-0.01,
0.13,0.09,-0.15,-0.00,0.03,-0.00,-0.01,
0.132,0.09,-0.15,-0.00,0.03,-0.00,-0.01,
0.132,0.12,-0.19,-0.02,0.03,-0.00,-0.01,
0.134,0.12,-0.19,-0.02,0.03,-0.00,-0.01,
0.137,0.12,-0.19,-0.02,0.03,-0.00,-0.01,
0.137,0.14,-0.18,-0.03,0.03,-0.00,-0.01,
0.14,0.14,-0.18,-0.03,0.04,-0.00,-0.01,
0.142,0.15,-0.16,-0.04,0.04,-0.00,-0.01,
0.143,0.15,-0.16,-0.04,0.04,-0.00,-0.01,
0.144,0.15,-0.16,-0.04,0.04,-0.00,-0.01,
0.147,0.13,-0.11,-0.05,0.04,-0.00,-0.01,
0.147,0.13,-0.11,-0.05,0.04,0.00,-0.01,
0.149,0.13,-0.11,-0.05,0.05,0.00,-0.00,
0.152,0.13,-0.11,-0.05,0.05,0.00,-0.00,
0.152,0.10,-0.06,-0.07,0.05,0.00,-0.00,
0.154,0.10,-0.06,-0.07,0.05,-0.00,-0.00,
0.156,0.10,-0.06,-0.07,0.05,0.00,-0.01,
0.157,0.05,0.00,-0.07,0.05,0.00,-0.01,
0.159,0.05,0.00,-0.07,0.05,0.00,-0.00,
0.162,0.03,0.05,-0.07,0.05,0.00,-0.00,
0.162,0.03,0.05,-0.07,0.05,0.00,-0.01,
0.164,0.03,0.05,-0.07,0.05,-0.00,-0.00,
0.166,0.03,0.05,-0.07,0.05,-0.00,-0.00,
0.167,-0.00,0.07,-0.06,0.05,-0.00,-0.00,
0.169,-0.00,0.07,-0.06,0.05,-0.00,-0.00,
0.172,-0.00,0.07,-0.06,0.05,0.00,-0.01,
0.172,-0.01,0.10,-0.09,0.05,0.00,-0.01,
0.174,-0.01,0.10,-0.09,0.06,-0.01,-0.01,
0.183,-0.01,0.10,-0.09,0.05,-0.00,-0.01,
0.184,-0.03,0.14,-0.07,0.05,-0.00,-0.01,
0.184,-0.03,0.14,-0.07,0.05,-0.00,-0.01,
0.184,-0.03,0.14,-0.07,0.05,-0.01,-0.01,
0.184,-0.04,0.14,-0.07,0.05,-0.01,-0.01,
0.184,-0.04,0.14,-0.07,0.05,-0.01,-0.01,
0.187,-0.04,0.14,-0.07,0.05,-0.01,-0.01,
0.187,-0.05,0.16,-0.07,0.05,-0.01,-0.01,
0.188,-0.05,0.16,-0.07,0.05,-0.01,-0.01,
0.191,-0.06,0.17,-0.06,0.05,-0.01,-0.01,
0.191,-0.06,0.17,-0.06,0.04,-0.01,-0.01,
0.194,-0.06,0.17,-0.06,0.04,-0.02,-0.02,
0.196,-0.06,0.17,-0.06,0.04,-0.02,-0.02,
0.197,-0.06,0.17,-0.04,0.04,-0.02,-0.02,
0.199,-0.06,0.17,-0.04,0.04,-0.01,-0.02,
0.2,-0.06,0.17,-0.04,0.04,-0.01,-0.02,
0.201,-0.06,0.17,-0.04,0.04,-0.01,-0.02,
0.204,-0.06,0.17,-0.04,0.04,-0.01,-0.02,
0.206,-0.05,0.14,-0.02,0.04,-0.01,-0.02,
0.206,-0.05,0.14,-0.02,0.04,-0.01,-0.02,
0.208,-0.05,0.14,-0.02,0.04,-0.01,-0.02,
0.211,-0.04,0.11,-0.01,0.04,-0.01,-0.02,
0.211,-0.04,0.11,-0.01,0.03,-0.01,-0.02,
0.213,-0.04,0.11,-0.01,0.04,-0.01,-0.02,
0.215,-0.04,0.11,-0.01,0.04,-0.01,-0.02,
0.215,-0.03,0.08,0.01,0.04,-0.01,-0.02,
0.218,-0.03,0.08,0.01,0.03,-0.00,-0.02,
0.22,-0.03,0.08,0.01,0.04,-0.00,-0.02,
0.22,0.00,0.03,-0.00,0.04,-0.00,-0.02,
0.24,0.00,0.03,-0.00,0.04,-0.00,-0.02,
0.24,0.01,-0.01,0.02,0.04,-0.00,-0.02,
0.241,0.01,-0.01,0.02,0.04,0.00,-0.02,
0.241,0.01,-0.01,0.02,0.04,0.00,-0.02,
0.242,0.01,-0.07,0.05,0.04,0.00,-0.02,
0.242,0.01,-0.07,0.05,0.04,0.01,-0.02,
0.242,0.01,-0.07,0.05,0.04,0.01,-0.02,
0.243,0.03,-0.10,0.05,0.04,0.01,-0.02,
0.243,0.03,-0.10,0.05,0.04,0.01,-0.02,
0.243,0.03,-0.10,0.05,0.05,0.01,-0.02,
0.244,0.04,-0.10,0.05,0.05,0.01,-0.02,
0.244,0.04,-0.10,0.05,0.05,0.01,-0.02,
0.249,0.04,-0.10,0.05,0.05,0.02,-0.02,
0.249,0.02,-0.11,0.05,0.05,0.02,-0.02,
0.25,0.02,-0.11,0.05,0.05,0.01,-0.02,
0.25,0.02,-0.11,0.05,0.05,0.02,-0.02,
0.25,0.03,-0.12,0.03,0.05,0.02,-0.02,
0.25,0.03,-0.12,0.03,0.05,0.02,-0.02,
0.252,0.03,-0.12,0.03,0.05,0.02,-0.02,
0.255,0.04,-0.08,0.02,0.05,0.02,-0.02,
0.255,0.04,-0.08,0.02,0.06,0.02,-0.02,
0.257,0.04,-0.08,0.02,0.06,0.02,-0.02,
0.259,0.04,-0.09,0.00,0.06,0.02,-0.02,
