
time,ax,ay,az,wx,wy,wz,
0.001,-0.05,-0.03,0.00,0.01,0.02,0.01,
0.002,-0.05,-0.03,0.00,0.00,0.03,0.01,
0.002,0.08,0.02,-0.07,0.00,0.03,0.01,
0.002,0.08,0.02,-0.07,0.01,0.02,0.01,
0.004,-0.09,0.04,0.01,0.01,0.02,0.01,
0.004,-0.09,0.04,0.01,0.01,0.02,0.01,
0.006,-0.09,0.04,0.01,0.01,0.03,0.01,
0.013,0.04,0.05,-0.03,0.01,0.03,0.01,
0.013,0.04,0.05,-0.03,0.01,0.02,0.01,
0.014,0.04,0.05,-0.03,0.01,0.02,0.01,
0.014,0.04,0.05,-0.03,0.01,0.02,0.01,
0.014,-0.12,0.09,-0.00,0.01,0.02,0.01,
0.015,-0.12,0.09,-0.00,0.01,0.02,0.01,
0.018,-0.02,0.12,-0.01,0.01,0.02,0.01,
0.018,-0.02,0.12,-0.01,0.01,0.02,0.01,
0.02,-0.02,0.12,-0.01,0.01,0.01,0.01,
0.023,-0.12,0.07,0.02,0.01,0.01,0.01,
0.023,-0.12,0.07,0.02,0.01,0.01,0.01,
0.031,-0.12,0.07,0.02,0.01,0.01,0.01,
0.031,-0.12,0.07,0.02,0.01,0.01,0.01,
0.032,-0.06,0.03,0.03,0.01,0.01,0.01,
0.032,-0.06,0.03,0.03,0.00,0.01,0.01,
0.033,-0.17,0.00,0.09,0.00,0.01,0.01,
0.033,-0.17,0.00,0.09,0.01,0.00,0.01,
0.035,-0.17,0.00,0.09,0.01,0.00,0.01,
0.037,-0.17,0.00,0.09,0.01,0.00,0.01,
0.037,-0.18,-0.04,0.11,0.01,0.00,0.01,
0.04,-0.18,-0.04,0.11,0.01,-0.00,0.01,
0.056,-0.19,-0.04,0.10,0.01,-0.00,0.01,
0.056,-0.19,-0.04,0.10,0.01,-0.00,0.01,
0.057,-0.19,-0.04,0.10,0.01,0.00,0.01,
0.057,-0.19,-0.04,0.10,0.01,0.00,0.00,
0.057,-0.14,-0.03,0.08,0.01,0.00,0.00,
0.057,-0.14,-0.03,0.08,0.01,0.00,0.00,
0.057,-0.14,-0.03,0.08,0.01,0.01,-0.00,
0.058,-0.12,-0.03,0.08,0.01,0.01,-0.00,
0.058,-0.12,-0.03,0.08,0.00,0.01,-0.00,
0.059,-0.07,0.00,0.07,0.00,0.01,-0.00,
0.059,-0.07,0.00,0.07,0.00,0.01,-0.00,
0.065,-0.07,0.00,0.07,0.00,0.01,-0.00,
0.066,-0.07,0.00,0.07,0.00,0.02,-0.00,
0.066,-0.07,0.03,0.06,0.00,0.02,-0.00,
0.066,-0.07,0.03,0.06,0.00,0.02,-0.00,
0.067,-0.04,0.06,0.03,0.00,0.02,-0.00,
0.067,-0.04,0.06,0.03,0.00,0.02,-0.01,
0.07,-0.04,0.06,0.03,0.00,0.02,-0.01,
0.072,-0.04,0.06,0.03,0.00,0.02,-0.00,
0.072,-0.01,0.08,0.00,0.00,0.02,-0.00,
0.082,-0.01,0.08,0.00,-0.00,0.02,-0.00,
