
time,ax,ay,az,wx,wy,wz,
0.002,0.14,0.02,-0.03,-0.07,-0.01,0.01,
0.003,0.14,0.02,-0.03,-0.07,-0.01,0.01,
0.003,0.14,0.02,-0.03,-0.08,-0.00,0.00,
0.003,0.14,0.02,-0.03,-0.07,-0.00,0.00,
0.004,0.04,-0.39,0.06,-0.07,-0.00,0.00,
0.004,0.04,-0.39,0.06,-0.06,-0.00,0.00,
0.007,-0.02,-0.62,0.18,-0.06,-0.00,0.00,
0.007,-0.02,-0.62,0.18,-0.06,0.00,0.00,
0.009,-0.02,-0.62,0.18,-0.05,0.00,0.00,
0.012,-0.01,-0.65,0.21,-0.05,0.00,0.00,
0.012,-0.01,-0.65,0.21,-0.05,0.00,0.00,
0.014,-0.01,-0.65,0.21,-0.04,0.00,0.01,
0.016,0.01,-0.55,0.21,-0.04,0.00,0.01,
0.017,0.01,-0.55,0.21,-0.03,0.00,0.01,
0.019,0.01,-0.55,0.21,-0.03,0.00,0.01,
0.021,0.01,-0.55,0.21,-0.03,-0.00,0.01,
0.022,0.04,-0.39,0.19,-0.03,-0.00,0.01,
0.023,0.04,-0.39,0.19,-0.02,-0.00,0.01,
0.026,0.04,-0.39,0.19,-0.02,-0.01,0.01,
0.026,0.03,-0.20,0.17,-0.02,-0.01,0.01,
0.029,0.03,-0.20,0.17,-0.02,-0.01,0.01,
0.031,0.03,-0.20,0.17,-0.02,-0.01,0.01,
0.032,0.04,-0.02,0.13,-0.02,-0.01,0.01,
0.033,0.04,-0.02,0.13,-0.01,-0.01,0.02,
0.036,0.04,-0.02,0.13,-0.01,-0.02,0.02,
0.036,0.02,0.15,0.09,-0.01,-0.02,0.02,
0.038,0.02,0.15,0.09,-0.02,-0.02,0.02,
0.041,0.02,0.15,0.09,-0.02,-0.03,0.02,
0.041,0.00,0.21,0.06,-0.02,-0.03,0.02,
0.045,0.00,0.21,0.06,-0.02,-0.03,0.02,
0.048,-0.07,0.22,0.06,-0.02,-0.03,0.02,
0.048,-0.07,0.22,0.06,-0.02,-0.03,0.02,
0.048,-0.07,0.22,0.06,-0.03,-0.03,0.02,
0.051,-0.09,0.19,0.04,-0.03,-0.03,0.02,
0.051,-0.09,0.19,0.04,-0.03,-0.04,0.02,
0.053,-0.09,0.19,0.04,-0.03,-0.04,0.02,
0.056,-0.09,0.10,0.05,-0.03,-0.04,0.02,
0.056,-0.09,0.10,0.05,-0.03,-0.04,0.02,
0.058,-0.09,0.10,0.05,-0.03,-0.04,0.02,
0.06,-0.09,0.01,0.08,-0.03,-0.04,0.02,
0.06,-0.09,0.01,0.08,-0.04,-0.04,0.02,
0.063,-0.09,0.01,0.08,-0.04,-0.04,0.02,
0.065,-0.06,-0.09,0.06,-0.04,-0.04,0.02,
0.066,-0.06,-0.09,0.06,-0.04,-0.03,0.01,
0.067,-0.06,-0.09,0.06,-0.04,-0.03,0.01,
0.07,-0.08,-0.24,0.04,-0.04,-0.03,0.01,
0.07,-0.08,-0.24,0.04,-0.04,-0.02,0.00,
0.072,-0.08,-0.24,0.04,-0.04,-0.03,0.00,
0.075,-0.08,-0.24,0.04,-0.04,-0.02,0.00,
0.075,-0.18,-0.12,0.14,-0.04,-0.02,0.00,
0.085,-0.18,-0.12,0.14,-0.03,-0.02,0.01,
0.085,-0.18,-0.12,0.14,-0.03,-0.02,0.01,
0.086,-0.10,0.04,0.06,-0.03,-0.02,0.01,
0.086,-0.10,0.04,0.06,-0.03,-0.03,0.02,
0.087,0.01,0.09,-0.02,-0.03,-0.03,0.02,
0.087,0.01,0.09,-0.02,-0.03,-0.03,0.01,
0.088,0.01,0.09,-0.02,-0.03,-0.04,0.01,
0.089,0.03,0.00,-0.01,-0.03,-0.04,0.01,
0.09,0.03,0.00,-0.01,-0.03,-0.04,0.01,
0.092,0.03,0.00,-0.01,-0.03,-0.04,0.01,
0.096,0.02,-0.05,-0.00,-0.03,-0.04,0.01,
0.096,0.02,-0.05,-0.00,-0.03,-0.04,0.01,
0.097,0.02,-0.05,-0.00,-0.03,-0.04,0.01,
0.101,0.02,-0.13,0.01,-0.03,-0.04,0.01,
0.103,0.02,-0.13,0.01,-0.03,-0.05,0.01,
0.104,0.02,-0.13,0.01,-0.03,-0.04,0.01,
0.107,0.02,-0.21,0.05,-0.03,-0.04,0.01,
0.108,0.02,-0.21,0.05,-0.03,-0.04,0.00,
0.108,0.02,-0.21,0.05,-0.03,-0.04,0.00,
0.11,-0.01,-0.24,0.06,-0.03,-0.04,0.00,
0.111,-0.01,-0.24,0.06,-0.02,-0.04,0.00,
0.112,-0.01,-0.24,0.06,-0.02,-0.04,0.00,
0.114,-0.03,-0.22,0.08,-0.02,-0.04,0.00,
0.114,-0.03,-0.22,0.08,-0.02,-0.04,0.00,
0.116,-0.03,-0.22,0.08,-0.02,-0.04,0.00,
0.12,-0.06,-0.17,0.05,-0.02,-0.04,0.00,
0.12,-0.06,-0.17,0.05,-0.01,-0.03,0.00,
0.122,-0.06,-0.17,0.05,-0.01,-0.03,0.00,
0.125,-0.08,-0.09,0.04,-0.01,-0.03,0.00,
0.125,-0.08,-0.09,0.04,-0.01,-0.03,0.00,
0.128,-0.08,-0.09,0.04,-0.01,-0.03,0.00,
0.13,-0.09,-0.03,0.02,-0.01,-0.03,0.00,
0.13,-0.09,-0.03,0.02,-0.01,-0.03,0.00,
0.131,-0.09,-0.03,0.02,-0.01,-0.03,-0.00,
0.134,-0.08,0.05,-0.00,-0.01,-0.03,-0.00,
0.134,-0.08,0.05,-0.00,-0.01,-0.03,0.00,
0.136,-0.08,0.05,-0.00,-0.01,-0.03,0.00,
0.139,-0.06,0.10,-0.02,-0.01,-0.03,0.00,
0.139,-0.06,0.10,-0.02,-0.01,-0.03,-0.00,
0.14,-0.06,0.10,-0.02,-0.01,-0.03,0.00,
0.143,-0.06,0.10,-0.02,-0.01,-0.02,-0.00,
0.145,-0.07,0.12,-0.02,-0.01,-0.02,-0.00,
0.146,-0.07,0.12,-0.02,-0.01,-0.02,-0.00,
0.148,-0.05,0.11,-0.04,-0.01,-0.02,-0.00,
0.149,-0.05,0.11,-0.04,-0.01,-0.02,-0.00,
0.15,-0.05,0.11,-0.04,-0.01,-0.03,0.00,
0.153,-0.05,0.11,-0.04,-0.01,-0.03,0.00,
0.153,-0.07,0.08,-0.04,-0.01,-0.03,0.00,
0.155,-0.07,0.08,-0.04,-0.02,-0.02,0.00,
0.158,-0.07,0.08,-0.04,-0.01,-0.03,0.00,
0.158,-0.03,0.03,-0.04,-0.01,-0.03,0.00,
0.161,-0.03,0.03,-0.04,-0.02,-0.03,-0.00,
0.163,-0.02,-0.03,-0.04,-0.02,-0.03,-0.00,
0.163,-0.02,-0.03,-0.04,-0.01,-0.03,0.00,
0.165,-0.02,-0.03,-0.04,-0.02,-0.03,0.00,
0.168,-0.02,-0.03,-0.04,-0.02,-0.03,0.00,
0.168,-0.01,-0.09,-0.04,-0.02,-0.03,0.00,
0.17,-0.01,-0.09,-0.04,-0.01,-0.03,0.00,
0.173,0.01,-0.15,-0.03,-0.01,-0.03,0.00,
0.173,0.01,-0.15,-0.03,-0.01,-0.03,0.00,
0.175,0.01,-0.15,-0.03,-0.01,-0.03,0.00,
0.185,0.03,-0.18,-0.02,-0.01,-0.03,0.00,
0.186,0.03,-0.18,-0.02,-0.01,-0.03,0.00,
0.186,0.03,-0.18,-0.02,-0.01,-0.03,0.01,
0.186,0.04,-0.18,-0.01,-0.01,-0.03,0.01,
0.187,0.04,-0.18,-0.01,-0.01,-0.03,0.01,
0.187,0.04,-0.18,-0.01,-0.01,-0.03,0.01,
0.187,0.04,-0.18,-0.01,-0.00,-0.03,0.01,
0.187,0.01,-0.19,-0.01,-0.00,-0.03,0.01,
0.19,0.01,-0.19,-0.01,-0.00,-0.03,0.01,
0.192,0.01,-0.15,-0.01,-0.00,-0.03,0.01,
0.192,0.01,-0.15,-0.01,-0.00,-0.03,0.00,
0.195,0.01,-0.15,-0.01,0.00,-0.03,0.01,
0.198,0.02,-0.12,-0.01,0.00,-0.03,0.01,
0.198,0.02,-0.12,-0.01,-0.00,-0.02,0.01,
0.199,0.02,-0.12,-0.01,0.00,-0.03,0.01,
0.202,0.00,-0.07,0.01,0.00,-0.03,0.01,
0.202,0.00,-0.07,0.01,0.00,-0.02,0.01,
0.204,0.00,-0.07,0.01,0.00,-0.02,0.01,
0.207,-0.03,-0.02,-0.00,0.00,-0.02,0.01,
0.226,-0.03,-0.02,-0.00,0.00,-0.02,0.00,
0.226,-0.03,-0.02,-0.00,0.00,-0.02,0.01,
0.227,-0.03,-0.02,-0.00,0.00,-0.01,0.00,
0.227,-0.01,0.03,-0.00,0.00,-0.01,0.00,
0.227,-0.01,0.03,-0.00,0.00,-0.01,0.00,
0.227,-0.00,0.07,-0.01,0.00,-0.01,0.00,
0.228,-0.00,0.07,-0.01,0.00,-0.02,0.00,
0.228,-0.00,0.07,-0.01,0.00,-0.01,0.00,
0.228,-0.01,0.07,-0.02,0.00,-0.01,0.00,
0.229,-0.01,0.07,-0.02,0.00,-0.01,0.00,
0.229,-0.01,0.07,-0.02,0.00,-0.01,0.00,
0.23,-0.01,0.07,-0.02,0.00,-0.01,0.00,
0.23,-0.01,0.08,-0.02,0.00,-0.01,0.00,
0.231,-0.01,0.08,-0.02,0.00,-0.01,0.00,
0.231,-0.01,0.08,-0.02,0.00,-0.01,0.00,
0.234,-0.03,0.07,-0.02,0.00,-0.01,0.00,
0.235,-0.03,0.07,-0.02,0.00,-0.01,0.00,
0.236,-0.03,0.07,-0.02,0.00,-0.01,0.00,
0.236,-0.03,0.02,-0.02,0.00,-0.01,0.00,
0.238,-0.03,0.02,-0.02,0.00,-0.00,0.00,
0.241,-0.01,0.01,-0.03,0.00,-0.00,0.00,
0.241,-0.01,0.01,-0.03,0.00,-0.01,0.00,
0.244,-0.01,0.01,-0.03,0.00,-0.00,0.00,
0.248,-0.01,0.01,-0.03,0.01,-0.01,0.00,
0.248,-0.00,-0.04,-0.03,0.01,-0.01,0.00,
0.248,-0.00,-0.04,-0.03,0.01,-0.00,0.00,
0.251,-0.00,-0.04,-0.03,0.01,-0.00,0.00,
0.251,-0.01,-0.07,-0.04,0.01,-0.00,0.00,
0.253,-0.01,-0.07,-0.04,0.01,-0.00,0.00,
0.255,-0.01,-0.10,-0.05,0.01,-0.00,0.00,
0.255,-0.01,-0.10,-0.05,0.01,-0.00,0.01,
0.258,-0.01,-0.10,-0.05,0.01,-0.00,0.00,
0.26,-0.02,-0.12,-0.07,0.01,-0.00,0.00,
0.261,-0.02,-0.12,-0.07,0.01,-0.00,0.00,
0.264,-0.02,-0.12,-0.07,0.02,-0.00,0.00,
0.265,-0.02,-0.12,-0.07,0.02,-0.01,0.00,
0.265,-0.05,-0.13,-0.08,0.02,-0.01,0.00,
0.269,-0.05,-0.13,-0.08,0.02,-0.00,0.00,
0.271,-0.05,-0.16,-0.07,0.02,-0.00,0.00,
0.272,-0.05,-0.16,-0.07,0.02,-0.01,0.00,
0.272,-0.05,-0.16,-0.07,0.03,-0.01,0.00,
0.276,-0.05,-0.16,-0.07,0.03,-0.01,0.00,
0.276,-0.08,-0.16,-0.04,0.03,-0.01,0.00,
0.278,-0.08,-0.16,-0.04,0.03,-0.01,0.00,
