
time,ax,ay,az,wx,wy,wz,
0.002,0.29,-0.11,0.05,-0.04,0.03,0.01,
0.002,0.27,-0.11,0.05,-0.04,0.03,0.01,
0.003,0.27,-0.11,0.05,-0.04,0.03,0.01,
0.003,0.21,-0.10,0.04,-0.04,0.03,0.01,
0.003,0.21,-0.10,0.04,-0.03,0.03,0.01,
0.004,0.21,-0.10,0.04,-0.03,0.04,0.01,
0.007,0.16,-0.05,-0.06,-0.03,0.04,0.01,
0.007,0.16,-0.05,-0.06,-0.03,0.04,0.01,
0.009,0.16,-0.05,-0.06,-0.03,0.04,0.01,
0.012,0.00,-0.05,0.07,-0.03,0.04,0.01,
0.012,0.00,-0.05,0.07,-0.03,0.04,0.01,
0.014,0.00,-0.05,0.07,-0.03,0.05,0.01,
0.017,0.00,-0.05,0.07,-0.03,0.04,0.01,
0.017,0.09,-0.04,0.05,-0.03,0.04,0.01,
0.019,0.09,-0.04,0.05,-0.03,0.04,0.01,
0.022,0.09,-0.04,0.05,-0.03,0.05,0.01,
0.022,0.02,-0.01,0.05,-0.03,0.05,0.01,
0.024,0.02,-0.01,0.05,-0.02,0.05,0.01,
0.026,0.02,-0.01,0.05,-0.02,0.05,0.01,
0.026,0.07,-0.02,0.10,-0.02,0.05,0.01,
0.036,0.07,-0.02,0.10,-0.02,0.05,0.01,
0.036,0.07,-0.02,0.10,-0.01,0.05,0.01,
0.036,0.04,-0.04,0.11,-0.01,0.05,0.01,
0.037,0.04,-0.04,0.11,-0.01,0.05,0.01,
0.037,0.04,-0.04,0.11,-0.01,0.05,0.01,
0.037,0.08,-0.08,0.10,-0.01,0.05,0.01,
0.038,0.08,-0.08,0.10,-0.00,0.05,0.01,
0.041,0.03,-0.17,0.08,-0.00,0.05,0.01,
0.042,0.03,-0.17,0.08,-0.00,0.04,0.01,
0.043,0.03,-0.17,0.08,0.00,0.04,0.01,
0.051,0.03,-0.17,0.08,0.01,0.04,0.01,
0.052,0.05,-0.23,0.10,0.01,0.04,0.01,
0.052,0.05,-0.23,0.10,0.02,0.03,0.01,
0.052,0.05,-0.23,0.10,0.02,0.03,0.00,
0.053,0.00,-0.27,0.12,0.02,0.03,0.00,
0.053,0.00,-0.27,0.12,0.02,0.02,0.00,
0.056,0.00,-0.27,0.12,0.03,0.01,0.00,
0.056,-0.02,-0.30,0.08,0.03,0.01,0.00,
0.058,-0.02,-0.30,0.08,0.03,0.01,0.00,
0.061,-0.05,-0.31,0.07,0.03,0.01,0.00,
0.061,-0.05,-0.31,0.07,0.04,0.00,-0.00,
0.063,-0.05,-0.31,0.07,0.04,0.00,-0.00,
0.065,-0.05,-0.31,0.07,0.04,-0.00,-0.00,
0.069,-0.08,-0.30,0.04,0.04,-0.00,-0.00,
0.07,-0.08,-0.30,0.04,0.04,-0.00,-0.01,
0.07,-0.08,-0.30,0.04,0.05,-0.01,-0.01,
0.071,-0.08,-0.24,0.01,0.05,-0.01,-0.01,
0.072,-0.08,-0.24,0.01,0.05,-0.01,-0.01,
0.075,-0.08,-0.24,0.01,0.05,-0.01,-0.01,
0.075,-0.12,-0.17,-0.05,0.05,-0.01,-0.01,
0.077,-0.12,-0.17,-0.05,0.05,-0.01,-0.01,
0.08,-0.12,-0.17,-0.05,0.05,-0.01,-0.00,
0.08,-0.15,-0.08,-0.10,0.05,-0.01,-0.00,
0.082,-0.15,-0.08,-0.10,0.05,-0.01,-0.01,
0.085,-0.11,-0.01,-0.15,0.05,-0.01,-0.01,
0.085,-0.11,-0.01,-0.15,0.04,-0.01,-0.01,
0.087,-0.11,-0.01,-0.15,0.04,-0.01,-0.00,
0.09,-0.11,-0.01,-0.15,0.04,-0.01,-0.01,
0.09,-0.12,0.07,-0.22,0.04,-0.01,-0.01,
0.092,-0.12,0.07,-0.22,0.04,-0.00,-0.00,
0.095,-0.45,0.27,-0.30,0.04,-0.00,-0.00,
0.095,-0.45,0.27,-0.30,0.03,0.02,0.01,
0.097,-0.45,0.27,-0.30,0.03,0.04,0.02,
0.099,-0.45,0.27,-0.30,0.02,0.03,0.02,
0.1,-0.04,0.32,-0.36,0.02,0.03,0.02,
0.102,-0.04,0.32,-0.36,0.02,0.02,0.01,
0.105,-0.04,0.32,-0.36,0.02,0.01,0.00,
0.106,0.04,0.20,-0.21,0.02,0.01,0.00,
0.107,0.04,0.20,-0.21,0.02,0.01,-0.00,
0.11,0.04,0.20,-0.21,0.01,0.01,-0.00,
0.11,0.06,0.10,-0.25,0.01,0.01,-0.00,
0.112,0.06,0.10,-0.25,0.01,0.00,0.00,
0.115,0.13,-0.00,-0.12,0.01,0.00,0.00,
0.115,0.13,-0.00,-0.12,0.02,-0.00,0.00,
0.117,0.13,-0.00,-0.12,0.02,-0.01,0.00,
0.119,0.13,-0.00,-0.12,0.02,-0.01,0.00,
0.119,0.09,-0.07,-0.13,0.02,-0.01,0.00,
0.122,0.09,-0.07,-0.13,0.02,-0.01,0.01,
0.124,0.09,-0.07,-0.13,0.02,-0.01,0.02,
0.124,-0.07,0.04,-0.05,0.02,-0.01,0.02,
0.126,-0.07,0.04,-0.05,0.02,-0.00,0.02,
0.129,0.11,0.01,-0.12,0.02,-0.00,0.02,
0.129,0.11,0.01,-0.12,0.02,-0.00,0.03,
0.131,0.11,0.01,-0.12,0.02,-0.00,0.02,
0.134,0.11,0.01,-0.12,0.02,0.00,0.02,
0.135,0.04,-0.13,0.03,0.02,0.00,0.02,
0.137,0.04,-0.13,0.03,0.02,0.01,0.02,
0.139,0.04,-0.13,0.03,0.03,0.03,0.03,
0.139,-0.24,-0.12,0.13,0.03,0.03,0.03,
0.141,-0.24,-0.12,0.13,0.03,0.06,0.04,
0.152,-0.16,-0.05,0.01,0.03,0.06,0.04,
0.152,-0.16,-0.05,0.01,0.02,0.07,0.04,
0.153,-0.16,-0.05,0.01,0.03,0.06,0.03,
0.153,0.02,-0.00,0.15,0.03,0.06,0.03,
0.153,0.02,-0.00,0.15,0.03,0.06,0.03,
0.153,0.02,-0.00,0.15,0.03,0.06,0.03,
0.154,0.02,-0.00,0.15,0.03,0.06,0.03,
0.154,0.08,-0.01,0.08,0.03,0.06,0.03,
0.156,0.08,-0.01,0.08,0.04,0.05,0.03,
0.158,0.08,-0.01,0.08,0.04,0.06,0.03,
0.159,0.08,0.01,0.09,0.04,0.06,0.03,
0.162,0.08,0.01,0.09,0.04,0.06,0.03,
0.163,0.08,0.01,0.09,0.04,0.06,0.03,
0.164,0.13,-0.04,0.06,0.04,0.06,0.03,
0.166,0.13,-0.04,0.06,0.03,0.05,0.03,
0.168,0.13,-0.04,0.06,0.03,0.05,0.02,
0.169,0.08,-0.09,0.07,0.03,0.05,0.02,
0.172,0.08,-0.09,0.07,0.03,0.05,0.02,
0.173,0.08,-0.09,0.07,0.03,0.05,0.02,
0.174,0.02,-0.07,0.06,0.03,0.05,0.02,
0.175,0.02,-0.07,0.06,0.03,0.05,0.02,
0.184,0.02,-0.07,0.06,0.03,0.04,0.02,
0.184,0.00,-0.07,0.04,0.03,0.04,0.02,
0.184,0.00,-0.07,0.04,0.03,0.04,0.03,
0.185,0.00,-0.07,0.04,0.02,0.04,0.02,
0.185,-0.02,-0.05,0.07,0.02,0.04,0.02,
0.185,-0.02,-0.05,0.07,0.02,0.04,0.02,
0.188,-0.02,-0.05,0.07,0.02,0.03,0.02,
0.188,-0.04,-0.01,0.04,0.02,0.03,0.02,
0.191,-0.04,-0.01,0.04,0.02,0.03,0.02,
0.193,-0.04,-0.01,0.04,0.02,0.04,0.02,
0.194,-0.04,-0.00,0.06,0.02,0.04,0.02,
0.195,-0.04,-0.00,0.06,0.02,0.03,0.02,
0.197,-0.04,-0.00,0.06,0.01,0.03,0.02,
0.198,-0.02,0.05,0.05,0.01,0.03,0.02,
0.201,-0.02,0.05,0.05,0.01,0.03,0.01,
0.203,-0.02,0.05,0.05,0.01,0.03,0.01,
0.204,-0.01,0.08,0.04,0.01,0.03,0.01,
0.205,-0.01,0.08,0.04,0.01,0.03,0.01,
0.207,-0.01,0.08,0.04,0.01,0.03,0.01,
0.207,0.01,0.09,0.05,0.01,0.03,0.01,
0.21,0.01,0.09,0.05,0.01,0.02,0.01,
