
time,ax,ay,az,wx,wy,wz,
0.001,0.34,0.05,0.10,0.05,-0.06,-0.04,
0.002,0.34,0.05,0.10,0.05,-0.06,-0.04,
0.002,0.34,-0.03,0.11,0.05,-0.06,-0.04,
0.003,0.34,-0.03,0.11,0.05,-0.06,-0.05,
0.005,0.34,-0.03,0.11,0.05,-0.06,-0.05,
0.006,0.32,-0.09,0.11,0.05,-0.06,-0.05,
0.008,0.32,-0.09,0.11,0.05,-0.06,-0.05,
0.01,0.32,-0.09,0.11,0.05,-0.06,-0.05,
0.01,0.24,-0.12,0.18,0.05,-0.06,-0.05,
0.013,0.24,-0.12,0.18,0.05,-0.05,-0.05,
0.015,0.15,-0.04,0.07,0.05,-0.05,-0.05,
0.015,0.15,-0.04,0.07,0.05,-0.04,-0.04,
0.018,0.15,-0.04,0.07,0.05,-0.04,-0.04,
0.02,-0.02,-0.03,-0.05,0.05,-0.04,-0.04,
0.02,-0.02,-0.03,-0.05,0.05,-0.04,-0.04,
0.023,-0.02,-0.03,-0.05,0.05,-0.05,-0.04,
0.025,-0.02,-0.03,-0.05,0.05,-0.05,-0.04,
0.025,-0.05,-0.04,0.08,0.05,-0.05,-0.04,
0.027,-0.05,-0.04,0.08,0.05,-0.05,-0.03,
0.038,-0.17,-0.06,0.10,0.05,-0.05,-0.03,
0.039,-0.17,-0.06,0.10,0.05,-0.05,-0.03,
0.039,-0.17,-0.06,0.10,0.05,-0.05,-0.02,
0.039,-0.17,-0.06,0.10,0.05,-0.05,-0.02,
0.04,-0.24,0.06,0.15,0.05,-0.05,-0.02,
0.04,-0.24,0.06,0.15,0.05,-0.06,-0.02,
0.04,-0.24,0.06,0.15,0.05,-0.06,-0.02,
0.04,-0.14,0.18,0.01,0.05,-0.06,-0.02,
0.042,-0.14,0.18,0.01,0.03,-0.04,-0.00,
0.045,-0.14,0.18,0.01,0.02,0.00,0.01,
0.045,-0.49,0.24,-0.06,0.02,0.00,0.01,
0.047,-0.49,0.24,-0.06,0.01,0.00,-0.00,
0.05,-0.06,0.34,-0.35,0.01,0.00,-0.00,
0.05,-0.06,0.34,-0.35,0.01,-0.01,-0.00,
0.055,-0.71,0.60,0.19,0.01,-0.01,-0.00,
0.055,-0.71,0.60,0.19,0.02,-0.00,0.01,
0.056,-0.71,0.60,0.19,0.02,-0.00,0.03,
0.056,-0.71,0.60,0.19,0.01,-0.00,0.03,
0.059,0.11,0.75,-0.23,0.01,-0.00,0.03,
0.059,0.11,0.75,-0.23,0.00,0.00,0.02,
0.062,0.11,0.75,-0.23,-0.01,0.01,0.01,
0.064,0.11,0.75,-0.23,-0.01,0.01,0.01,
0.064,0.24,0.61,-0.23,-0.01,0.01,0.01,
0.066,0.24,0.61,-0.23,-0.01,0.01,0.01,
0.068,0.24,0.61,-0.23,-0.01,0.02,0.01,
0.069,0.07,0.39,-0.08,-0.01,0.02,0.01,
0.071,0.07,0.39,-0.08,-0.02,0.02,0.01,
0.073,0.07,0.39,-0.08,-0.02,0.02,0.01,
0.074,-0.02,0.15,-0.09,-0.02,0.02,0.01,
0.076,-0.02,0.15,-0.09,-0.01,0.02,0.01,
0.079,-0.02,0.15,-0.09,-0.01,0.01,0.01,
0.079,-0.09,-0.03,-0.15,-0.01,0.01,0.01,
0.081,-0.09,-0.03,-0.15,-0.01,0.01,0.01,
0.083,-0.03,-0.21,-0.04,-0.01,0.01,0.01,
0.083,-0.03,-0.21,-0.04,-0.00,0.00,0.01,
0.086,-0.03,-0.21,-0.04,0.00,-0.00,0.01,
0.088,-0.03,-0.21,-0.04,0.01,-0.01,0.01,
0.088,-0.04,-0.35,0.03,0.01,-0.01,0.01,
0.091,-0.04,-0.35,0.03,0.01,-0.01,0.01,
0.093,-0.04,-0.35,0.03,0.02,-0.01,0.00,
0.093,0.01,-0.39,0.06,0.02,-0.01,0.00,
0.096,0.01,-0.39,0.06,0.02,-0.01,0.00,
0.098,0.01,-0.39,0.06,0.03,-0.02,-0.00,
0.098,0.07,-0.43,0.13,0.03,-0.02,-0.00,
0.101,0.07,-0.43,0.13,0.03,-0.02,-0.00,
0.105,0.09,-0.38,0.15,0.03,-0.02,-0.00,
0.105,0.09,-0.38,0.15,0.03,-0.02,-0.00,
0.106,0.09,-0.38,0.15,0.04,-0.02,-0.01,
0.108,0.17,-0.29,0.15,0.04,-0.02,-0.01,
0.108,0.17,-0.29,0.15,0.04,-0.02,-0.01,
0.111,0.17,-0.29,0.15,0.04,-0.02,-0.01,
0.113,0.11,-0.20,0.12,0.04,-0.02,-0.01,
0.113,0.11,-0.20,0.12,0.05,-0.02,-0.01,
0.116,0.11,-0.20,0.12,0.05,-0.01,-0.01,
0.117,0.11,-0.20,0.12,0.05,-0.01,-0.01,
0.118,0.11,-0.11,0.08,0.05,-0.01,-0.01,
0.12,0.11,-0.11,0.08,0.05,-0.01,-0.01,
0.123,0.08,-0.00,0.02,0.05,-0.01,-0.01,
0.123,0.08,-0.00,0.02,0.05,-0.01,-0.01,
0.134,0.08,-0.00,0.02,0.05,-0.01,-0.01,
0.134,0.07,0.08,-0.01,0.05,-0.01,-0.01,
