
time,ax,ay,az,wx,wy,wz,
0.001,0.17,-0.28,-0.03,-0.02,-0.03,-0.01,
0.002,0.21,-0.35,0.00,-0.02,-0.03,-0.01,
0.002,0.21,-0.35,0.00,-0.02,-0.03,-0.01,
0.003,0.21,-0.35,0.00,-0.02,-0.03,-0.01,
0.006,0.21,-0.33,0.02,-0.02,-0.03,-0.01,
0.006,0.21,-0.33,0.02,-0.01,-0.04,-0.01,
0.008,0.21,-0.33,0.02,-0.01,-0.04,-0.00,
0.01,0.19,-0.23,-0.05,-0.01,-0.04,-0.00,
0.011,0.19,-0.23,-0.05,-0.01,-0.04,-0.00,
0.012,0.19,-0.23,-0.05,-0.01,-0.04,-0.01,
0.015,0.19,-0.23,-0.05,-0.01,-0.04,-0.00,
0.016,0.12,-0.12,-0.12,-0.01,-0.04,-0.00,
0.018,0.12,-0.12,-0.12,-0.01,-0.04,-0.00,
0.02,0.12,-0.12,-0.12,-0.01,-0.04,-0.00,
0.021,0.05,-0.03,-0.07,-0.01,-0.04,-0.00,
0.023,0.05,-0.03,-0.07,-0.02,-0.03,-0.00,
0.025,0.05,-0.03,-0.07,-0.01,-0.03,-0.00,
0.025,-0.02,0.07,-0.10,-0.01,-0.03,-0.00,
0.027,-0.02,0.07,-0.10,-0.02,-0.03,-0.00,
0.044,-0.02,0.07,-0.10,-0.02,-0.03,-0.00,
0.044,-0.07,0.12,-0.15,-0.02,-0.03,-0.00,
0.045,-0.07,0.12,-0.15,-0.02,-0.03,0.00,
0.045,-0.11,0.17,-0.09,-0.02,-0.03,0.00,
0.046,-0.11,0.17,-0.09,-0.03,-0.02,-0.00,
0.046,-0.11,0.17,-0.09,-0.03,-0.02,0.00,
0.049,-0.11,0.17,-0.09,-0.03,-0.02,0.00,
0.05,-0.14,0.21,-0.04,-0.03,-0.02,0.00,
0.05,-0.14,0.21,-0.04,-0.03,-0.02,0.00,
0.051,-0.20,0.20,-0.04,-0.03,-0.02,0.00,
0.051,-0.20,0.20,-0.04,-0.04,-0.01,0.00,
0.052,-0.20,0.20,-0.04,-0.04,-0.01,0.01,
0.052,-0.20,0.20,-0.04,-0.04,-0.01,0.01,
0.052,-0.21,0.16,-0.01,-0.04,-0.01,0.01,
0.053,-0.21,0.16,-0.01,-0.04,-0.01,0.01,
0.069,-0.12,0.08,-0.04,-0.04,-0.01,0.01,
0.07,-0.12,0.08,-0.04,-0.04,-0.01,0.01,
