
time,ax,ay,az,wx,wy,wz,
0.004,0.01,0.57,-0.21,-0.07,-0.03,0.03,
0.005,0.32,0.36,-0.22,-0.07,-0.03,0.03,
0.005,0.32,0.36,-0.22,-0.08,-0.03,0.03,
0.006,0.32,0.36,-0.22,-0.08,-0.03,0.02,
0.006,0.24,0.03,-0.12,-0.08,-0.03,0.02,
0.006,0.24,0.03,-0.12,-0.08,-0.03,0.02,
0.007,0.23,-0.21,-0.06,-0.08,-0.03,0.02,
0.007,0.23,-0.21,-0.06,-0.07,-0.02,0.02,
0.008,0.23,-0.21,-0.06,-0.07,-0.02,0.02,
0.016,0.23,-0.37,-0.05,-0.07,-0.02,0.02,
0.016,0.23,-0.37,-0.05,-0.07,-0.02,0.02,
0.017,0.23,-0.37,-0.05,-0.06,-0.02,0.02,
0.017,0.23,-0.37,-0.05,-0.06,-0.02,0.01,
0.018,0.16,-0.46,-0.03,-0.06,-0.02,0.01,
0.018,0.16,-0.46,-0.03,-0.06,-0.01,0.02,
0.033,0.16,-0.46,-0.03,-0.05,-0.01,0.01,
0.033,0.12,-0.53,-0.02,-0.05,-0.01,0.01,
0.033,0.12,-0.53,-0.02,-0.04,-0.02,0.02,
0.034,0.12,-0.53,-0.02,-0.04,-0.01,0.01,
0.034,0.10,-0.51,0.03,-0.04,-0.01,0.01,
0.034,0.10,-0.51,0.03,-0.03,-0.02,0.01,
0.034,0.10,-0.51,0.03,-0.03,-0.02,0.01,
0.035,0.06,-0.46,0.00,-0.03,-0.02,0.01,
0.035,0.06,-0.46,0.00,-0.02,-0.02,0.01,
0.035,0.06,-0.46,0.00,-0.02,-0.02,0.01,
0.035,0.01,-0.40,0.04,-0.02,-0.02,0.01,
0.051,0.01,-0.40,0.04,-0.01,-0.02,0.01,
0.052,-0.07,-0.34,0.03,-0.01,-0.02,0.01,
0.052,-0.07,-0.34,0.03,-0.01,-0.02,0.01,
0.052,-0.07,-0.34,0.03,-0.00,-0.02,0.02,
0.052,-0.07,-0.34,0.03,-0.00,-0.02,0.01,
0.052,-0.07,-0.22,0.02,-0.00,-0.02,0.01,
0.053,-0.07,-0.22,0.02,-0.00,-0.02,0.01,
0.053,-0.07,-0.22,0.02,-0.00,-0.02,0.01,
0.053,-0.04,-0.20,0.01,-0.00,-0.02,0.01,
0.053,-0.04,-0.20,0.01,0.00,-0.02,0.01,
0.053,-0.04,-0.20,0.01,0.00,-0.02,0.01,
0.053,-0.10,-0.10,0.01,0.00,-0.02,0.01,
0.059,-0.10,-0.10,0.01,0.00,-0.02,0.01,
0.06,-0.10,-0.10,0.01,0.00,-0.02,0.01,
0.06,-0.08,0.05,-0.02,0.00,-0.02,0.01,
0.06,-0.08,0.05,-0.02,0.00,-0.02,0.01,
0.064,-0.08,0.05,-0.02,0.00,-0.02,0.01,
0.064,-0.03,0.15,-0.01,0.00,-0.02,0.01,
0.066,-0.03,0.15,-0.01,0.00,-0.02,0.01,
0.068,-0.03,0.15,-0.01,-0.00,-0.03,0.01,
0.069,-0.04,0.19,-0.05,-0.00,-0.03,0.01,
0.076,-0.04,0.19,-0.05,-0.00,-0.03,0.01,
0.077,-0.04,0.19,-0.05,-0.01,-0.03,0.01,
0.077,0.00,0.18,-0.02,-0.01,-0.03,0.01,
0.077,0.00,0.18,-0.02,-0.01,-0.03,0.01,
0.078,0.00,0.18,-0.02,-0.01,-0.04,0.01,
0.078,-0.05,0.12,-0.04,-0.01,-0.04,0.01,
0.08,-0.05,0.12,-0.04,-0.01,-0.04,0.01,
0.082,-0.04,0.06,0.00,-0.01,-0.04,0.01,
0.083,-0.04,0.06,0.00,-0.01,-0.04,0.01,
0.091,-0.04,0.06,0.00,-0.01,-0.04,0.01,
0.091,-0.04,0.06,0.00,-0.01,-0.05,0.01,
0.092,-0.06,-0.00,0.02,-0.01,-0.05,0.01,
0.092,-0.06,-0.00,0.02,-0.01,-0.04,0.01,
0.092,-0.06,-0.00,0.02,-0.01,-0.03,0.01,
0.092,-0.10,-0.05,0.02,-0.01,-0.03,0.01,
0.095,-0.10,-0.05,0.02,-0.01,-0.03,0.01,
0.097,-0.10,-0.05,0.02,-0.01,-0.03,0.01,
0.097,-0.13,-0.05,0.03,-0.01,-0.03,0.01,
0.099,-0.13,-0.05,0.03,-0.01,-0.02,0.01,
0.107,-0.13,-0.05,0.03,-0.01,-0.02,0.01,
0.108,-0.12,-0.04,-0.00,-0.01,-0.02,0.01,
0.108,-0.12,-0.04,-0.00,-0.01,-0.02,0.01,
0.108,-0.12,-0.04,-0.00,-0.01,-0.01,0.01,
0.109,-0.09,-0.04,-0.02,-0.01,-0.01,0.01,
0.109,-0.09,-0.04,-0.02,-0.01,-0.01,0.01,
0.112,-0.07,-0.05,-0.02,-0.01,-0.01,0.01,
0.112,-0.07,-0.05,-0.02,-0.01,-0.01,0.01,
0.114,-0.07,-0.05,-0.02,-0.01,-0.01,0.01,
0.116,-0.07,-0.05,-0.02,-0.01,-0.01,0.01,
0.117,-0.03,-0.06,-0.03,-0.01,-0.01,0.01,
0.124,-0.03,-0.06,-0.03,-0.01,-0.01,0.01,
0.124,-0.02,-0.08,-0.03,-0.01,-0.01,0.01,
0.124,-0.02,-0.08,-0.03,-0.01,-0.01,0.01,
0.125,-0.02,-0.08,-0.03,-0.01,-0.01,0.01,
0.126,-0.02,-0.08,-0.03,-0.01,-0.01,0.01,
0.126,0.03,-0.06,-0.04,-0.01,-0.01,0.01,
0.129,0.03,-0.06,-0.04,-0.01,-0.01,0.01,
0.131,0.03,-0.06,-0.04,-0.01,-0.01,0.01,
0.132,0.05,-0.08,-0.04,-0.01,-0.01,0.01,
0.134,0.05,-0.08,-0.04,-0.01,-0.01,0.01,
0.141,0.05,-0.08,-0.04,-0.01,-0.01,0.01,
0.141,0.03,-0.08,-0.03,-0.01,-0.01,0.01,
0.142,0.03,-0.08,-0.03,-0.01,-0.01,0.01,
0.142,0.03,-0.08,-0.03,-0.00,-0.01,0.01,
0.142,0.05,-0.07,-0.02,-0.00,-0.01,0.01,
0.143,0.05,-0.07,-0.02,-0.01,-0.01,0.01,
0.146,0.05,-0.07,-0.02,-0.00,-0.01,0.01,
0.146,0.03,-0.07,0.00,-0.00,-0.01,0.01,
0.148,0.03,-0.07,0.00,-0.00,-0.01,0.01,
0.151,0.03,-0.07,0.00,-0.01,-0.01,0.01,
0.151,0.05,-0.08,0.00,-0.01,-0.01,0.01,
0.159,0.05,-0.08,0.00,-0.00,-0.01,0.01,
0.16,0.03,-0.06,0.01,-0.00,-0.01,0.01,
0.16,0.03,-0.06,0.01,-0.00,-0.01,0.01,
0.189,0.03,-0.06,0.01,-0.00,-0.01,0.01,
0.19,0.02,-0.05,0.01,-0.00,-0.01,0.01,
0.19,0.02,-0.05,0.01,-0.00,-0.01,0.01,
0.19,0.02,-0.05,0.01,-0.00,-0.01,0.01,
0.19,0.03,-0.03,0.02,-0.00,-0.01,0.01,
0.191,0.03,-0.03,0.02,-0.00,-0.01,0.01,
0.191,0.03,-0.03,0.02,-0.00,-0.00,0.01,
0.191,0.03,-0.03,0.02,0.00,-0.00,0.01,
0.191,0.03,-0.04,0.01,0.00,-0.00,0.01,
0.192,0.03,-0.04,0.01,-0.00,-0.00,0.01,
0.192,0.03,-0.04,0.01,-0.00,-0.00,0.01,
0.192,0.03,-0.04,0.01,-0.00,-0.00,0.01,
0.193,0.04,-0.02,0.01,-0.00,-0.00,0.01,
0.193,0.05,-0.01,0.02,-0.00,-0.00,0.01,
0.193,0.05,-0.01,0.02,0.00,-0.00,0.01,
0.193,0.05,-0.01,0.02,0.00,-0.00,0.01,
0.194,0.05,-0.01,0.02,0.00,0.00,0.01,
0.194,0.05,0.00,-0.00,0.00,0.00,0.01,
0.194,0.05,0.00,-0.00,-0.00,-0.00,0.01,
0.194,0.07,0.00,0.01,-0.00,-0.00,0.01,
0.195,0.07,0.00,0.01,0.00,-0.00,0.01,
0.195,0.07,0.00,0.01,-0.00,0.00,0.01,
0.195,0.07,0.01,-0.00,-0.00,0.00,0.01,
0.195,0.07,0.01,-0.00,0.00,-0.00,0.01,
