
time,ax,ay,az,wx,wy,wz,
0.002,0.28,-0.12,0.10,-0.00,-0.02,-0.02,
0.003,0.28,-0.12,0.10,0.00,-0.03,-0.03,
0.003,0.34,-0.17,0.14,0.00,-0.03,-0.03,
0.005,0.34,-0.17,0.14,0.01,-0.03,-0.03,
0.005,0.34,-0.17,0.14,0.01,-0.03,-0.02,
0.006,0.20,-0.18,0.18,0.01,-0.03,-0.02,
0.007,0.20,-0.18,0.18,0.02,-0.03,-0.02,
0.01,0.20,-0.18,0.18,0.02,-0.03,-0.02,
0.01,0.15,-0.16,0.18,0.02,-0.03,-0.02,
0.012,0.15,-0.16,0.18,0.03,-0.03,-0.02,
0.016,0.15,-0.16,0.18,0.03,-0.03,-0.02,
0.016,0.17,-0.10,0.16,0.03,-0.03,-0.02,
0.017,0.17,-0.10,0.16,0.03,-0.03,-0.02,
0.02,0.17,-0.10,0.16,0.03,-0.03,-0.02,
0.02,-0.05,-0.03,0.01,0.03,-0.03,-0.02,
0.022,-0.05,-0.03,0.01,0.03,-0.03,-0.02,
0.024,-0.05,-0.03,0.01,0.03,-0.02,-0.02,
0.025,0.01,0.12,0.03,0.03,-0.02,-0.02,
0.027,0.01,0.12,0.03,0.03,-0.03,-0.02,
0.03,-0.01,0.20,-0.03,0.03,-0.03,-0.02,
0.03,-0.01,0.20,-0.03,0.03,-0.03,-0.02,
0.032,-0.01,0.20,-0.03,0.02,-0.02,-0.02,
0.035,-0.08,0.23,-0.10,0.02,-0.02,-0.02,
0.035,-0.08,0.23,-0.10,0.02,-0.03,-0.02,
0.037,-0.08,0.23,-0.10,0.01,-0.02,-0.02,
0.039,-0.05,0.22,-0.07,0.01,-0.02,-0.02,
0.04,-0.05,0.22,-0.07,0.01,-0.02,-0.02,
0.042,-0.05,0.22,-0.07,0.01,-0.02,-0.02,
0.044,-0.05,0.22,-0.07,0.00,-0.02,-0.01,
0.044,-0.16,0.17,-0.08,0.00,-0.02,-0.01,
0.047,-0.16,0.17,-0.08,-0.00,-0.02,-0.01,
0.049,-0.16,0.17,-0.08,-0.00,-0.02,-0.01,
0.05,-0.09,0.14,-0.07,-0.00,-0.02,-0.01,
0.051,-0.09,0.14,-0.07,-0.01,-0.02,-0.01,
0.054,-0.16,0.10,-0.07,-0.01,-0.02,-0.01,
0.054,-0.16,0.10,-0.07,-0.01,-0.01,-0.01,
0.056,-0.16,0.10,-0.07,-0.01,-0.01,-0.01,
0.059,-0.16,0.10,-0.07,-0.02,-0.01,-0.00,
0.059,-0.14,0.08,-0.12,-0.02,-0.01,-0.00,
0.061,-0.14,0.08,-0.12,-0.02,-0.01,0.00,
0.064,-0.20,0.08,-0.14,-0.02,-0.01,0.00,
0.065,-0.20,0.08,-0.14,-0.02,-0.01,0.01,
0.067,-0.20,0.08,-0.14,-0.02,-0.00,0.01,
0.069,-0.20,0.08,-0.14,-0.02,0.00,0.01,
0.069,-0.22,0.04,-0.18,-0.02,0.00,0.01,
0.071,-0.22,0.04,-0.18,-0.02,-0.00,0.01,
0.073,-0.22,0.04,-0.18,-0.02,-0.01,0.01,
0.074,-0.20,-0.11,-0.09,-0.02,-0.01,0.01,
0.076,-0.20,-0.11,-0.09,-0.02,-0.01,0.01,
0.078,-0.27,-0.23,-0.08,-0.02,-0.01,0.01,
0.079,-0.27,-0.23,-0.08,-0.02,0.00,0.01,
0.091,-0.27,-0.23,-0.08,-0.02,0.00,0.01,
0.092,-0.09,-0.27,-0.06,-0.02,0.00,0.01,
0.093,-0.09,-0.27,-0.06,-0.02,0.00,0.01,
0.093,-0.09,-0.27,-0.06,-0.02,0.01,0.01,
0.093,-0.06,-0.28,0.01,-0.02,0.01,0.01,
0.094,-0.06,-0.28,0.01,-0.02,0.00,0.01,
0.094,-0.06,-0.28,0.01,-0.02,0.01,0.01,
0.095,-0.06,-0.28,0.01,-0.02,0.01,0.00,
0.095,-0.01,-0.25,0.05,-0.02,0.01,0.00,
0.095,-0.01,-0.25,0.05,-0.02,0.01,0.00,
