
time,ax,ay,az,wx,wy,wz,
0.005,0.18,-0.13,0.00,-0.00,0.01,0.02,
0.005,0.18,-0.13,0.00,-0.00,0.00,0.02,
0.006,0.12,-0.17,0.03,-0.00,0.00,0.02,
0.006,0.12,-0.17,0.03,-0.00,0.01,0.01,
0.007,0.06,-0.24,0.09,-0.00,0.01,0.01,
0.007,0.06,-0.24,0.09,0.00,0.01,0.02,
0.007,0.06,-0.24,0.09,0.00,0.01,0.01,
0.008,0.06,-0.24,0.09,0.00,0.01,0.01,
0.008,0.06,-0.27,0.10,0.00,0.01,0.01,
0.012,0.06,-0.27,0.10,0.00,0.01,0.01,
0.013,0.06,-0.27,0.10,0.01,0.01,0.01,
0.013,0.02,-0.27,0.16,0.01,0.01,0.01,
0.016,0.02,-0.27,0.16,0.01,0.01,0.01,
0.018,-0.02,-0.30,0.15,0.01,0.01,0.01,
0.018,-0.02,-0.30,0.15,0.01,0.01,0.01,
0.021,-0.02,-0.30,0.15,0.01,0.01,0.01,
0.022,-0.03,-0.29,0.14,0.01,0.01,0.01,
0.023,-0.03,-0.29,0.14,0.01,0.01,0.01,
0.025,-0.03,-0.29,0.14,0.01,0.01,0.01,
0.028,-0.03,-0.29,0.14,0.01,0.02,0.00,
0.029,-0.02,-0.25,0.14,0.01,0.02,0.00,
0.029,-0.02,-0.25,0.14,0.01,0.02,0.00,
0.033,0.10,-0.23,0.12,0.01,0.02,0.00,
0.033,0.10,-0.23,0.12,0.01,0.01,0.00,
0.035,0.10,-0.23,0.12,0.01,0.01,-0.00,
0.037,0.10,-0.23,0.12,0.01,0.00,-0.01,
0.037,0.09,-0.23,0.10,0.01,0.00,-0.01,
0.039,0.09,-0.23,0.10,0.01,-0.00,-0.01,
0.042,0.09,-0.23,0.10,0.01,-0.01,-0.01,
0.042,0.15,-0.21,0.11,0.01,-0.01,-0.01,
0.044,0.15,-0.21,0.11,0.01,-0.01,-0.02,
0.047,-0.01,-0.20,0.12,0.01,-0.01,-0.02,
0.047,-0.01,-0.20,0.12,0.01,-0.02,-0.01,
0.049,-0.01,-0.20,0.12,0.01,-0.02,-0.01,
0.051,-0.01,-0.20,0.12,0.01,-0.02,-0.01,
0.052,-0.12,-0.13,0.08,0.01,-0.02,-0.01,
0.054,-0.12,-0.13,0.08,0.01,-0.02,-0.01,
0.056,-0.12,-0.13,0.08,0.02,-0.03,-0.01,
0.057,-0.17,0.03,0.15,0.02,-0.03,-0.01,
0.059,-0.17,0.03,0.15,0.02,-0.05,0.00,
0.062,-0.46,0.14,0.13,0.02,-0.05,0.00,
0.062,-0.46,0.14,0.13,0.02,-0.04,0.01,
0.063,-0.46,0.14,0.13,0.01,-0.01,0.02,
0.066,-0.46,0.14,0.13,0.01,0.02,0.04,
0.068,-0.88,0.51,-0.18,0.01,0.02,0.04,
0.069,-0.88,0.51,-0.18,-0.00,0.03,0.06,
0.071,-0.88,0.51,-0.18,-0.01,0.03,0.06,
0.072,-0.46,0.86,-0.07,-0.01,0.03,0.06,
0.074,-0.46,0.86,-0.07,-0.02,0.03,0.05,
0.076,-0.14,0.73,-0.02,-0.02,0.03,0.05,
0.076,-0.14,0.73,-0.02,-0.02,0.03,0.04,
0.078,-0.14,0.73,-0.02,-0.03,0.03,0.03,
0.081,-0.14,0.73,-0.02,-0.03,0.04,0.03,
0.081,-0.09,0.54,-0.07,-0.03,0.04,0.03,
0.084,-0.09,0.54,-0.07,-0.03,0.04,0.03,
0.086,-0.02,0.34,-0.04,-0.03,0.04,0.03,
0.086,-0.02,0.34,-0.04,-0.03,0.04,0.03,
0.088,-0.02,0.34,-0.04,-0.03,0.04,0.03,
0.09,0.10,0.15,-0.03,-0.03,0.04,0.03,
0.091,0.10,0.15,-0.03,-0.03,0.04,0.02,
0.093,0.10,0.15,-0.03,-0.04,0.04,0.02,
0.096,0.14,-0.05,-0.01,-0.04,0.04,0.02,
0.096,0.14,-0.05,-0.01,-0.04,0.03,0.02,
0.098,0.14,-0.05,-0.01,-0.04,0.03,0.02,
0.109,0.14,-0.05,-0.01,-0.04,0.03,0.02,
0.11,0.14,-0.18,0.03,-0.04,0.03,0.02,
0.111,0.14,-0.18,0.03,-0.03,0.02,0.02,
0.111,0.05,-0.13,0.07,-0.03,0.02,0.02,
0.111,0.05,-0.13,0.07,-0.03,0.02,0.02,
0.111,0.05,-0.13,0.07,-0.03,0.03,0.02,
0.112,-0.04,-0.02,0.04,-0.03,0.03,0.02,
0.112,-0.04,-0.02,0.04,-0.03,0.02,0.03,
0.112,-0.04,-0.02,0.04,-0.03,0.03,0.03,
0.115,-0.02,0.04,0.03,-0.03,0.03,0.03,
0.115,-0.02,0.04,0.03,-0.03,0.03,0.03,
0.118,-0.02,0.04,0.03,-0.03,0.03,0.03,
0.12,-0.30,0.27,0.12,-0.03,0.03,0.03,
0.125,0.05,0.34,0.10,-0.03,0.03,0.03,
0.126,0.05,0.34,0.10,-0.03,0.02,0.04,
0.126,0.05,0.34,0.10,-0.02,0.01,0.06,
0.126,0.05,0.34,0.10,-0.02,0.02,0.06,
0.127,0.05,0.34,0.10,-0.02,0.02,0.06,
0.13,0.21,0.25,-0.02,-0.02,0.02,0.06,
0.13,0.21,0.25,-0.02,-0.02,0.03,0.05,
0.133,0.21,0.25,-0.02,-0.02,0.02,0.04,
0.135,0.21,0.25,-0.02,-0.02,0.02,0.04,
0.135,0.09,0.09,0.01,-0.02,0.02,0.04,
0.137,0.09,0.09,0.01,-0.02,0.02,0.04,
0.14,0.06,-0.04,0.05,-0.02,0.02,0.04,
0.141,0.06,-0.04,0.05,-0.02,0.02,0.03,
0.143,0.06,-0.04,0.05,-0.02,0.03,0.03,
0.146,0.12,-0.15,0.04,-0.02,0.03,0.03,
0.146,0.12,-0.15,0.04,-0.03,0.03,0.03,
0.146,0.12,-0.15,0.04,-0.03,0.03,0.02,
0.151,0.12,-0.15,0.04,-0.03,0.03,0.02,
0.151,0.11,-0.22,0.09,-0.03,0.03,0.02,
0.151,0.11,-0.22,0.09,-0.03,0.03,0.02,
0.154,0.11,-0.22,0.09,-0.03,0.03,0.01,
0.154,0.18,-0.26,0.12,-0.03,0.03,0.01,
0.156,0.18,-0.26,0.12,-0.03,0.03,0.01,
0.159,0.19,-0.25,0.07,-0.03,0.03,0.01,
0.159,0.19,-0.25,0.07,-0.03,0.03,0.01,
0.162,0.19,-0.25,0.07,-0.03,0.03,0.01,
0.165,0.17,-0.23,0.13,-0.03,0.03,0.01,
0.165,0.17,-0.23,0.13,-0.03,0.03,0.01,
0.167,0.17,-0.23,0.13,-0.02,0.03,0.01,
0.169,0.17,-0.23,0.13,-0.02,0.03,0.01,
0.169,0.07,-0.21,0.17,-0.02,0.03,0.01,
0.171,0.07,-0.21,0.17,-0.01,0.02,0.01,
0.173,-0.03,-0.17,0.13,-0.01,0.02,0.01,
0.174,-0.03,-0.17,0.13,-0.01,0.02,0.01,
0.176,-0.03,-0.17,0.13,-0.01,0.02,0.01,
0.178,-0.03,-0.17,0.13,-0.00,0.02,0.01,
0.178,-0.10,-0.14,0.08,-0.00,0.02,0.01,
0.181,-0.10,-0.14,0.08,-0.00,0.01,0.02,
0.183,-0.08,-0.10,0.05,-0.00,0.01,0.02,
0.184,-0.08,-0.10,0.05,-0.00,0.01,0.02,
0.185,-0.08,-0.10,0.05,-0.00,0.01,0.02,
0.188,-0.08,-0.10,0.05,-0.00,0.01,0.02,
0.211,-0.09,-0.04,0.07,-0.00,0.01,0.02,
0.211,-0.09,-0.04,0.07,-0.00,0.01,0.02,
0.211,-0.05,0.02,0.04,-0.00,0.01,0.02,
0.211,-0.05,0.02,0.04,-0.00,0.01,0.01,
0.212,-0.05,0.02,0.04,-0.00,0.01,0.01,
0.212,-0.05,0.02,0.04,-0.01,0.01,0.01,
0.212,0.02,0.09,0.02,-0.01,0.01,0.01,
0.212,0.02,0.09,0.02,-0.01,0.01,0.01,
0.213,0.02,0.09,0.02,-0.01,0.01,0.01,
0.213,0.06,0.14,0.01,-0.01,0.01,0.01,
0.213,0.06,0.14,0.01,-0.01,0.01,-0.00,
0.213,0.08,0.16,0.01,-0.01,0.01,-0.00,
0.213,0.08,0.16,0.01,-0.01,0.02,-0.01,
0.214,0.08,0.16,0.01,-0.01,0.02,-0.01,
0.214,0.09,0.17,-0.01,-0.01,0.02,-0.01,
0.214,0.09,0.17,-0.01,-0.02,0.02,-0.01,
0.225,0.09,0.17,-0.01,-0.02,0.02,-0.01,
0.225,0.05,0.14,-0.03,-0.02,0.02,-0.01,
0.226,0.05,0.14,-0.03,-0.02,0.02,-0.02,
0.226,0.05,0.14,-0.03,-0.02,0.02,-0.02,
0.226,0.05,0.14,-0.03,-0.03,0.03,-0.02,
0.226,-0.04,0.14,-0.03,-0.03,0.03,-0.02,
0.227,-0.04,0.14,-0.03,-0.03,0.03,-0.01,
0.228,-0.13,0.15,-0.09,-0.03,0.03,-0.01,
0.228,-0.13,0.15,-0.09,-0.03,0.03,-0.01,
0.229,-0.13,0.15,-0.09,-0.04,0.03,-0.01,
0.232,-0.13,0.15,-0.09,-0.04,0.03,-0.00,
0.232,-0.21,0.13,-0.17,-0.04,0.03,-0.00,
0.235,-0.21,0.13,-0.17,-0.04,0.03,-0.00,
0.237,-0.27,0.05,-0.20,-0.04,0.03,-0.00,
0.238,-0.27,0.05,-0.20,-0.04,0.03,0.00,
0.24,-0.27,0.05,-0.20,-0.04,0.03,0.00,
0.241,-0.27,-0.03,-0.15,-0.04,0.03,0.00,
0.242,-0.27,-0.03,-0.15,-0.04,0.02,0.01,
0.244,-0.27,-0.03,-0.15,-0.04,0.02,0.01,
0.247,-0.23,-0.15,-0.06,-0.04,0.02,0.01,
0.247,-0.23,-0.15,-0.06,-0.03,0.02,0.01,
0.249,-0.23,-0.15,-0.06,-0.03,0.01,0.01,
0.251,-0.23,-0.15,-0.06,-0.03,0.01,0.01,
0.252,-0.21,-0.20,-0.01,-0.03,0.01,0.01,
0.254,-0.21,-0.20,-0.01,-0.03,0.01,0.01,
0.256,-0.17,-0.22,0.05,-0.03,0.01,0.01,
0.257,-0.17,-0.22,0.05,-0.03,0.01,0.01,
0.259,-0.17,-0.22,0.05,-0.03,0.01,0.01,
0.261,-0.11,-0.22,0.12,-0.03,0.01,0.01,
0.261,-0.11,-0.22,0.12,-0.03,0.01,0.00,
0.263,-0.11,-0.22,0.12,-0.02,0.01,0.00,
0.266,-0.11,-0.22,0.12,-0.02,0.01,0.00,
0.266,-0.07,-0.21,0.16,-0.02,0.01,0.00,
0.268,-0.07,-0.21,0.16,-0.02,0.01,0.00,
0.271,-0.07,-0.21,0.16,-0.01,0.01,-0.00,
0.271,-0.03,-0.15,0.20,-0.01,0.01,-0.00,
0.273,-0.03,-0.15,0.20,-0.01,0.01,-0.00,
0.276,-0.03,-0.15,0.20,-0.00,0.01,-0.01,
0.276,-0.04,-0.11,0.19,-0.00,0.01,-0.01,
0.278,-0.04,-0.11,0.19,-0.00,0.01,-0.01,
0.281,-0.06,-0.07,0.21,-0.00,0.01,-0.01,
0.281,-0.06,-0.07,0.21,0.00,0.01,-0.01,
0.283,-0.06,-0.07,0.21,0.01,0.01,-0.01,
0.286,-0.10,-0.05,0.19,0.01,0.01,-0.01,
0.286,-0.10,-0.05,0.19,0.01,0.01,-0.01,
0.288,-0.10,-0.05,0.19,0.01,0.01,-0.01,
0.291,-0.12,-0.02,0.17,0.01,0.01,-0.01,
0.291,-0.12,-0.02,0.17,0.01,0.01,-0.01,
0.294,-0.12,-0.02,0.17,0.01,0.01,-0.00,
0.295,-0.12,-0.02,0.17,0.01,0.01,-0.00,
0.296,-0.13,0.01,0.13,0.01,0.01,-0.00,
0.298,-0.13,0.01,0.13,0.01,0.01,-0.00,
0.302,-0.13,0.01,0.13,0.01,0.01,0.00,
0.302,-0.13,0.04,0.11,0.01,0.01,0.00,
0.302,-0.13,0.04,0.11,0.01,0.01,0.00,
0.305,-0.13,0.04,0.11,0.01,0.01,-0.00,
0.306,-0.12,0.05,0.09,0.01,0.01,-0.00,
0.308,-0.12,0.05,0.09,0.00,0.01,0.00,
0.311,-0.11,0.08,0.06,0.00,0.01,0.00,
0.311,-0.11,0.08,0.06,0.00,0.01,0.00,
0.313,-0.11,0.08,0.06,0.00,0.02,0.00,
0.316,-0.10,0.08,0.06,0.00,0.02,0.00,
0.316,-0.10,0.08,0.06,-0.00,0.01,0.00,
0.318,-0.10,0.08,0.06,-0.00,0.02,0.00,
0.32,-0.10,0.08,0.06,-0.01,0.02,0.00,
0.32,-0.07,0.10,0.02,-0.01,0.02,0.00,
0.323,-0.07,0.10,0.02,-0.01,0.02,0.01,
0.325,-0.07,0.10,0.02,-0.01,0.03,0.00,
0.325,-0.08,0.09,0.02,-0.01,0.03,0.00,
0.328,-0.08,0.09,0.02,-0.01,0.03,0.01,
0.33,-0.08,0.09,0.02,-0.02,0.03,0.01,
0.33,-0.06,0.05,0.02,-0.02,0.03,0.01,
0.333,-0.06,0.05,0.02,-0.02,0.03,0.01,
0.335,-0.06,0.05,0.02,-0.02,0.03,0.01,
0.335,-0.03,0.06,0.03,-0.02,0.03,0.01,
0.337,-0.03,0.06,0.03,-0.02,0.03,0.01,
0.339,-0.01,0.01,0.05,-0.02,0.03,0.01,
0.339,-0.01,0.01,0.05,-0.02,0.03,0.01,
0.342,-0.01,0.01,0.05,-0.02,0.03,0.01,
0.344,-0.01,-0.01,0.04,-0.02,0.03,0.01,
0.344,-0.01,-0.01,0.04,-0.02,0.03,0.01,
0.347,-0.01,-0.01,0.04,-0.02,0.04,0.01,
0.349,0.01,-0.04,0.05,-0.02,0.04,0.01,
0.35,0.01,-0.04,0.05,-0.02,0.04,0.01,
0.368,0.01,-0.04,0.05,-0.02,0.04,0.01,
0.368,0.03,-0.06,0.06,-0.02,0.04,0.01,
0.369,0.03,-0.06,0.06,-0.02,0.04,0.01,
0.369,0.03,-0.06,0.06,-0.02,0.04,0.01,
0.369,0.03,-0.06,0.06,-0.01,0.05,0.01,
0.369,0.05,-0.07,0.07,-0.01,0.05,0.01,
0.37,0.05,-0.07,0.07,-0.01,0.05,0.01,
0.37,0.06,-0.12,0.08,-0.01,0.05,0.01,
0.37,0.06,-0.12,0.08,-0.01,0.05,0.01,
0.37,0.06,-0.12,0.08,-0.01,0.05,0.01,
0.37,0.08,-0.12,0.03,-0.01,0.05,0.01,
0.37,0.08,-0.12,0.03,-0.01,0.05,0.01,
0.372,0.08,-0.12,0.03,-0.00,0.05,0.00,
0.373,0.08,-0.12,0.03,-0.00,0.05,0.00,
0.374,0.11,-0.12,-0.02,-0.00,0.05,0.00,
0.376,0.11,-0.12,-0.02,0.00,0.05,0.00,
0.379,0.11,-0.12,-0.02,0.00,0.05,0.00,
0.379,0.12,-0.12,-0.07,0.00,0.05,0.00,
0.381,0.12,-0.12,-0.07,0.00,0.05,0.00,
0.387,0.12,-0.12,-0.07,0.00,0.05,0.00,
0.387,0.13,-0.11,-0.10,0.00,0.05,0.00,
0.387,0.13,-0.11,-0.10,0.01,0.05,0.00,
0.388,0.15,-0.10,-0.11,0.01,0.05,0.00,
0.388,0.15,-0.10,-0.11,0.01,0.05,-0.00,
0.391,0.15,-0.10,-0.11,0.01,0.05,-0.00,
0.394,0.12,-0.07,-0.13,0.01,0.05,-0.00,
0.394,0.12,-0.07,-0.13,0.01,0.05,-0.00,
0.396,0.12,-0.07,-0.13,0.01,0.05,-0.00,
0.398,0.12,-0.07,-0.13,0.02,0.05,-0.00,
0.398,0.11,-0.07,-0.14,0.02,0.05,-0.00,
0.404,0.11,-0.07,-0.14,0.02,0.05,-0.00,
0.404,0.11,-0.07,-0.14,0.02,0.05,-0.00,
0.404,0.08,-0.07,-0.12,0.02,0.05,-0.00,
0.405,0.08,-0.07,-0.12,0.02,0.05,-0.00,
0.408,0.08,-0.07,-0.12,0.03,0.05,-0.00,
0.409,0.05,-0.08,-0.07,0.03,0.05,-0.00,
0.411,0.05,-0.08,-0.07,0.03,0.05,-0.00,
0.413,0.01,-0.09,-0.04,0.03,0.05,-0.00,
0.413,0.01,-0.09,-0.04,0.03,0.05,-0.00,
0.419,0.01,-0.09,-0.04,0.03,0.05,-0.00,
0.42,-0.00,-0.08,-0.03,0.03,0.05,-0.00,
0.42,-0.00,-0.08,-0.03,0.04,0.05,-0.00,
0.42,-0.00,-0.08,-0.03,0.04,0.05,-0.00,
0.423,-0.04,-0.09,-0.02,0.04,0.05,-0.00,
0.423,-0.04,-0.09,-0.02,0.04,0.05,-0.00,
0.425,-0.04,-0.09,-0.02,0.05,0.05,-0.00,
0.428,-0.09,-0.09,-0.02,0.05,0.05,-0.00,
0.428,-0.09,-0.09,-0.02,0.05,0.05,-0.01,
0.43,-0.09,-0.09,-0.02,0.05,0.05,-0.00,
0.432,-0.11,-0.08,-0.02,0.05,0.05,-0.00,
0.433,-0.11,-0.08,-0.02,0.05,0.05,-0.01,
0.434,-0.11,-0.08,-0.02,0.06,0.05,-0.01,
0.437,-0.14,-0.06,-0.05,0.06,0.05,-0.01,
0.438,-0.14,-0.06,-0.05,0.06,0.05,-0.01,
0.439,-0.14,-0.06,-0.05,0.06,0.04,-0.01,
0.442,-0.14,-0.06,-0.05,0.06,0.05,-0.01,
0.442,-0.16,-0.06,-0.04,0.06,0.05,-0.01,
0.445,-0.16,-0.06,-0.04,0.06,0.04,-0.00,
0.447,-0.16,-0.06,-0.04,0.06,0.04,-0.00,
0.447,-0.19,-0.05,-0.03,0.06,0.04,-0.00,
0.45,-0.19,-0.05,-0.03,0.06,0.05,-0.00,
0.452,-0.19,-0.04,-0.03,0.06,0.05,-0.00,
0.452,-0.19,-0.04,-0.03,0.06,0.05,-0.01,
0.454,-0.19,-0.04,-0.03,0.06,0.05,-0.01,
0.457,-0.19,-0.04,-0.03,0.06,0.05,-0.01,
0.457,-0.22,-0.04,-0.07,0.06,0.05,-0.01,
0.459,-0.22,-0.04,-0.07,0.06,0.06,-0.01,
0.462,-0.22,-0.06,-0.08,0.06,0.06,-0.01,
0.462,-0.22,-0.06,-0.08,0.06,0.06,-0.01,
0.464,-0.22,-0.06,-0.08,0.06,0.06,-0.01,
0.467,-0.22,-0.06,-0.08,0.06,0.06,-0.01,
0.467,-0.24,-0.06,-0.14,0.06,0.06,-0.01,
0.469,-0.24,-0.06,-0.14,0.06,0.06,-0.01,
0.472,-0.24,-0.06,-0.14,0.07,0.06,-0.01,
0.472,-0.26,-0.09,-0.17,0.07,0.06,-0.01,
0.473,-0.26,-0.09,-0.17,0.07,0.06,-0.01,
0.476,-0.26,-0.10,-0.20,0.07,0.06,-0.01,
0.477,-0.26,-0.10,-0.20,0.07,0.06,-0.01,
0.478,-0.26,-0.10,-0.20,0.07,0.06,-0.01,
0.482,-0.29,-0.12,-0.24,0.07,0.06,-0.01,
0.482,-0.29,-0.12,-0.24,0.07,0.06,-0.01,
0.483,-0.29,-0.12,-0.24,0.07,0.06,-0.01,
0.486,-0.29,-0.12,-0.24,0.07,0.06,-0.01,
0.486,-0.27,-0.12,-0.24,0.07,0.06,-0.01,
0.488,-0.27,-0.12,-0.24,0.08,0.06,-0.01,
0.491,-0.27,-0.12,-0.24,0.08,0.05,-0.01,
0.491,-0.28,-0.11,-0.23,0.08,0.05,-0.01,
0.493,-0.28,-0.11,-0.23,0.08,0.05,-0.02,
0.496,-0.28,-0.11,-0.23,0.08,0.05,-0.02,
0.496,-0.25,-0.09,-0.20,0.08,0.05,-0.02,
0.5,-0.25,-0.09,-0.20,0.09,0.04,-0.02,
0.501,-0.25,-0.09,-0.20,0.09,0.04,-0.02,
0.501,-0.26,-0.07,-0.17,0.09,0.04,-0.02,
0.503,-0.26,-0.07,-0.17,0.10,0.04,-0.02,
0.505,-0.24,-0.05,-0.13,0.10,0.04,-0.02,
0.506,-0.24,-0.05,-0.13,0.10,0.03,-0.02,
0.508,-0.24,-0.05,-0.13,0.11,0.02,-0.03,
0.51,-0.21,0.01,-0.08,0.11,0.02,-0.03,
0.511,-0.21,0.01,-0.08,0.11,0.02,-0.03,
0.513,-0.21,0.01,-0.08,0.12,0.02,-0.03,
0.528,-0.20,0.02,-0.05,0.12,0.02,-0.03,
0.528,-0.20,0.02,-0.05,0.12,0.01,-0.03,
0.529,-0.20,0.02,-0.05,0.13,0.01,-0.03,
0.529,-0.20,0.02,-0.05,0.13,0.00,-0.04,
0.529,-0.19,0.02,-0.04,0.13,0.00,-0.04,
0.529,-0.19,0.02,-0.04,0.14,-0.00,-0.04,
0.53,-0.16,0.02,-0.01,0.14,-0.00,-0.04,
0.53,-0.16,0.02,-0.01,0.14,-0.01,-0.04,
0.53,-0.16,0.02,-0.01,0.15,-0.01,-0.04,
0.544,-0.16,-0.02,0.03,0.15,-0.01,-0.04,
0.544,-0.16,-0.02,0.03,0.16,-0.01,-0.04,
0.544,-0.16,-0.02,0.03,0.16,-0.01,-0.04,
0.545,-0.12,-0.10,0.07,0.16,-0.01,-0.04,
0.545,-0.12,-0.10,0.07,0.17,-0.02,-0.04,
0.545,-0.12,-0.10,0.07,0.18,-0.02,-0.04,
0.545,-0.14,-0.23,0.15,0.18,-0.02,-0.04,
0.546,-0.14,-0.23,0.15,0.19,-0.02,-0.04,
0.546,-0.14,-0.23,0.15,0.19,-0.02,-0.04,
0.546,-0.14,-0.23,0.15,0.20,-0.02,-0.04,
0.546,-0.13,-0.41,0.19,0.20,-0.02,-0.04,
0.547,-0.13,-0.41,0.19,0.21,-0.02,-0.04,
0.549,-0.16,-0.62,0.21,0.21,-0.02,-0.04,
0.551,-0.16,-0.62,0.21,0.22,-0.02,-0.04,
0.552,-0.16,-0.62,0.21,0.22,-0.02,-0.04,
0.554,-0.16,-0.62,0.21,0.24,-0.03,-0.04,
0.555,-0.16,-0.83,0.21,0.24,-0.03,-0.04,
0.556,-0.16,-0.83,0.21,0.24,-0.02,-0.05,
0.559,-0.16,-0.83,0.21,0.25,-0.02,-0.05,
0.559,-0.14,-0.97,0.18,0.25,-0.02,-0.05,
0.561,-0.14,-0.97,0.18,0.27,-0.03,-0.05,
0.564,-0.14,-0.97,0.18,0.28,-0.03,-0.06,
0.564,-0.12,-1.02,0.18,0.28,-0.03,-0.06,
0.566,-0.12,-1.02,0.18,0.29,-0.03,-0.06,
0.569,-0.12,-1.02,0.18,0.31,-0.04,-0.07,
0.569,-0.07,-0.97,0.18,0.31,-0.04,-0.07,
0.571,-0.07,-0.97,0.18,0.33,-0.03,-0.07,
0.574,-0.07,-0.97,0.18,0.35,-0.04,-0.08,
0.574,-0.03,-0.85,0.13,0.35,-0.04,-0.08,
0.576,-0.03,-0.85,0.13,0.36,-0.04,-0.08,
0.579,-0.02,-0.65,-0.00,0.36,-0.04,-0.08,
0.579,-0.02,-0.65,-0.00,0.38,-0.05,-0.08,
0.581,-0.02,-0.65,-0.00,0.40,-0.05,-0.09,
0.583,-0.02,-0.42,-0.16,0.40,-0.05,-0.09,
0.584,-0.02,-0.42,-0.16,0.42,-0.05,-0.09,
0.586,-0.02,-0.42,-0.16,0.43,-0.05,-0.10,
0.588,-0.02,-0.42,-0.16,0.45,-0.04,-0.10,
0.589,-0.04,-0.17,-0.36,0.45,-0.04,-0.10,
0.59,-0.04,-0.17,-0.36,0.46,-0.05,-0.10,
0.593,-0.04,-0.17,-0.36,0.47,-0.05,-0.11,
0.593,-0.02,-0.01,-0.44,0.47,-0.05,-0.11,
0.595,-0.02,-0.01,-0.44,0.48,-0.04,-0.11,
0.598,-0.02,0.10,-0.46,0.48,-0.04,-0.11,
0.598,-0.02,0.10,-0.46,0.49,-0.04,-0.11,
0.6,-0.02,0.10,-0.46,0.50,-0.04,-0.11,
0.603,-0.02,0.10,-0.46,0.51,-0.04,-0.12,
0.603,-0.02,0.09,-0.36,0.51,-0.04,-0.12,
0.605,-0.02,0.09,-0.36,0.53,-0.05,-0.12,
0.608,-0.02,-0.02,-0.36,0.53,-0.05,-0.12,
0.608,-0.02,-0.02,-0.36,0.54,-0.04,-0.12,
0.61,-0.02,-0.02,-0.36,0.56,-0.05,-0.12,
0.613,-0.02,-0.02,-0.36,0.57,-0.05,-0.12,
0.613,-0.02,-0.19,-0.41,0.57,-0.05,-0.12,
0.615,-0.02,-0.19,-0.41,0.59,-0.05,-0.13,
0.617,-0.02,-0.19,-0.41,0.60,-0.05,-0.13,
0.618,-0.06,-0.39,-0.48,0.60,-0.05,-0.13,
0.621,-0.06,-0.39,-0.48,0.62,-0.06,-0.13,
0.623,-0.06,-0.39,-0.48,0.63,-0.06,-0.13,
0.623,-0.09,-0.57,-0.54,0.63,-0.06,-0.13,
0.626,-0.09,-0.57,-0.54,0.65,-0.06,-0.13,
0.627,-0.09,-0.57,-0.54,0.67,-0.06,-0.13,
0.627,-0.14,-0.72,-0.59,0.67,-0.06,-0.13,
0.63,-0.14,-0.72,-0.59,0.68,-0.06,-0.13,
0.633,-0.17,-0.81,-0.62,0.68,-0.06,-0.13,
0.634,-0.17,-0.81,-0.62,0.69,-0.06,-0.13,
0.635,-0.17,-0.81,-0.62,0.71,-0.07,-0.13,
0.638,-0.23,-0.90,-0.59,0.71,-0.07,-0.13,
0.638,-0.23,-0.90,-0.59,0.72,-0.07,-0.13,
0.639,-0.23,-0.90,-0.59,0.74,-0.07,-0.13,
0.642,-0.27,-0.99,-0.61,0.74,-0.07,-0.13,
0.642,-0.27,-0.99,-0.61,0.75,-0.07,-0.13,
0.644,-0.27,-0.99,-0.61,0.77,-0.08,-0.13,
0.65,-0.28,-1.04,-0.56,0.77,-0.08,-0.13,
0.65,-0.28,-1.04,-0.56,0.78,-0.09,-0.13,
0.65,-0.28,-1.04,-0.56,0.80,-0.09,-0.13,
0.652,-0.28,-1.05,-0.48,0.80,-0.09,-0.13,
