
time,ax,ay,az,wx,wy,wz,
0.002,0.13,-0.01,-0.10,0.02,0.02,-0.01,
0.003,0.13,-0.01,-0.10,0.02,0.03,-0.02,
0.003,0.13,-0.01,-0.10,0.02,0.03,-0.02,
0.003,0.13,-0.01,-0.10,0.02,0.03,-0.02,
0.003,0.07,-0.01,-0.15,0.02,0.03,-0.02,
0.005,0.07,-0.01,-0.15,0.02,0.03,-0.02,
0.007,0.07,-0.01,-0.15,0.02,0.02,-0.02,
0.008,-0.01,0.03,-0.09,0.02,0.02,-0.02,
0.011,-0.01,0.03,-0.09,0.02,0.02,-0.02,
0.013,0.01,0.06,0.02,0.02,0.02,-0.02,
0.013,0.01,0.06,0.02,0.02,0.02,-0.02,
0.023,0.01,0.06,0.02,0.02,0.02,-0.02,
0.023,0.01,0.06,0.02,0.02,0.01,-0.01,
0.024,-0.04,0.12,0.01,0.02,0.01,-0.01,
0.024,-0.04,0.12,0.01,0.02,0.01,-0.01,
0.024,-0.04,0.12,0.01,0.02,0.00,-0.01,
0.024,0.05,0.15,0.07,0.02,0.00,-0.01,
0.025,0.05,0.15,0.07,0.02,-0.00,-0.01,
0.028,0.01,0.13,0.09,0.02,-0.00,-0.01,
0.028,0.01,0.13,0.09,0.03,-0.00,-0.01,
0.03,0.01,0.13,0.09,0.02,-0.01,-0.01,
0.039,0.01,0.13,0.09,0.02,-0.01,-0.01,
0.04,0.01,0.09,0.10,0.02,-0.01,-0.01,
0.04,0.01,0.09,0.10,0.02,-0.01,-0.01,
0.04,0.01,0.09,0.10,0.02,-0.01,-0.01,
0.04,0.00,0.08,0.13,0.02,-0.01,-0.01,
0.041,0.00,0.08,0.13,0.02,-0.01,-0.00,
0.042,-0.10,0.09,0.10,0.02,-0.01,-0.00,
0.043,-0.10,0.09,0.10,0.02,-0.01,0.01,
0.045,-0.10,0.09,0.10,0.03,0.00,0.02,
0.047,-0.10,0.09,0.10,0.02,0.00,0.02,
0.047,-0.27,0.31,0.11,0.02,0.00,0.02,
0.058,-0.27,0.31,0.11,0.02,-0.00,0.01,
0.059,-0.27,0.31,0.11,0.02,0.00,0.01,
0.059,-0.04,0.22,0.01,0.02,0.00,0.01,
0.059,-0.04,0.22,0.01,0.02,-0.00,0.01,
0.059,-0.04,0.22,0.01,0.02,0.00,0.01,
0.06,-0.04,0.08,0.07,0.02,0.00,0.01,
0.06,-0.04,0.08,0.07,0.02,0.01,0.01,
0.062,-0.05,-0.03,0.03,0.02,0.01,0.01,
0.062,-0.05,-0.03,0.03,0.02,0.00,0.01,
0.064,-0.05,-0.03,0.03,0.02,0.00,0.01,
0.074,-0.07,-0.09,-0.01,0.02,0.00,0.01,
0.075,-0.07,-0.09,-0.01,0.02,0.01,0.00,
0.075,-0.07,-0.09,-0.01,0.02,0.01,0.00,
0.075,-0.07,-0.09,-0.01,0.02,0.01,0.00,
0.076,-0.06,-0.15,0.01,0.02,0.01,0.00,
0.08,-0.06,-0.15,0.01,0.02,0.02,0.00,
0.081,-0.06,-0.15,0.01,0.02,0.02,0.00,
0.081,-0.14,-0.17,-0.03,0.02,0.02,0.00,
0.081,-0.14,-0.17,-0.03,0.02,0.02,0.00,
0.081,-0.14,-0.17,-0.03,0.02,0.03,0.00,
0.095,-0.16,-0.13,-0.04,0.02,0.03,0.00,
0.095,-0.16,-0.13,-0.04,0.02,0.02,0.01,
0.095,-0.16,-0.13,-0.04,0.02,0.02,0.00,
0.095,-0.06,-0.12,-0.04,0.02,0.02,0.00,
0.096,-0.06,-0.12,-0.04,0.02,0.02,-0.00,
0.096,-0.06,-0.12,-0.04,0.02,0.02,-0.00,
0.096,-0.01,-0.13,-0.01,0.02,0.02,-0.00,
0.096,-0.01,-0.13,-0.01,0.03,0.01,-0.00,
0.096,0.06,-0.10,-0.06,0.03,0.01,-0.00,
0.096,0.06,-0.10,-0.06,0.03,0.01,-0.00,
0.105,0.06,-0.10,-0.06,0.03,0.01,-0.00,
0.105,0.06,-0.10,-0.06,0.03,0.00,-0.00,
0.106,0.07,-0.07,-0.05,0.03,0.00,-0.00,
0.106,0.07,-0.07,-0.05,0.03,0.00,-0.00,
0.106,0.07,-0.07,-0.05,0.03,0.00,-0.00,
0.106,0.10,-0.05,-0.05,0.03,0.00,-0.00,
0.108,0.10,-0.05,-0.05,0.03,-0.00,-0.00,
0.11,0.10,-0.05,-0.05,0.03,-0.00,-0.00,
0.111,0.10,-0.00,-0.05,0.03,-0.00,-0.00,
0.113,0.10,-0.00,-0.05,0.03,-0.00,-0.00,
0.122,0.10,-0.00,-0.05,0.03,-0.00,0.00,
0.122,-0.04,-0.01,-0.03,0.03,-0.00,0.00,
0.122,-0.04,-0.01,-0.03,0.04,0.00,0.00,
0.123,-0.04,-0.01,-0.03,0.03,0.00,0.00,
0.123,-0.08,0.04,-0.02,0.03,0.00,0.00,
0.123,-0.08,0.04,-0.02,0.03,0.01,0.00,
0.125,-0.08,0.04,-0.02,0.03,0.01,0.00,
0.125,-0.09,0.03,-0.01,0.03,0.01,0.00,
0.128,-0.09,0.03,-0.01,0.03,0.02,-0.00,
0.13,-0.09,0.03,-0.01,0.03,0.01,0.00,
0.131,-0.08,0.04,-0.01,0.03,0.01,0.00,
0.139,-0.08,0.04,-0.01,0.03,0.02,0.00,
0.139,-0.08,0.04,-0.01,0.03,0.02,-0.00,
0.139,-0.08,0.04,0.02,0.03,0.02,-0.00,
0.14,-0.08,0.04,0.02,0.03,0.02,-0.00,
0.14,-0.08,0.04,0.02,0.03,0.02,-0.00,
0.14,-0.09,0.04,0.03,0.03,0.02,-0.00,
0.143,-0.09,0.04,0.03,0.03,0.02,-0.00,
0.145,-0.09,0.04,0.03,0.03,0.03,-0.00,
0.145,-0.08,0.06,0.02,0.03,0.03,-0.00,
0.147,-0.08,0.06,0.02,0.03,0.03,-0.00,
0.155,-0.05,0.05,0.01,0.03,0.03,-0.00,
0.155,-0.05,0.05,0.01,0.03,0.03,-0.00,
0.155,-0.05,0.05,0.01,0.03,0.03,0.00,
0.156,-0.05,0.05,0.01,0.03,0.03,0.00,
0.156,-0.04,0.03,0.02,0.03,0.03,0.00,
0.157,-0.04,0.03,0.02,0.03,0.03,0.00,
0.159,-0.04,0.03,0.02,0.03,0.03,0.00,
0.159,-0.01,0.03,-0.00,0.03,0.03,0.00,
0.162,-0.01,0.03,-0.00,0.03,0.02,0.00,
