
time,ax,ay,az,wx,wy,wz,
0.002,0.01,0.12,-0.11,-0.01,0.02,0.00,
0.002,0.01,0.11,-0.10,-0.01,0.02,0.00,
0.003,0.01,0.11,-0.10,-0.01,0.03,0.00,
0.003,0.01,0.11,-0.10,-0.01,0.03,-0.00,
0.003,0.14,0.03,-0.09,-0.01,0.03,-0.00,
0.004,0.14,0.03,-0.09,-0.01,0.03,-0.00,
0.007,0.14,0.03,-0.09,-0.01,0.03,-0.00,
0.007,0.02,-0.02,-0.06,-0.01,0.03,-0.00,
0.015,0.02,-0.02,-0.06,-0.01,0.03,-0.00,
0.015,0.10,-0.06,-0.05,-0.01,0.03,-0.00,
0.015,0.10,-0.06,-0.05,-0.01,0.02,-0.00,
0.015,0.10,-0.06,-0.05,-0.01,0.02,-0.00,
0.017,0.10,-0.06,-0.05,-0.00,0.01,-0.00,
0.017,0.06,-0.10,-0.00,-0.00,0.01,-0.00,
0.018,0.06,-0.10,-0.00,-0.00,0.01,-0.00,
0.022,0.05,-0.13,0.01,-0.00,0.01,-0.00,
0.022,0.05,-0.13,0.01,0.00,0.00,0.00,
0.023,0.05,-0.13,0.01,0.00,0.00,0.00,
0.03,0.05,-0.13,0.01,0.00,-0.00,0.00,
0.031,0.02,-0.14,0.05,0.00,-0.00,0.00,
0.031,0.02,-0.14,0.05,0.01,-0.00,0.00,
0.031,0.02,-0.14,0.05,0.01,-0.00,0.00,
0.032,0.03,-0.12,0.07,0.01,-0.00,0.00,
0.033,0.03,-0.12,0.07,0.01,-0.01,0.01,
0.035,0.03,-0.12,0.07,0.02,-0.02,0.01,
0.036,0.05,-0.10,0.07,0.02,-0.02,0.01,
0.038,0.05,-0.10,0.07,0.02,-0.02,0.01,
0.056,0.02,-0.11,0.06,0.02,-0.02,0.01,
0.057,0.02,-0.11,0.06,0.02,-0.01,0.00,
0.057,0.02,-0.11,0.06,0.02,-0.02,0.01,
0.057,0.02,-0.11,0.06,0.02,-0.02,0.01,
0.057,0.02,-0.08,0.08,0.02,-0.02,0.01,
0.06,0.02,-0.08,0.08,0.02,-0.01,0.01,
0.06,0.02,-0.08,0.08,0.02,-0.01,0.01,
0.06,0.01,-0.05,0.04,0.02,-0.01,0.01,
0.061,0.01,-0.05,0.04,0.03,-0.02,0.01,
0.061,0.01,-0.05,0.04,0.03,-0.01,0.00,
0.061,0.00,-0.06,0.05,0.03,-0.01,0.00,
0.061,0.00,-0.06,0.05,0.02,-0.01,0.00,
0.062,0.00,-0.06,0.05,0.03,-0.02,0.01,
0.062,0.02,-0.01,0.00,0.03,-0.02,0.01,
0.063,0.02,-0.01,0.00,0.03,-0.01,0.01,
0.066,0.03,-0.02,-0.01,0.03,-0.01,0.01,
0.066,0.03,-0.02,-0.01,0.02,-0.00,-0.00,
0.067,0.03,-0.02,-0.01,0.02,-0.01,0.00,
0.07,0.03,-0.02,-0.01,0.03,-0.01,0.01,
0.07,0.04,-0.01,-0.01,0.03,-0.01,0.01,
0.072,0.04,-0.01,-0.01,0.02,0.00,0.00,
0.08,0.04,-0.01,-0.01,0.02,0.00,0.00,
0.081,0.04,0.01,-0.04,0.02,0.00,0.00,
0.081,0.04,0.01,-0.04,0.02,-0.01,0.01,
0.081,0.04,0.01,-0.04,0.02,-0.00,0.00,
0.081,0.04,0.03,-0.03,0.02,-0.00,0.00,
0.082,0.04,0.03,-0.03,0.02,-0.00,-0.00,
0.084,0.04,0.03,-0.03,0.02,-0.01,0.01,
0.085,0.00,0.06,-0.04,0.02,-0.01,0.01,
