
time,ax,ay,az,wx,wy,wz,
0.003,-0.06,0.17,-0.26,-0.00,-0.12,0.02,
0.003,-0.06,0.17,-0.26,-0.01,-0.12,0.02,
0.003,-0.06,0.17,-0.26,-0.01,-0.12,0.02,
0.003,-0.06,0.17,-0.26,-0.01,-0.13,0.02,
0.004,0.05,0.12,-0.23,-0.01,-0.13,0.02,
0.004,0.05,0.12,-0.23,-0.01,-0.12,0.01,
0.007,0.05,0.12,-0.23,-0.01,-0.13,0.01,
0.008,0.16,0.03,-0.20,-0.01,-0.13,0.01,
0.009,0.16,0.03,-0.20,-0.01,-0.13,0.01,
0.024,0.16,-0.04,-0.16,-0.01,-0.13,0.01,
0.025,0.16,-0.04,-0.16,-0.01,-0.13,0.01,
0.025,0.16,-0.04,-0.16,-0.01,-0.13,0.01,
0.026,0.11,0.00,-0.20,-0.01,-0.13,0.01,
0.026,0.11,0.00,-0.20,-0.01,-0.12,0.01,
0.026,0.11,0.00,-0.20,-0.01,-0.12,0.01,
0.026,0.07,0.04,-0.18,-0.01,-0.12,0.01,
0.027,0.07,0.04,-0.18,-0.01,-0.11,0.01,
0.027,0.07,0.04,-0.18,-0.01,-0.10,0.01,
0.028,0.07,0.04,-0.18,-0.01,-0.10,0.01,
0.028,0.01,-0.03,-0.18,-0.01,-0.10,0.01,
0.029,0.01,-0.03,-0.18,-0.01,-0.10,0.01,
0.042,-0.06,-0.12,-0.15,-0.01,-0.10,0.01,
0.043,-0.06,-0.12,-0.15,-0.01,-0.09,0.01,
0.043,-0.06,-0.12,-0.15,-0.01,-0.09,0.01,
0.043,-0.07,-0.23,-0.11,-0.01,-0.09,0.01,
0.044,-0.07,-0.23,-0.11,-0.00,-0.09,0.00,
0.044,-0.07,-0.23,-0.11,-0.00,-0.09,0.00,
0.044,-0.07,-0.31,-0.07,-0.00,-0.09,0.00,
0.044,-0.07,-0.31,-0.07,0.01,-0.08,0.00,
0.044,-0.07,-0.31,-0.07,0.01,-0.08,-0.00,
0.046,-0.07,-0.31,-0.07,0.01,-0.08,-0.00,
0.047,-0.08,-0.35,-0.04,0.01,-0.08,-0.00,
0.049,-0.08,-0.35,-0.04,0.02,-0.09,-0.00,
0.051,-0.01,-0.36,-0.04,0.02,-0.09,-0.00,
0.051,-0.01,-0.36,-0.04,0.03,-0.09,-0.01,
0.053,-0.01,-0.36,-0.04,0.03,-0.09,-0.01,
0.056,-0.01,-0.36,-0.04,0.04,-0.09,-0.01,
0.058,0.02,-0.34,-0.04,0.04,-0.09,-0.01,
0.058,0.02,-0.34,-0.04,0.04,-0.09,-0.01,
0.061,0.03,-0.26,-0.05,0.04,-0.09,-0.01,
0.062,0.03,-0.26,-0.05,0.04,-0.09,-0.01,
0.066,0.03,-0.26,-0.05,0.05,-0.09,-0.01,
0.066,0.03,-0.26,-0.05,0.05,-0.09,-0.01,
0.066,0.00,-0.21,-0.08,0.05,-0.09,-0.01,
0.068,0.00,-0.21,-0.08,0.06,-0.09,-0.01,
0.07,-0.03,-0.09,-0.13,0.06,-0.09,-0.01,
0.07,-0.03,-0.09,-0.13,0.06,-0.09,-0.01,
0.072,-0.03,-0.09,-0.13,0.06,-0.09,-0.01,
0.075,-0.10,-0.02,-0.15,0.06,-0.09,-0.01,
0.075,-0.10,-0.02,-0.15,0.06,-0.10,-0.02,
0.078,-0.10,-0.02,-0.15,0.06,-0.09,-0.01,
0.084,-0.03,0.07,-0.19,0.06,-0.09,-0.01,
0.084,-0.03,0.07,-0.19,0.06,-0.09,-0.01,
0.084,-0.03,0.07,-0.19,0.06,-0.09,-0.02,
0.085,0.09,0.10,-0.20,0.06,-0.09,-0.02,
0.085,0.09,0.10,-0.20,0.06,-0.10,-0.02,
0.087,0.09,0.10,-0.20,0.06,-0.10,-0.02,
0.09,-0.00,0.12,-0.23,0.06,-0.10,-0.02,
0.09,-0.00,0.12,-0.23,0.06,-0.10,-0.02,
0.092,-0.00,0.12,-0.23,0.05,-0.10,-0.02,
0.094,-0.00,0.12,-0.23,0.05,-0.10,-0.02,
0.098,0.02,0.12,-0.21,0.05,-0.10,-0.02,
0.099,0.02,0.12,-0.21,0.05,-0.10,-0.02,
0.1,0.02,0.12,-0.21,0.05,-0.10,-0.02,
0.101,0.05,0.10,-0.23,0.05,-0.10,-0.02,
0.102,0.05,0.10,-0.23,0.05,-0.10,-0.03,
0.104,0.05,0.10,-0.23,0.05,-0.10,-0.03,
0.105,-0.02,0.07,-0.22,0.05,-0.10,-0.03,
0.107,-0.02,0.07,-0.22,0.05,-0.10,-0.03,
0.109,-0.02,0.07,-0.22,0.05,-0.09,-0.03,
0.109,0.04,0.06,-0.21,0.05,-0.09,-0.03,
0.111,0.04,0.06,-0.21,0.05,-0.10,-0.02,
0.114,0.04,0.06,-0.21,0.05,-0.09,-0.02,
0.114,-0.02,0.04,-0.20,0.05,-0.09,-0.02,
0.118,-0.02,0.04,-0.20,0.04,-0.08,-0.03,
0.12,0.01,0.07,-0.19,0.04,-0.08,-0.03,
0.12,0.01,0.07,-0.19,0.05,-0.08,-0.03,
0.122,0.01,0.07,-0.19,0.05,-0.08,-0.02,
0.125,-0.02,0.05,-0.15,0.05,-0.08,-0.02,
0.125,-0.02,0.05,-0.15,0.04,-0.08,-0.03,
0.126,-0.02,0.05,-0.15,0.04,-0.07,-0.02,
0.129,-0.23,0.06,-0.21,0.04,-0.07,-0.02,
0.129,-0.23,0.06,-0.21,0.04,-0.06,-0.01,
0.131,-0.23,0.06,-0.21,0.04,-0.06,-0.01,
0.134,-0.23,0.06,-0.21,0.04,-0.06,-0.01,
0.134,-0.13,0.13,-0.20,0.04,-0.06,-0.01,
0.136,-0.13,0.13,-0.20,0.04,-0.05,-0.01,
0.139,-0.19,0.31,-0.27,0.04,-0.05,-0.01,
0.139,-0.19,0.31,-0.27,0.03,-0.04,0.00,
0.141,-0.19,0.31,-0.27,0.03,-0.05,0.01,
0.144,-0.19,0.31,-0.27,0.03,-0.04,0.00,
0.145,-0.02,0.27,-0.17,0.03,-0.04,0.00,
0.146,-0.02,0.27,-0.17,0.02,-0.04,-0.00,
0.148,-0.02,0.27,-0.17,0.03,-0.05,0.00,
0.148,0.01,0.16,-0.12,0.03,-0.05,0.00,
0.151,0.01,0.16,-0.12,0.03,-0.05,0.00,
0.154,0.01,0.16,-0.12,0.02,-0.05,-0.00,
0.154,0.05,0.12,-0.11,0.02,-0.05,-0.00,
0.156,0.05,0.12,-0.11,0.02,-0.05,0.00,
0.158,0.05,0.12,-0.11,0.02,-0.06,0.00,
0.158,0.09,0.08,-0.07,0.02,-0.06,0.00,
0.161,0.09,0.08,-0.07,0.03,-0.06,0.01,
0.163,0.05,0.05,-0.03,0.03,-0.06,0.01,
0.164,0.05,0.05,-0.03,0.02,-0.06,0.01,
0.166,0.05,0.05,-0.03,0.03,-0.06,0.01,
0.168,0.05,0.05,-0.03,0.03,-0.06,0.01,
0.169,-0.00,0.03,-0.06,0.03,-0.06,0.01,
0.171,-0.00,0.03,-0.06,0.03,-0.06,0.02,
0.173,-0.00,0.03,-0.06,0.02,-0.06,0.02,
0.173,-0.02,0.02,-0.03,0.02,-0.06,0.02,
0.176,-0.02,0.02,-0.03,0.03,-0.05,0.02,
0.178,0.04,-0.06,-0.08,0.03,-0.05,0.02,
0.179,0.04,-0.06,-0.08,0.03,-0.03,0.02,
0.18,0.04,-0.06,-0.08,0.03,-0.03,0.02,
0.183,-0.02,-0.07,-0.04,0.03,-0.03,0.02,
0.183,-0.02,-0.07,-0.04,0.03,-0.03,0.02,
0.185,-0.02,-0.07,-0.04,0.03,-0.03,0.02,
0.188,-0.02,-0.04,-0.04,0.03,-0.03,0.02,
0.188,-0.02,-0.04,-0.04,0.03,-0.02,0.02,
0.19,-0.02,-0.04,-0.04,0.03,-0.02,0.02,
0.193,0.05,0.02,-0.06,0.03,-0.02,0.02,
0.193,0.05,0.02,-0.06,0.03,-0.02,0.02,
0.195,0.05,0.02,-0.06,0.03,-0.01,0.02,
0.197,0.05,0.02,-0.06,0.03,-0.00,0.03,
0.198,-0.02,0.17,-0.04,0.03,-0.00,0.03,
0.2,-0.02,0.17,-0.04,0.03,0.01,0.03,
0.202,0.01,0.13,-0.21,0.03,0.01,0.03,
0.202,0.01,0.13,-0.21,0.02,0.00,0.03,
0.204,0.01,0.13,-0.21,0.02,-0.01,0.03,
0.207,0.01,0.13,-0.21,0.02,-0.00,0.02,
0.207,0.08,0.03,-0.10,0.02,-0.00,0.02,
0.211,0.08,0.03,-0.10,0.02,-0.01,0.02,
0.213,0.06,-0.03,-0.08,0.02,-0.01,0.02,
0.213,0.06,-0.03,-0.08,0.02,-0.01,0.02,
0.214,0.06,-0.03,-0.08,0.02,-0.01,0.02,
0.217,0.08,-0.08,-0.08,0.02,-0.01,0.02,
0.217,0.08,-0.08,-0.08,0.02,-0.01,0.02,
0.232,0.08,-0.08,-0.08,0.02,-0.01,0.02,
0.232,0.08,-0.08,-0.08,0.01,-0.01,0.02,
0.232,0.06,-0.08,-0.07,0.01,-0.01,0.02,
0.233,0.06,-0.08,-0.07,0.01,-0.01,0.02,
0.233,0.06,-0.08,-0.07,0.01,-0.01,0.02,
0.233,0.05,-0.08,-0.06,0.01,-0.01,0.02,
0.233,0.05,-0.08,-0.06,0.01,-0.01,0.02,
0.233,0.06,-0.06,-0.03,0.01,-0.01,0.02,
0.233,0.06,-0.06,-0.03,0.01,-0.01,0.02,
0.234,0.06,-0.06,-0.03,0.01,-0.01,0.02,
0.238,0.06,-0.03,-0.02,0.01,-0.01,0.02,
0.238,0.06,-0.03,-0.02,0.01,-0.01,0.02,
0.24,0.06,-0.03,-0.02,0.01,-0.01,0.02,
0.242,0.06,-0.03,-0.02,0.01,-0.00,0.02,
0.243,0.05,-0.02,-0.02,0.01,-0.00,0.02,
0.246,0.05,-0.02,-0.02,0.02,-0.00,0.02,
0.247,0.05,0.02,-0.04,0.02,-0.00,0.02,
0.247,0.05,0.02,-0.04,0.01,0.00,0.02,
0.248,0.05,0.02,-0.04,0.01,0.00,0.02,
0.252,0.05,0.02,-0.04,0.01,0.00,0.03,
0.252,0.06,0.01,-0.06,0.01,0.00,0.03,
0.254,0.06,0.01,-0.06,0.01,0.01,0.02,
0.256,0.05,0.04,-0.04,0.01,0.01,0.02,
0.257,0.05,0.04,-0.04,0.01,0.01,0.03,
0.258,0.05,0.04,-0.04,0.01,0.01,0.02,
0.269,0.04,0.04,-0.07,0.01,0.01,0.02,
0.269,0.04,0.04,-0.07,0.01,0.02,0.02,
0.269,0.04,0.04,-0.07,0.01,0.01,0.02,
0.27,0.03,-0.00,-0.06,0.01,0.01,0.02,
0.27,0.03,-0.00,-0.06,0.01,0.02,0.02,
0.27,0.03,-0.00,-0.06,0.01,0.02,0.03,
0.27,0.06,-0.01,-0.06,0.01,0.02,0.03,
0.271,0.06,-0.01,-0.06,0.01,0.02,0.03,
0.273,0.06,-0.01,-0.06,0.01,0.02,0.03,
0.276,0.06,-0.01,-0.06,0.01,0.02,0.02,
0.276,0.11,0.01,-0.05,0.01,0.02,0.02,
0.278,0.11,0.01,-0.05,0.01,0.02,0.03,
0.281,0.11,0.01,-0.05,0.01,0.03,0.02,
0.281,0.07,-0.03,-0.03,0.01,0.03,0.02,
0.284,0.07,-0.03,-0.03,0.01,0.03,0.03,
0.286,0.06,-0.04,-0.04,0.01,0.03,0.03,
0.287,0.06,-0.04,-0.04,0.01,0.03,0.02,
0.288,0.06,-0.04,-0.04,0.01,0.03,0.03,
0.291,0.06,-0.04,-0.04,0.01,0.03,0.03,
0.291,0.07,-0.04,-0.01,0.01,0.03,0.03,
0.296,0.07,-0.04,-0.01,0.01,0.03,0.02,
0.297,0.07,-0.04,-0.01,0.02,0.02,0.03,
0.297,0.09,-0.02,-0.01,0.02,0.02,0.03,
0.298,0.09,-0.02,-0.01,0.02,0.03,0.03,
0.302,0.09,-0.01,-0.01,0.02,0.03,0.03,
0.302,0.09,-0.01,-0.01,0.02,0.03,0.02,
0.302,0.09,-0.01,-0.01,0.02,0.03,0.03,
0.306,0.07,0.02,-0.04,0.02,0.03,0.03,
0.307,0.07,0.02,-0.04,0.02,0.03,0.02,
0.308,0.07,0.02,-0.04,0.02,0.03,0.02,
0.313,0.08,0.03,-0.06,0.02,0.03,0.02,
0.313,0.08,0.03,-0.06,0.02,0.03,0.02,
0.313,0.08,0.03,-0.06,0.01,0.03,0.02,
0.315,0.07,0.01,-0.08,0.01,0.03,0.02,
0.315,0.07,0.01,-0.08,0.01,0.03,0.02,
0.317,0.07,0.01,-0.08,0.01,0.04,0.02,
0.321,0.06,-0.01,-0.06,0.01,0.04,0.02,
0.322,0.06,-0.01,-0.06,0.01,0.04,0.02,
0.322,0.06,-0.01,-0.06,0.01,0.04,0.02,
0.326,0.03,-0.02,-0.07,0.01,0.04,0.02,
0.326,0.03,-0.02,-0.07,0.01,0.05,0.02,
0.326,0.03,-0.02,-0.07,0.01,0.05,0.02,
0.33,0.03,-0.02,-0.07,0.01,0.05,0.02,
0.33,-0.01,-0.04,-0.08,0.01,0.05,0.02,
0.332,-0.01,-0.04,-0.08,0.01,0.05,0.02,
0.334,-0.03,-0.04,-0.11,0.01,0.05,0.02,
0.334,-0.03,-0.04,-0.11,0.01,0.05,0.02,
0.336,-0.03,-0.04,-0.11,0.01,0.06,0.02,
0.339,-0.06,-0.05,-0.16,0.01,0.06,0.02,
0.34,-0.06,-0.05,-0.16,0.01,0.06,0.02,
0.341,-0.06,-0.05,-0.16,0.01,0.06,0.02,
0.352,-0.06,-0.05,-0.16,0.01,0.06,0.02,
0.352,-0.06,-0.05,-0.16,0.01,0.06,0.02,
0.352,-0.06,-0.05,-0.16,0.02,0.06,0.02,
0.353,-0.06,-0.05,-0.16,0.02,0.06,0.02,
0.353,-0.06,-0.05,-0.15,0.02,0.06,0.02,
0.353,-0.06,-0.05,-0.15,0.02,0.06,0.03,
0.354,-0.02,-0.04,-0.15,0.02,0.06,0.03,
0.354,-0.02,-0.04,-0.15,0.02,0.06,0.03,
0.355,-0.02,-0.04,-0.15,0.02,0.06,0.03,
0.359,-0.02,-0.03,-0.12,0.02,0.06,0.03,
0.359,-0.02,-0.03,-0.12,0.02,0.06,0.03,
0.361,-0.02,-0.03,-0.12,0.02,0.05,0.03,
0.365,-0.02,0.00,-0.10,0.02,0.05,0.03,
0.365,-0.02,0.00,-0.10,0.02,0.05,0.03,
0.365,-0.02,0.00,-0.10,0.02,0.05,0.03,
0.368,-0.00,0.02,-0.10,0.02,0.05,0.03,
0.369,-0.00,0.02,-0.10,0.01,0.05,0.03,
0.37,-0.00,0.02,-0.10,0.01,0.05,0.03,
