
time,ax,ay,az,wx,wy,wz,
0.001,-0.02,0.24,-0.10,-0.03,-0.11,0.03,
0.001,0.21,0.21,-0.06,-0.03,-0.11,0.03,
0.001,0.21,0.21,-0.06,-0.03,-0.10,0.02,
0.002,0.25,0.16,-0.06,-0.03,-0.10,0.02,
0.002,0.25,0.16,-0.06,-0.03,-0.10,0.02,
0.004,0.25,0.16,-0.06,-0.03,-0.11,0.02,
0.007,0.25,0.16,-0.06,-0.03,-0.09,0.01,
0.007,0.28,0.07,-0.05,-0.03,-0.09,0.01,
0.01,0.28,0.07,-0.05,-0.04,-0.09,0.01,
0.012,0.28,0.07,-0.05,-0.03,-0.09,0.01,
0.012,0.26,-0.02,-0.03,-0.03,-0.09,0.01,
0.014,0.26,-0.02,-0.03,-0.03,-0.09,0.01,
0.017,0.26,-0.02,-0.03,-0.04,-0.07,0.00,
0.017,0.16,-0.18,-0.04,-0.04,-0.07,0.00,
0.019,0.16,-0.18,-0.04,-0.04,-0.06,0.01,
0.021,0.16,-0.18,-0.04,-0.04,-0.06,0.01,
0.022,0.09,-0.30,-0.02,-0.04,-0.06,0.01,
0.024,0.09,-0.30,-0.02,-0.04,-0.05,0.00,
0.027,0.09,-0.30,-0.02,-0.05,-0.03,-0.00,
0.027,0.26,-0.23,-0.04,-0.05,-0.03,-0.00,
0.029,0.26,-0.23,-0.04,-0.05,-0.04,0.00,
0.031,0.26,-0.23,-0.04,-0.05,-0.03,-0.00,
0.031,0.15,-0.16,-0.23,-0.05,-0.03,-0.00,
0.034,0.15,-0.16,-0.23,-0.05,-0.03,-0.00,
0.036,0.24,-0.19,0.03,-0.05,-0.03,-0.00,
0.037,0.24,-0.19,0.03,-0.05,-0.04,-0.00,
0.038,0.24,-0.19,0.03,-0.05,-0.04,-0.00,
0.041,0.24,-0.19,0.03,-0.04,-0.04,-0.01,
0.041,0.29,-0.19,0.04,-0.04,-0.04,-0.01,
0.044,0.29,-0.19,0.04,-0.04,-0.04,-0.00,
0.046,0.24,-0.20,0.01,-0.04,-0.04,-0.00,
0.047,0.24,-0.20,0.01,-0.04,-0.05,0.00,
0.048,0.24,-0.20,0.01,-0.04,-0.05,-0.00,
0.051,0.26,-0.18,0.06,-0.04,-0.05,-0.00,
0.051,0.26,-0.18,0.06,-0.04,-0.05,-0.00,
0.053,0.26,-0.18,0.06,-0.03,-0.06,0.00,
0.056,0.26,-0.18,0.06,-0.03,-0.06,-0.00,
0.056,0.24,-0.17,0.07,-0.03,-0.06,-0.00,
0.058,0.24,-0.17,0.07,-0.03,-0.07,0.00,
0.061,0.21,-0.13,0.07,-0.03,-0.07,0.00,
0.061,0.21,-0.13,0.07,-0.03,-0.06,-0.01,
0.063,0.21,-0.13,0.07,-0.03,-0.06,-0.01,
0.065,0.14,-0.11,0.06,-0.03,-0.06,-0.01,
0.066,0.14,-0.11,0.06,-0.03,-0.05,-0.01,
0.068,0.14,-0.11,0.06,-0.03,-0.05,-0.01,
0.07,0.14,-0.11,0.06,-0.03,-0.05,-0.01,
0.071,0.13,-0.09,0.13,-0.03,-0.05,-0.01,
0.073,0.13,-0.09,0.13,-0.03,-0.05,-0.02,
0.075,0.13,-0.09,0.13,-0.03,-0.05,-0.02,
0.076,0.06,-0.05,0.10,-0.03,-0.05,-0.02,
0.078,0.06,-0.05,0.10,-0.03,-0.04,-0.02,
0.08,0.06,-0.05,0.10,-0.03,-0.04,-0.02,
0.08,-0.11,-0.03,0.13,-0.03,-0.04,-0.02,
0.083,-0.11,-0.03,0.13,-0.02,-0.02,-0.01,
0.085,-0.33,0.26,0.22,-0.02,-0.02,-0.01,
0.086,-0.33,0.26,0.22,-0.02,0.00,-0.00,
0.088,-0.33,0.26,0.22,-0.03,0.01,0.00,
0.09,-0.45,0.40,-0.05,-0.03,0.01,0.00,
0.091,-0.45,0.40,-0.05,-0.03,0.01,-0.00,
0.106,-0.45,0.40,-0.05,-0.03,0.01,-0.01,
0.107,-0.45,0.40,-0.05,-0.03,0.02,-0.01,
0.107,-0.30,0.31,0.13,-0.03,0.02,-0.01,
0.108,-0.30,0.31,0.13,-0.03,0.02,-0.01,
0.108,-0.30,0.31,0.13,-0.03,0.02,-0.01,
0.108,-0.22,0.19,0.09,-0.03,0.02,-0.01,
0.109,-0.22,0.19,0.09,-0.03,0.03,0.00,
0.109,-0.22,0.19,0.09,-0.03,0.05,0.03,
0.11,-0.69,0.33,0.11,-0.03,0.05,0.03,
0.11,-0.69,0.33,0.11,-0.04,0.05,0.03,
0.11,-0.69,0.33,0.11,-0.04,0.04,0.03,
0.113,-0.25,0.55,-0.18,-0.04,0.04,0.03,
0.114,-0.25,0.55,-0.18,-0.05,0.04,0.01,
0.115,0.21,0.43,-0.05,-0.05,0.04,0.01,
0.115,0.21,0.43,-0.05,-0.05,0.04,0.01,
0.119,0.21,0.43,-0.05,-0.05,0.04,0.00,
