
time,ax,ay,az,wx,wy,wz,
0.002,0.25,0.20,-0.04,-0.04,-0.01,0.01,
0.003,0.25,0.20,-0.04,-0.05,-0.01,0.01,
0.003,0.25,0.26,-0.15,-0.05,-0.01,0.01,
0.003,0.25,0.26,-0.15,-0.05,-0.01,0.01,
0.004,0.25,0.26,-0.15,-0.05,-0.01,0.01,
0.005,0.40,0.32,-0.02,-0.05,-0.01,0.01,
0.007,0.40,0.32,-0.02,-0.05,-0.00,0.01,
0.009,0.43,0.06,-0.01,-0.05,-0.00,0.01,
0.009,0.43,0.06,-0.01,-0.05,-0.01,0.01,
0.012,0.43,0.06,-0.01,-0.05,-0.01,0.00,
0.014,0.29,-0.20,-0.02,-0.05,-0.01,0.00,
0.014,0.29,-0.20,-0.02,-0.05,-0.01,0.01,
0.017,0.29,-0.20,-0.02,-0.04,-0.01,0.01,
0.019,0.29,-0.20,-0.02,-0.04,-0.01,0.01,
0.019,0.17,-0.35,0.05,-0.04,-0.01,0.01,
0.021,0.17,-0.35,0.05,-0.03,-0.01,0.01,
0.024,0.17,-0.35,0.05,-0.03,-0.02,0.01,
0.025,0.22,-0.40,0.13,-0.03,-0.02,0.01,
0.026,0.22,-0.40,0.13,-0.02,-0.02,0.01,
0.037,0.19,-0.42,0.15,-0.02,-0.02,0.01,
0.037,0.19,-0.42,0.15,-0.02,-0.03,0.01,
0.038,0.19,-0.42,0.15,-0.01,-0.03,0.01,
0.038,0.13,-0.37,0.08,-0.01,-0.03,0.01,
0.038,0.13,-0.37,0.08,-0.01,-0.03,0.00,
0.038,0.13,-0.37,0.08,-0.01,-0.03,0.00,
0.039,0.10,-0.27,-0.02,-0.01,-0.03,0.00,
0.039,0.10,-0.27,-0.02,-0.01,-0.03,-0.00,
0.04,0.10,-0.27,-0.02,-0.00,-0.03,-0.00,
0.043,0.09,-0.19,-0.06,-0.00,-0.03,-0.00,
0.044,0.09,-0.19,-0.06,-0.00,-0.02,-0.00,
0.047,0.09,-0.19,-0.06,-0.00,-0.02,-0.01,
0.048,0.09,-0.19,-0.06,0.00,-0.01,-0.01,
0.048,0.02,-0.14,-0.07,0.00,-0.01,-0.01,
0.051,0.02,-0.14,-0.07,0.00,-0.00,-0.01,
0.054,0.01,-0.09,-0.02,0.00,-0.00,-0.01,
0.054,0.01,-0.09,-0.02,0.00,0.00,-0.01,
0.055,0.01,-0.09,-0.02,0.00,0.01,-0.01,
0.058,0.01,-0.09,-0.02,0.00,0.02,-0.00,
0.059,-0.05,0.01,-0.01,0.00,0.02,-0.00,
0.062,-0.05,0.01,-0.01,0.00,0.02,-0.00,
0.063,-0.04,0.07,0.00,0.00,0.02,-0.00,
0.064,-0.04,0.07,0.00,0.00,0.02,-0.00,
0.065,-0.04,0.07,0.00,-0.00,0.03,-0.00,
0.068,-0.04,0.07,0.00,-0.00,0.03,0.00,
0.068,-0.05,0.09,-0.07,-0.00,0.03,0.00,
0.07,-0.05,0.09,-0.07,-0.00,0.03,0.00,
0.072,-0.10,0.05,-0.12,-0.00,0.03,0.00,
0.072,-0.10,0.05,-0.12,-0.00,0.03,0.00,
0.075,-0.10,0.05,-0.12,0.00,0.02,0.00,
0.078,-0.06,-0.01,-0.04,0.00,0.02,0.00,
0.078,-0.06,-0.01,-0.04,0.01,0.01,0.00,
0.08,-0.06,-0.01,-0.04,0.01,0.01,0.00,
0.082,-0.04,-0.05,0.02,0.01,0.01,0.00,
0.083,-0.04,-0.05,0.02,0.01,0.00,0.00,
0.084,-0.04,-0.05,0.02,0.02,0.00,0.01,
0.087,0.03,-0.04,0.01,0.02,0.00,0.01,
0.087,0.03,-0.04,0.01,0.02,-0.00,0.00,
0.089,0.03,-0.04,0.01,0.02,-0.01,0.01,
0.092,0.03,-0.04,0.01,0.01,-0.01,0.01,
0.092,0.07,-0.00,0.01,0.01,-0.01,0.01,
0.094,0.07,-0.00,0.01,0.01,-0.01,0.01,
0.097,0.09,0.03,0.01,0.01,-0.01,0.01,
0.097,0.09,0.03,0.01,0.01,-0.01,0.01,
0.099,0.09,0.03,0.01,0.01,-0.01,0.01,
0.102,0.09,0.03,0.01,0.01,-0.01,0.01,
0.102,0.09,0.07,-0.00,0.01,-0.01,0.01,
0.105,0.09,0.07,-0.00,0.01,-0.01,0.01,
0.106,0.09,0.07,-0.00,0.01,-0.01,0.02,
0.107,0.05,0.13,-0.05,0.01,-0.01,0.02,
0.109,0.05,0.13,-0.05,0.01,-0.01,0.02,
0.112,0.04,0.18,-0.11,0.01,-0.01,0.02,
0.112,0.04,0.18,-0.11,0.00,-0.01,0.02,
0.114,0.04,0.18,-0.11,0.00,-0.01,0.02,
