
time,ax,ay,az,wx,wy,wz,
0.005,0.02,0.23,-0.07,-0.01,-0.02,0.01,
0.006,0.15,0.00,-0.02,-0.01,-0.02,0.01,
0.007,0.15,0.00,-0.02,-0.01,-0.03,0.00,
0.007,0.15,0.00,-0.02,-0.01,-0.04,0.00,
0.007,0.29,-0.21,0.02,-0.01,-0.04,0.00,
0.008,0.29,-0.21,0.02,-0.01,-0.04,-0.00,
0.008,0.34,-0.36,0.05,-0.01,-0.04,-0.00,
0.009,0.34,-0.36,0.05,-0.00,-0.04,-0.00,
0.009,0.34,-0.36,0.05,0.00,-0.05,-0.01,
0.012,0.34,-0.36,0.05,0.00,-0.05,-0.01,
0.012,0.41,-0.48,0.02,0.00,-0.05,-0.01,
0.015,0.41,-0.48,0.02,0.01,-0.06,-0.01,
0.016,0.45,-0.52,-0.01,0.01,-0.06,-0.01,
0.016,0.45,-0.52,-0.01,0.01,-0.06,-0.02,
0.018,0.45,-0.52,-0.01,0.01,-0.07,-0.02,
0.02,0.45,-0.52,-0.01,0.02,-0.07,-0.02,
0.021,0.39,-0.48,0.00,0.02,-0.07,-0.02,
0.023,0.39,-0.48,0.00,0.02,-0.08,-0.02,
0.025,0.39,-0.48,0.00,0.02,-0.08,-0.02,
0.025,0.33,-0.37,-0.00,0.02,-0.08,-0.02,
0.027,0.33,-0.37,-0.00,0.02,-0.07,-0.02,
0.03,0.22,-0.17,0.00,0.02,-0.07,-0.02,
0.03,0.22,-0.17,0.00,0.02,-0.07,-0.01,
0.032,0.22,-0.17,0.00,0.02,-0.07,-0.01,
0.035,0.07,0.01,-0.17,0.02,-0.07,-0.01,
0.035,0.07,0.01,-0.17,0.01,-0.08,-0.01,
0.037,0.07,0.01,-0.17,0.01,-0.07,-0.00,
0.04,0.07,0.01,-0.17,0.01,-0.07,0.00,
0.04,-0.29,0.09,-0.03,0.01,-0.07,0.00,
0.042,-0.29,0.09,-0.03,0.00,-0.07,0.01,
0.045,-0.29,0.09,-0.03,-0.00,-0.06,0.01,
0.045,-0.36,0.19,0.08,-0.00,-0.06,0.01,
0.047,-0.36,0.19,0.08,-0.01,-0.05,0.01,
0.049,-0.36,0.19,0.08,-0.00,-0.06,0.01,
0.05,-0.38,0.29,0.16,-0.00,-0.06,0.01,
0.052,-0.38,0.29,0.16,-0.01,-0.06,0.01,
0.054,-0.38,0.29,0.16,-0.01,-0.06,0.01,
0.055,-0.37,0.34,0.23,-0.01,-0.06,0.01,
0.057,-0.37,0.34,0.23,-0.01,-0.06,0.01,
0.059,-0.37,0.34,0.23,-0.01,-0.07,0.01,
0.059,-0.29,0.32,0.16,-0.01,-0.07,0.01,
0.062,-0.29,0.32,0.16,-0.02,-0.07,0.01,
0.064,-0.22,0.28,0.15,-0.02,-0.07,0.01,
0.065,-0.22,0.28,0.15,-0.03,-0.07,0.01,
0.067,-0.22,0.28,0.15,-0.03,-0.07,0.02,
0.069,-0.22,0.28,0.15,-0.03,-0.06,0.02,
0.069,-0.27,0.40,0.18,-0.03,-0.06,0.02,
0.079,-0.27,0.40,0.18,-0.04,-0.06,0.01,
0.08,-0.27,0.40,0.18,-0.05,-0.04,0.02,
0.08,-0.20,0.40,0.15,-0.05,-0.04,0.02,
0.08,-0.20,0.40,0.15,-0.06,-0.03,0.02,
0.081,-0.20,0.40,0.15,-0.07,-0.02,0.02,
0.081,-0.30,0.26,0.09,-0.07,-0.02,0.02,
0.081,-0.30,0.26,0.09,-0.08,0.02,0.02,
0.084,-0.30,0.26,0.09,-0.09,0.03,0.02,
0.084,-0.55,0.13,0.14,-0.09,0.03,0.02,
0.086,-0.55,0.13,0.14,-0.10,0.02,0.01,
0.089,-0.28,0.01,0.10,-0.10,0.02,0.01,
0.089,-0.28,0.01,0.10,-0.10,0.02,0.00,
0.091,-0.28,0.01,0.10,-0.11,0.02,-0.01,
0.094,-0.07,-0.19,0.22,-0.11,0.02,-0.01,
0.095,-0.07,-0.19,0.22,-0.11,0.02,-0.01,
0.096,-0.07,-0.19,0.22,-0.11,0.02,-0.01,
0.098,-0.07,-0.19,0.22,-0.11,0.01,-0.02,
0.099,0.03,-0.34,0.18,-0.11,0.01,-0.02,
0.106,0.03,-0.34,0.18,-0.12,0.01,-0.02,
0.106,0.03,-0.34,0.18,-0.12,0.01,-0.02,
0.106,0.07,-0.45,0.24,-0.12,0.01,-0.02,
0.107,0.07,-0.45,0.24,-0.12,0.00,-0.02,
0.111,0.09,-0.50,0.23,-0.12,0.00,-0.02,
0.112,0.09,-0.50,0.23,-0.12,-0.00,-0.02,
0.112,0.09,-0.50,0.23,-0.12,-0.00,-0.01,
0.113,0.06,-0.49,0.16,-0.12,-0.00,-0.01,
0.113,0.06,-0.49,0.16,-0.12,-0.01,-0.00,
0.115,0.06,-0.49,0.16,-0.12,-0.01,0.00,
0.119,0.06,-0.49,0.16,-0.11,-0.01,0.01,
0.119,0.06,-0.52,0.06,-0.11,-0.01,0.01,
0.121,0.06,-0.52,0.06,-0.11,-0.02,0.01,
0.123,0.06,-0.52,0.06,-0.11,-0.03,0.01,
0.124,0.06,-0.55,0.09,-0.11,-0.03,0.01,
0.125,0.06,-0.55,0.09,-0.10,-0.03,0.02,
0.128,0.06,-0.55,0.09,-0.10,-0.04,0.02,
0.128,0.09,-0.55,0.14,-0.10,-0.04,0.02,
0.131,0.09,-0.55,0.14,-0.10,-0.04,0.02,
0.134,0.09,-0.55,0.14,-0.09,-0.04,0.02,
0.134,0.13,-0.51,0.19,-0.09,-0.04,0.02,
0.137,0.13,-0.51,0.19,-0.09,-0.05,0.03,
0.138,0.13,-0.51,0.19,-0.09,-0.05,0.03,
0.139,0.15,-0.43,0.24,-0.09,-0.05,0.03,
0.14,0.15,-0.43,0.24,-0.08,-0.05,0.03,
0.142,0.15,-0.43,0.24,-0.08,-0.05,0.02,
0.143,0.15,-0.34,0.29,-0.08,-0.05,0.02,
0.145,0.15,-0.34,0.29,-0.07,-0.05,0.03,
0.147,0.15,-0.34,0.29,-0.07,-0.05,0.02,
0.148,0.11,-0.24,0.33,-0.07,-0.05,0.02,
0.15,0.11,-0.24,0.33,-0.06,-0.05,0.03,
0.152,0.11,-0.24,0.33,-0.06,-0.05,0.03,
0.152,0.08,-0.13,0.35,-0.06,-0.05,0.03,
0.155,0.08,-0.13,0.35,-0.06,-0.04,0.03,
0.157,0.07,-0.03,0.32,-0.06,-0.04,0.03,
0.157,0.07,-0.03,0.32,-0.06,-0.04,0.03,
0.16,0.07,-0.03,0.32,-0.05,-0.04,0.03,
