
time,ax,ay,az,wx,wy,wz,
0.004,0.10,-0.29,0.08,-0.03,-0.05,-0.00,
0.005,0.01,-0.35,0.10,-0.03,-0.05,-0.00,
0.005,0.01,-0.35,0.10,-0.02,-0.06,0.00,
0.005,0.01,-0.35,0.10,-0.02,-0.06,0.00,
0.006,-0.05,-0.36,0.20,-0.02,-0.06,0.00,
0.006,-0.05,-0.36,0.20,-0.02,-0.06,0.00,
0.006,-0.05,-0.36,0.20,-0.02,-0.05,0.01,
0.009,-0.07,-0.29,0.23,-0.02,-0.05,0.01,
0.011,-0.07,-0.29,0.23,-0.01,-0.05,0.01,
0.011,-0.07,-0.29,0.23,-0.01,-0.05,0.01,
0.014,-0.07,-0.29,0.23,-0.01,-0.05,0.01,
0.014,-0.04,-0.21,0.22,-0.01,-0.05,0.01,
0.016,-0.04,-0.21,0.22,-0.01,-0.05,0.00,
0.019,0.13,-0.11,0.28,-0.01,-0.05,0.00,
0.019,0.13,-0.11,0.28,-0.01,-0.06,0.00,
0.022,0.13,-0.11,0.28,-0.01,-0.06,-0.00,
0.024,0.12,-0.04,0.25,-0.01,-0.06,-0.00,
0.025,0.12,-0.04,0.25,-0.01,-0.06,-0.00,
0.026,0.12,-0.04,0.25,-0.01,-0.06,-0.00,
0.027,0.23,0.06,0.13,-0.01,-0.06,-0.00,
0.028,0.23,0.06,0.13,-0.01,-0.06,-0.00,
0.031,0.23,0.06,0.13,-0.01,-0.06,-0.01,
0.032,0.23,0.06,0.13,-0.01,-0.06,-0.01,
0.033,0.25,0.11,0.11,-0.01,-0.06,-0.01,
0.035,0.25,0.11,0.11,-0.02,-0.06,-0.01,
0.038,0.08,0.11,0.04,-0.02,-0.06,-0.01,
0.038,0.08,0.11,0.04,-0.02,-0.05,-0.01,
0.04,0.08,0.11,0.04,-0.02,-0.05,-0.01,
0.043,-0.03,0.15,0.00,-0.02,-0.05,-0.01,
0.043,-0.03,0.15,0.00,-0.03,-0.05,-0.00,
0.045,-0.03,0.15,0.00,-0.03,-0.04,0.01,
0.047,-0.45,0.52,0.05,-0.03,-0.04,0.01,
0.047,-0.45,0.52,0.05,-0.03,-0.03,0.03,
0.05,-0.45,0.52,0.05,-0.04,-0.02,0.04,
0.052,-0.32,0.65,-0.24,-0.04,-0.02,0.04,
0.053,-0.32,0.65,-0.24,-0.05,-0.01,0.04,
0.055,-0.32,0.65,-0.24,-0.06,-0.01,0.03,
0.057,-0.24,0.47,-0.22,-0.06,-0.01,0.03,
0.057,-0.24,0.47,-0.22,-0.06,-0.01,0.03,
0.06,-0.24,0.47,-0.22,-0.07,0.00,0.03,
0.062,-0.32,0.18,-0.15,-0.07,0.00,0.03,
0.062,-0.32,0.18,-0.15,-0.07,0.01,0.02,
0.065,-0.32,0.18,-0.15,-0.07,0.01,0.02,
0.067,-0.28,-0.05,-0.07,-0.07,0.01,0.02,
0.067,-0.28,-0.05,-0.07,-0.06,0.01,0.02,
0.069,-0.28,-0.05,-0.07,-0.06,0.01,0.02,
0.072,-0.28,-0.05,-0.07,-0.06,0.01,0.02,
0.076,-0.21,-0.23,0.01,-0.06,0.01,0.02,
0.077,-0.21,-0.23,0.01,-0.06,0.02,0.02,
0.077,-0.11,-0.32,0.06,-0.06,0.02,0.02,
0.077,-0.11,-0.32,0.06,-0.05,0.02,0.01,
0.082,-0.11,-0.32,0.06,-0.05,0.02,0.01,
0.083,-0.11,-0.32,0.06,-0.04,0.02,0.01,
0.083,-0.05,-0.37,0.11,-0.04,0.02,0.01,
0.085,-0.05,-0.37,0.11,-0.04,0.02,0.01,
0.086,0.02,-0.34,0.12,-0.04,0.02,0.01,
0.086,0.02,-0.34,0.12,-0.03,0.02,0.01,
0.089,0.02,-0.34,0.12,-0.03,0.01,0.01,
0.092,0.02,-0.34,0.12,-0.03,0.01,0.01,
0.092,0.06,-0.27,0.15,-0.03,0.01,0.01,
0.094,0.06,-0.27,0.15,-0.02,0.01,0.01,
0.097,0.07,-0.17,0.14,-0.02,0.01,0.01,
0.097,0.07,-0.17,0.14,-0.02,0.00,0.01,
0.099,0.07,-0.17,0.14,-0.02,0.00,0.01,
0.101,0.07,-0.10,0.14,-0.02,0.00,0.01,
0.102,0.07,-0.10,0.14,-0.01,-0.00,0.01,
0.104,0.07,-0.10,0.14,-0.01,-0.00,0.01,
0.11,0.07,-0.10,0.14,-0.01,-0.00,0.01,
0.11,0.05,-0.01,0.12,-0.01,-0.00,0.01,
0.11,0.05,-0.01,0.12,-0.01,-0.01,0.01,
0.111,0.05,-0.01,0.12,-0.01,-0.00,0.01,
0.111,0.02,0.06,0.09,-0.01,-0.00,0.01,
0.113,0.02,0.06,0.09,-0.01,-0.00,0.02,
0.116,0.02,0.06,0.09,-0.01,-0.00,0.02,
0.116,0.00,0.10,0.08,-0.01,-0.00,0.02,
0.118,0.00,0.10,0.08,-0.02,0.00,0.02,
0.121,0.00,0.10,0.08,-0.02,0.00,0.02,
0.121,-0.01,0.13,0.05,-0.02,0.00,0.02,
0.123,-0.01,0.13,0.05,-0.02,0.01,0.02,
0.126,-0.01,0.12,0.04,-0.02,0.01,0.02,
0.126,-0.01,0.12,0.04,-0.03,0.01,0.02,
0.128,-0.01,0.12,0.04,-0.03,0.01,0.03,
0.131,-0.01,0.11,0.02,-0.03,0.01,0.03,
0.131,-0.01,0.11,0.02,-0.03,0.02,0.03,
0.133,-0.01,0.11,0.02,-0.04,0.02,0.03,
0.135,-0.00,0.10,0.01,-0.04,0.02,0.03,
0.136,-0.00,0.10,0.01,-0.04,0.02,0.03,
0.138,-0.00,0.10,0.01,-0.05,0.02,0.02,
0.141,0.00,0.07,-0.01,-0.05,0.02,0.02,
0.142,0.00,0.07,-0.01,-0.05,0.02,0.03,
0.142,0.00,0.07,-0.01,-0.05,0.02,0.02,
0.145,-0.01,0.05,-0.01,-0.05,0.02,0.02,
0.145,-0.01,0.05,-0.01,-0.05,0.02,0.02,
0.147,-0.01,0.05,-0.01,-0.05,0.02,0.02,
0.15,-0.01,0.05,-0.01,-0.06,0.02,0.02,
0.15,-0.01,-0.00,-0.01,-0.06,0.02,0.02,
0.152,-0.01,-0.00,-0.01,-0.06,0.02,0.02,
0.155,-0.01,-0.00,-0.01,-0.06,0.02,0.02,
0.155,-0.01,-0.03,-0.02,-0.06,0.02,0.02,
0.164,-0.01,-0.03,-0.02,-0.06,0.02,0.02,
0.165,-0.01,-0.03,-0.02,-0.06,0.02,0.02,
0.165,0.00,-0.06,-0.04,-0.06,0.02,0.02,
0.165,0.00,-0.06,-0.04,-0.06,0.02,0.02,
0.165,0.00,-0.06,-0.04,-0.06,0.02,0.02,
0.165,-0.00,-0.04,-0.05,-0.06,0.02,0.02,
0.167,-0.00,-0.04,-0.05,-0.06,0.01,0.02,
0.17,-0.00,-0.04,-0.05,-0.06,0.01,0.02,
0.17,0.02,-0.06,-0.05,-0.06,0.01,0.02,
0.172,0.02,-0.06,-0.05,-0.07,0.02,0.01,
0.174,0.02,-0.04,-0.05,-0.07,0.02,0.01,
0.175,0.02,-0.04,-0.05,-0.07,0.01,0.01,
0.178,0.02,-0.04,-0.05,-0.07,0.01,0.01,
0.18,0.02,-0.04,-0.05,-0.07,0.01,0.01,
0.181,0.03,0.00,-0.02,-0.07,0.01,0.01,
0.182,0.03,0.00,-0.02,-0.07,0.01,0.01,
0.184,0.03,0.00,-0.02,-0.07,0.01,0.01,
0.184,0.03,-0.01,-0.00,-0.07,0.01,0.01,
0.186,0.03,-0.01,-0.00,-0.07,0.01,0.01,
0.189,0.03,-0.01,-0.00,-0.07,0.01,0.01,
0.189,0.02,0.02,0.02,-0.07,0.01,0.01,
0.192,0.02,0.02,0.02,-0.07,0.01,0.01,
0.194,0.02,0.02,0.02,-0.07,0.01,0.01,
0.195,0.02,0.05,0.02,-0.07,0.01,0.01,
0.196,0.02,0.05,0.02,-0.07,0.01,0.01,
0.198,0.02,0.05,0.02,-0.07,0.01,0.01,
0.199,0.00,0.06,0.00,-0.07,0.01,0.01,
0.202,0.00,0.06,0.00,-0.07,0.01,0.01,
0.204,0.00,0.06,0.00,-0.07,0.01,0.01,
0.204,0.02,0.08,-0.02,-0.07,0.01,0.01,
0.207,0.02,0.08,-0.02,-0.07,0.01,0.01,
0.209,0.02,0.08,-0.02,-0.07,0.01,0.01,
0.209,0.03,0.08,-0.02,-0.07,0.01,0.01,
0.211,0.03,0.08,-0.02,-0.07,0.01,0.01,
0.214,0.01,0.05,-0.03,-0.07,0.01,0.01,
0.214,0.01,0.05,-0.03,-0.07,0.01,0.01,
0.216,0.01,0.05,-0.03,-0.07,0.01,0.01,
0.219,0.01,0.05,-0.03,-0.08,0.01,0.01,
0.219,0.01,0.06,-0.06,-0.08,0.01,0.01,
0.221,0.01,0.06,-0.06,-0.07,0.01,0.01,
0.223,0.01,0.06,-0.06,-0.07,0.01,0.01,
0.224,-0.01,0.04,-0.06,-0.07,0.01,0.01,
0.226,-0.01,0.04,-0.06,-0.07,0.01,0.01,
0.228,-0.02,0.02,-0.06,-0.07,0.01,0.01,
0.228,-0.02,0.02,-0.06,-0.07,0.01,0.01,
0.23,-0.02,0.02,-0.06,-0.07,0.01,0.01,
0.233,-0.06,-0.01,-0.05,-0.07,0.01,0.01,
0.233,-0.06,-0.01,-0.05,-0.07,0.01,0.00,
0.252,-0.06,-0.01,-0.05,-0.07,0.01,0.01,
0.252,-0.07,-0.04,-0.03,-0.07,0.01,0.01,
0.252,-0.07,-0.04,-0.03,-0.07,0.02,0.01,
0.253,-0.07,-0.04,-0.03,-0.06,0.01,0.01,
0.253,-0.09,-0.05,-0.03,-0.06,0.01,0.01,
0.253,-0.09,-0.05,-0.03,-0.06,0.01,0.01,
0.254,-0.09,-0.05,-0.03,-0.06,0.01,0.00,
0.254,-0.09,-0.05,-0.03,-0.06,0.01,0.00,
0.254,-0.11,-0.07,-0.01,-0.06,0.01,0.00,
0.255,-0.11,-0.07,-0.01,-0.05,0.01,0.00,
0.255,-0.11,-0.07,-0.01,-0.05,0.01,0.00,
0.256,-0.12,-0.09,0.01,-0.05,0.01,0.00,
0.256,-0.12,-0.09,0.01,-0.05,0.01,0.00,
0.261,-0.12,-0.09,0.01,-0.05,0.00,0.00,
0.261,-0.10,-0.10,0.05,-0.05,0.00,0.00,
0.262,-0.10,-0.10,0.05,-0.04,0.00,0.00,
0.263,-0.10,-0.07,0.04,-0.04,0.00,0.00,
0.263,-0.10,-0.07,0.04,-0.04,0.00,0.00,
